instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
2_0, , , ,milk,http://purl.obolibrary.org/obo/UBERON_0001913,http://purl.obolibrary.org/obo/UBERON_0001913, , , 
3,"Of course, the entities associated with food are listed below:  grapes, wines, red wines, red wine, wine, dietary intake, consumption, red","Indeed, the entities are linked in the following manner:  red - http://purl.obolibrary.org/obo/PATO_0000322;http://purl.obolibrary.org/obo/NCBITaxon_8023, red wine - http://purl.obolibrary.org/obo/FOODON_03310272;http://purl.obolibrary.org/obo/PATO_0000322;http://purl.obolibrary.org/obo/NCBITaxon_8023.","Indeed, the entities are connected in this manner: grapes - http://purl.obolibrary.org/obo/FOODON_00003417;http://purl.obolibrary.org/obo/FOODON_03301123, red - http://purl.obolibrary.org/obo/PATO_0000322;http://purl.obolibrary.org/obo/NCBITaxon_8023, wine - http://purl.obolibrary.org/obo/FOODON_03301705, phenolic - http://purl.obolibrary.org/obo/CHEBI_60004;http://purl.obolibrary.org/obo/CHEBI_33290, wine dietary intake - http://purl.obolibrary.org/obo/FOODON_03304648;http://purl.obolibrary.org/obo/FOODON_03301123;http://purl.obolibrary.org/obo/NCBITaxon_8023, wine origin - http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/FOODON_03301047;http://purl.obolibrary.org/obo/FOODON_03301103;http://purl.obolibrary.org/obo/FOODON_03315552, wine consumption - http://purl.obolibrary.org/obo/FOODON_03301813;http://purl.obolibrary.org/obo/FOODON_03301123;http://purl.obolibrary.org/obo/NCBITaxon_8023.", , , ,0.800,0.400,0.533
3_0, , , ,red,"http://purl.obolibrary.org/obo/NCBITaxon_8023
http://purl.obolibrary.org/obo/PATO_0000322","http://purl.obolibrary.org/obo/NCBITaxon_8023
http://purl.obolibrary.org/obo/PATO_0000322", , , 
3_1, , , ,red wine,"http://purl.obolibrary.org/obo/FOODON_03310272
http://purl.obolibrary.org/obo/NCBITaxon_8023
http://purl.obolibrary.org/obo/PATO_0000322",, , , 
4,"Indeed, the entities that relate to food are:  coffee, beverages, cream, sugar, black coffee, espresso, espresso coffee, bold coffee roast, bold coffee, coffee sample without cream","Absolutely, the linking of the entities is:  coffee - http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_13443, sugar - http://purl.obolibrary.org/obo/FOODON_03420108, black - http://purl.obolibrary.org/obo/PATO_0000317;http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_13443.","Definitely, the entities are linked correspondingly: coffee - http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_13443, cream - http://purl.obolibrary.org/obo/FOODON_03310744, sugar - http://purl.obolibrary.org/obo/FOODON_03420108, black - http://purl.obolibrary.org/obo/PATO_0000317.", , , ,1.000,0.667,0.778
4_0, , , ,coffee,"http://purl.obolibrary.org/obo/FOODON_03301036
http://purl.obolibrary.org/obo/NCBITaxon_13443","http://purl.obolibrary.org/obo/FOODON_03301036
http://purl.obolibrary.org/obo/NCBITaxon_13443", , , 
4_1, , , ,sugar,http://purl.obolibrary.org/obo/FOODON_03420108,http://purl.obolibrary.org/obo/FOODON_03420108, , , 
4_2, , , ,black,"http://purl.obolibrary.org/obo/FOODON_03301036
http://purl.obolibrary.org/obo/NCBITaxon_13443
http://purl.obolibrary.org/obo/PATO_0000317",http://purl.obolibrary.org/obo/PATO_0000317, , , 
5,"Absolutely, the entities associated with food are detailed below:  beverages, animal milk, dairy milk, bovine milk, nuts, cereals, seeds, legumes, plant-based milk beverages","Certainly, the entities are connected:  animal - http://purl.obolibrary.org/obo/FOODON_00002452;http://purl.obolibrary.org/obo/FOODON_03411297;http://purl.obolibrary.org/obo/FOODON_00003004;http://purl.obolibrary.org/obo/UBERON_0001913, dairy - http://purl.obolibrary.org/obo/ENVO_00003862;http://purl.obolibrary.org/obo/UBERON_0001913, bovine - http://purl.obolibrary.org/obo/FOODON_03414374;http://purl.obolibrary.org/obo/UBERON_0001913, nuts - http://purl.obolibrary.org/obo/FOODON_03306632.","Indeed, the entities are connected in the following way: plant - http://purl.obolibrary.org/obo/FOODON_00003816;http://purl.obolibrary.org/obo/PO_0009010;http://purl.obolibrary.org/obo/FOODON_03315552, animal - http://purl.obolibrary.org/obo/FOODON_00002452;http://purl.obolibrary.org/obo/FOODON_03411297;http://purl.obolibrary.org/obo/FOODON_00003004, plant - http://purl.obolibrary.org/obo/FOODON_03420155;http://purl.obolibrary.org/obo/NCBITaxon_4071, nuts - http://purl.obolibrary.org/obo/FOODON_03306632, legumes - http://purl.obolibrary.org/obo/FOODON_00001264.", , , ,0.444,0.444,0.444
5_0, , , ,animal,"http://purl.obolibrary.org/obo/FOODON_00002452
http://purl.obolibrary.org/obo/FOODON_00003004
http://purl.obolibrary.org/obo/FOODON_03411297
http://purl.obolibrary.org/obo/UBERON_0001913","http://purl.obolibrary.org/obo/FOODON_00002452
http://purl.obolibrary.org/obo/FOODON_00003004
http://purl.obolibrary.org/obo/FOODON_03411297", , , 
5_1, , , ,dairy,"http://purl.obolibrary.org/obo/ENVO_00003862
http://purl.obolibrary.org/obo/UBERON_0001913",, , , 
5_2, , , ,bovine,"http://purl.obolibrary.org/obo/FOODON_03414374
http://purl.obolibrary.org/obo/UBERON_0001913",, , , 
5_3, , , ,nuts,http://purl.obolibrary.org/obo/FOODON_03306632,http://purl.obolibrary.org/obo/FOODON_03306632, , , 
6,"Yes, the entities related to food are detailed below:  peas, split yellow pea, flour, wheat flour, bread, bread with untreated pea flour, yellow pea, white pan bread, flours, breads","Of course, the entities are bonded thusly:  yellow - http://purl.obolibrary.org/obo/PATO_0000324;http://purl.obolibrary.org/obo/FOODON_03301300, flour - http://purl.obolibrary.org/obo/FOODON_03301116, wheat flour - http://purl.obolibrary.org/obo/FOODON_03301116;http://purl.obolibrary.org/obo/FOODON_03301116;http://purl.obolibrary.org/obo/NCBITaxon_4565;http://purl.obolibrary.org/obo/FOODON_03315184, pea flour - http://purl.obolibrary.org/obo/FOODON_03306693;http://purl.obolibrary.org/obo/FOODON_03301300;http://purl.obolibrary.org/obo/FOODON_03301116.","Of course, the entities are bonded accordingly: peas - http://purl.obolibrary.org/obo/FOODON_03311628;http://purl.obolibrary.org/obo/NCBITaxon_3847, pea - http://purl.obolibrary.org/obo/NCBITaxon_3888;http://purl.obolibrary.org/obo/FOODON_00002753, wheat - http://purl.obolibrary.org/obo/NCBITaxon_4565;http://purl.obolibrary.org/obo/FOODON_03315184;http://purl.obolibrary.org/obo/FOODON_03301116.", , , ,0.000,0.000,0.000
6_0, , , ,yellow,"http://purl.obolibrary.org/obo/FOODON_03301300
http://purl.obolibrary.org/obo/PATO_0000324",, , , 
6_1, , , ,flour,http://purl.obolibrary.org/obo/FOODON_03301116,, , , 
6_2, , , ,wheat flour,"http://purl.obolibrary.org/obo/FOODON_03301116
http://purl.obolibrary.org/obo/FOODON_03301116
http://purl.obolibrary.org/obo/FOODON_03315184
http://purl.obolibrary.org/obo/NCBITaxon_4565",, , , 
6_3, , , ,pea flour,"http://purl.obolibrary.org/obo/FOODON_03301116
http://purl.obolibrary.org/obo/FOODON_03301300
http://purl.obolibrary.org/obo/FOODON_03306693",, , , 
7,"Absolutely, the entities associated with food are provided below:  water, dairy food, cheese sauce, cottage cheese, milk-based soup, cottage cheeses, lower sodium cottage cheeses, higher sodium cottage cheeses, milk-based soups","Certainly, the entities are associated properly:  water - http://purl.obolibrary.org/obo/CHEBI_15377;http://purl.obolibrary.org/obo/FOODON_00002340, dairy - http://purl.obolibrary.org/obo/ENVO_00003862;http://purl.obolibrary.org/obo/CHEBI_33290, cheese sauce - http://purl.obolibrary.org/obo/FOODON_03304042;http://purl.obolibrary.org/obo/FOODON_00001013;http://purl.obolibrary.org/obo/FOODON_03311146, cottage cheese - http://purl.obolibrary.org/obo/FOODON_03301605;http://purl.obolibrary.org/obo/FOODON_00001013, milk - http://purl.obolibrary.org/obo/UBERON_0001913, sodium - http://purl.obolibrary.org/obo/CHEBI_26708.","Of course, the entities are bonded in this fashion: water - http://purl.obolibrary.org/obo/CHEBI_15377;http://purl.obolibrary.org/obo/FOODON_00002340, cheese sauce - http://purl.obolibrary.org/obo/FOODON_03304042;http://purl.obolibrary.org/obo/FOODON_00001013;http://purl.obolibrary.org/obo/FOODON_03311146, cottage cheese - http://purl.obolibrary.org/obo/FOODON_03301605;http://purl.obolibrary.org/obo/FOODON_00001013, milk - http://purl.obolibrary.org/obo/UBERON_0001913, cottage - http://purl.obolibrary.org/obo/FOODON_03301614;http://purl.obolibrary.org/obo/FOODON_03301008.", , , ,0.727,0.727,0.727
7_0, , , ,water,"http://purl.obolibrary.org/obo/CHEBI_15377
http://purl.obolibrary.org/obo/FOODON_00002340","http://purl.obolibrary.org/obo/CHEBI_15377
http://purl.obolibrary.org/obo/FOODON_00002340", , , 
7_1, , , ,dairy,"http://purl.obolibrary.org/obo/CHEBI_33290
http://purl.obolibrary.org/obo/ENVO_00003862",, , , 
7_2, , , ,cheese sauce,"http://purl.obolibrary.org/obo/FOODON_00001013
http://purl.obolibrary.org/obo/FOODON_03304042
http://purl.obolibrary.org/obo/FOODON_03311146","http://purl.obolibrary.org/obo/FOODON_00001013
http://purl.obolibrary.org/obo/FOODON_03304042
http://purl.obolibrary.org/obo/FOODON_03311146", , , 
7_3, , , ,cottage cheese,"http://purl.obolibrary.org/obo/FOODON_00001013
http://purl.obolibrary.org/obo/FOODON_03301605","http://purl.obolibrary.org/obo/FOODON_00001013
http://purl.obolibrary.org/obo/FOODON_03301605", , , 
7_4, , , ,milk,http://purl.obolibrary.org/obo/UBERON_0001913,http://purl.obolibrary.org/obo/UBERON_0001913, , , 
7_5, , , ,sodium,http://purl.obolibrary.org/obo/CHEBI_26708,, , , 
8,"Certainly, the entities connected with food are as follows:  wheat, barley, rye, oats","Of course, the entities are tied together as:  wheat - http://purl.obolibrary.org/obo/NCBITaxon_4565;http://purl.obolibrary.org/obo/FOODON_03315184, barley - http://purl.obolibrary.org/obo/NCBITaxon_4513;http://purl.obolibrary.org/obo/FOODON_00003108, rye - http://purl.obolibrary.org/obo/FOODON_00003734;http://purl.obolibrary.org/obo/NCBITaxon_4550, oats - http://purl.obolibrary.org/obo/FOODON_03315188;http://purl.obolibrary.org/obo/FOODON_00003429.","Absolutely, the entities are related in this way: gluten - http://purl.obolibrary.org/obo/FOODON_03420177, wheat - http://purl.obolibrary.org/obo/NCBITaxon_4565;http://purl.obolibrary.org/obo/FOODON_03315184, barley - http://purl.obolibrary.org/obo/NCBITaxon_4513;http://purl.obolibrary.org/obo/FOODON_00003108, oats - http://purl.obolibrary.org/obo/FOODON_03315188;http://purl.obolibrary.org/obo/FOODON_00003429, cereal - http://purl.obolibrary.org/obo/FOODON_03303225.", , , ,0.750,0.750,0.750
8_0, , , ,wheat,"http://purl.obolibrary.org/obo/FOODON_03315184
http://purl.obolibrary.org/obo/NCBITaxon_4565","http://purl.obolibrary.org/obo/FOODON_03315184
http://purl.obolibrary.org/obo/NCBITaxon_4565", , , 
8_1, , , ,barley,"http://purl.obolibrary.org/obo/FOODON_00003108
http://purl.obolibrary.org/obo/NCBITaxon_4513","http://purl.obolibrary.org/obo/FOODON_00003108
http://purl.obolibrary.org/obo/NCBITaxon_4513", , , 
8_2, , , ,rye,"http://purl.obolibrary.org/obo/FOODON_00003734
http://purl.obolibrary.org/obo/NCBITaxon_4550",, , , 
8_3, , , ,oats,"http://purl.obolibrary.org/obo/FOODON_00003429
http://purl.obolibrary.org/obo/FOODON_03315188","http://purl.obolibrary.org/obo/FOODON_00003429
http://purl.obolibrary.org/obo/FOODON_03315188", , , 
9,"Sure thing, the entities linked to food are outlined below:  coffee, beverages, tea, soft drinks, energy drinks, chocolate, consumption, intake","Absolutely, the entities are related as such:  coffee - http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_13443, tea - http://purl.obolibrary.org/obo/FOODON_03315081, soft - http://purl.obolibrary.org/obo/PATO_0000387, chocolate - http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/NCBITaxon_3641.","Indeed, the entities are connected in the following way: coffee - http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_13443, chocolate - http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/NCBITaxon_3641.", , , ,0.667,0.667,0.667
9_0, , , ,coffee,"http://purl.obolibrary.org/obo/FOODON_03301036
http://purl.obolibrary.org/obo/NCBITaxon_13443","http://purl.obolibrary.org/obo/FOODON_03301036
http://purl.obolibrary.org/obo/NCBITaxon_13443", , , 
9_1, , , ,tea,http://purl.obolibrary.org/obo/FOODON_03315081,, , , 
9_2, , , ,soft,http://purl.obolibrary.org/obo/PATO_0000387,, , , 
9_3, , , ,chocolate,"http://purl.obolibrary.org/obo/FOODON_03307240
http://purl.obolibrary.org/obo/NCBITaxon_3641","http://purl.obolibrary.org/obo/FOODON_03307240
http://purl.obolibrary.org/obo/NCBITaxon_3641", , , 
10,"Absolutely, the entities that pertain to food are detailed below:  apple, carrot, potato, fruit, apple peel, hazelnut","Absolutely, the entities are related appropriately:  apple - http://purl.obolibrary.org/obo/FOODON_00002473;http://purl.obolibrary.org/obo/NCBITaxon_3750, carrot - http://purl.obolibrary.org/obo/NCBITaxon_4039;http://purl.obolibrary.org/obo/FOODON_00003408, potato - http://purl.obolibrary.org/obo/FOODON_03315354;http://purl.obolibrary.org/obo/NCBITaxon_4113;http://purl.obolibrary.org/obo/FOODON_03301449, fruit - http://purl.obolibrary.org/obo/PO_0009001, apple peel - http://purl.obolibrary.org/obo/FOODON_03311637;http://purl.obolibrary.org/obo/FOODON_00002473;http://purl.obolibrary.org/obo/NCBITaxon_3750, hazelnut - http://purl.obolibrary.org/obo/FOODON_00002933.","Absolutely, the entities are related accordingly: apple - http://purl.obolibrary.org/obo/FOODON_00002473;http://purl.obolibrary.org/obo/NCBITaxon_3750, carrot - http://purl.obolibrary.org/obo/NCBITaxon_4039;http://purl.obolibrary.org/obo/FOODON_00003408, potato - http://purl.obolibrary.org/obo/FOODON_03315354;http://purl.obolibrary.org/obo/NCBITaxon_4113;http://purl.obolibrary.org/obo/FOODON_03301449, hazelnut - http://purl.obolibrary.org/obo/FOODON_00002933, birch - http://purl.obolibrary.org/obo/NCBITaxon_3746, raw carrot - http://purl.obolibrary.org/obo/FOODON_00003423;http://purl.obolibrary.org/obo/NCBITaxon_4039.", , , ,0.833,0.667,0.722
10_0, , , ,apple,"http://purl.obolibrary.org/obo/FOODON_00002473
http://purl.obolibrary.org/obo/NCBITaxon_3750","http://purl.obolibrary.org/obo/FOODON_00002473
http://purl.obolibrary.org/obo/NCBITaxon_3750", , , 
10_1, , , ,carrot,"http://purl.obolibrary.org/obo/FOODON_00003408
http://purl.obolibrary.org/obo/NCBITaxon_4039","http://purl.obolibrary.org/obo/FOODON_00003408
http://purl.obolibrary.org/obo/NCBITaxon_4039", , , 
10_2, , , ,potato,"http://purl.obolibrary.org/obo/FOODON_03301449
http://purl.obolibrary.org/obo/FOODON_03315354
http://purl.obolibrary.org/obo/NCBITaxon_4113","http://purl.obolibrary.org/obo/FOODON_03301449
http://purl.obolibrary.org/obo/FOODON_03315354
http://purl.obolibrary.org/obo/NCBITaxon_4113", , , 
10_3, , , ,fruit,http://purl.obolibrary.org/obo/PO_0009001,, , , 
10_4, , , ,apple peel,"http://purl.obolibrary.org/obo/FOODON_00002473
http://purl.obolibrary.org/obo/FOODON_03311637
http://purl.obolibrary.org/obo/NCBITaxon_3750",, , , 
10_5, , , ,hazelnut,http://purl.obolibrary.org/obo/FOODON_00002933,http://purl.obolibrary.org/obo/FOODON_00002933, , , 
11,"Definitely, the entities concerning food are delineated below:  coffea arabica beans, olive oil, coconut oil","Absolutely, the entities are connected in this way:  coffea arabica - http://purl.obolibrary.org/obo/NCBITaxon_13443, olive oil - http://purl.obolibrary.org/obo/FOODON_03301826;http://purl.obolibrary.org/obo/FOODON_03315145;http://purl.obolibrary.org/obo/FOODON_03317509;http://purl.obolibrary.org/obo/FOODON_03310387.","Indeed, the entities are connected in this manner: coffee - http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_13443, coffee non-saponifiable matter - http://purl.obolibrary.org/obo/FOODON_03306793;http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_13443, diterpene alcohols - http://purl.obolibrary.org/obo/CHEBI_60004;http://purl.obolibrary.org/obo/FOODON_03311146, arabica - http://purl.obolibrary.org/obo/NCBITaxon_13443;http://purl.obolibrary.org/obo/FOODON_03301008, laboratory - http://purl.obolibrary.org/obo/CHEBI_60004;http://purl.obolibrary.org/obo/NCIT_C45305, diet - http://purl.obolibrary.org/obo/FOODON_00002600, gelatine - http://purl.obolibrary.org/obo/CHEBI_5291, olive oil - http://purl.obolibrary.org/obo/FOODON_03301826;http://purl.obolibrary.org/obo/FOODON_03317509;http://purl.obolibrary.org/obo/FOODON_03315145;http://purl.obolibrary.org/obo/FOODON_03310387, coconut oil - http://purl.obolibrary.org/obo/FOODON_03310046;http://purl.obolibrary.org/obo/FOODON_03303085;http://purl.obolibrary.org/obo/FOODON_00003449;http://purl.obolibrary.org/obo/FOODON_03310387, vehicle - http://purl.obolibrary.org/obo/FOODON_00003696;http://purl.obolibrary.org/obo/FOODON_03315552, coffee - http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_13443.", , , ,0.800,0.800,0.800
11_0, , , ,coffea arabica,http://purl.obolibrary.org/obo/NCBITaxon_13443,, , , 
11_1, , , ,olive oil,"http://purl.obolibrary.org/obo/FOODON_03301826
http://purl.obolibrary.org/obo/FOODON_03310387
http://purl.obolibrary.org/obo/FOODON_03315145
http://purl.obolibrary.org/obo/FOODON_03317509","http://purl.obolibrary.org/obo/FOODON_03301826
http://purl.obolibrary.org/obo/FOODON_03310387
http://purl.obolibrary.org/obo/FOODON_03315145
http://purl.obolibrary.org/obo/FOODON_03317509", , , 
12,"Indeed, the entities concerning food are detailed below:  olive oil, wine, red wine, virgin olive oil","Indeed, the entities are linked in the following manner:  olive oil - http://purl.obolibrary.org/obo/FOODON_03301826;http://purl.obolibrary.org/obo/FOODON_03315145;http://purl.obolibrary.org/obo/FOODON_03317509;http://purl.obolibrary.org/obo/FOODON_03310387, red wine - http://purl.obolibrary.org/obo/FOODON_03310272;http://purl.obolibrary.org/obo/PATO_0000322;http://purl.obolibrary.org/obo/NCBITaxon_8023.","Absolutely, the entities are related in this manner: olive oil - http://purl.obolibrary.org/obo/FOODON_03301826;http://purl.obolibrary.org/obo/FOODON_03317509;http://purl.obolibrary.org/obo/FOODON_03315145;http://purl.obolibrary.org/obo/FOODON_03310387, wine - http://purl.obolibrary.org/obo/FOODON_03301125, red wine - http://purl.obolibrary.org/obo/FOODON_03310272;http://purl.obolibrary.org/obo/NCBITaxon_8023;http://purl.obolibrary.org/obo/PATO_0000322;http://purl.obolibrary.org/obo/FOODON_03301228;http://purl.obolibrary.org/obo/FOODON_03301705, virgin olive oil - http://purl.obolibrary.org/obo/FOODON_03306633;http://purl.obolibrary.org/obo/FOODON_03301826;http://purl.obolibrary.org/obo/FOODON_03315145;http://purl.obolibrary.org/obo/FOODON_03317509;http://purl.obolibrary.org/obo/FOODON_03310387.", , , ,1.000,1.000,1.000
12_0, , , ,olive oil,"http://purl.obolibrary.org/obo/FOODON_03301826
http://purl.obolibrary.org/obo/FOODON_03310387
http://purl.obolibrary.org/obo/FOODON_03315145
http://purl.obolibrary.org/obo/FOODON_03317509","http://purl.obolibrary.org/obo/FOODON_03301826
http://purl.obolibrary.org/obo/FOODON_03310387
http://purl.obolibrary.org/obo/FOODON_03315145
http://purl.obolibrary.org/obo/FOODON_03317509", , , 
12_1, , , ,red wine,"http://purl.obolibrary.org/obo/FOODON_03310272
http://purl.obolibrary.org/obo/NCBITaxon_8023
http://purl.obolibrary.org/obo/PATO_0000322","http://purl.obolibrary.org/obo/FOODON_03301228
http://purl.obolibrary.org/obo/FOODON_03301705
http://purl.obolibrary.org/obo/FOODON_03310272
http://purl.obolibrary.org/obo/NCBITaxon_8023
http://purl.obolibrary.org/obo/PATO_0000322", , , 
13,"Of course, here are the entities related to food:  cocoa, chocolate, drink","Definitely, the entities are linked in this fashion:  cocoa - http://purl.obolibrary.org/obo/NCBITaxon_3641;http://purl.obolibrary.org/obo/FOODON_03301072, chocolate - http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/NCBITaxon_3641.","Definitely, the entities are linked in the following way: cocoa - http://purl.obolibrary.org/obo/NCBITaxon_3641;http://purl.obolibrary.org/obo/FOODON_03301072, chocolate - http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/NCBITaxon_3641.", , , ,1.000,1.000,1.000
13_0, , , ,cocoa,"http://purl.obolibrary.org/obo/FOODON_03301072
http://purl.obolibrary.org/obo/NCBITaxon_3641","http://purl.obolibrary.org/obo/FOODON_03301072
http://purl.obolibrary.org/obo/NCBITaxon_3641", , , 
13_1, , , ,chocolate,"http://purl.obolibrary.org/obo/FOODON_03307240
http://purl.obolibrary.org/obo/NCBITaxon_3641","http://purl.obolibrary.org/obo/FOODON_03307240
http://purl.obolibrary.org/obo/NCBITaxon_3641", , , 
