instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
6,"Yes, the entities related to food are detailed below:  peas, split yellow pea, flour, wheat flour, bread, bread with untreated pea flour, yellow pea, white pan bread, flours, breads","Of course, the entities are coupled as:  peas - AG.01.h.02.g, split yellow pea - AG.01.h.02.g, flour - AG.01.h.02.g, wheat flour - AG.01.k, bread - AG.01.n.11, bread with untreated pea flour - AG.01.n.11, yellow pea - AG.01.h.02.g, white pan bread - AG.01.n.11, flours - AG.01.h.02.g, breads - AG.01.n.11.","Certainly, the entities are associated in this manner: peas - AG.01.h.02.g, pulse ingredients - AG.01.h.02.g, pea flour - AG.01.k, wheat flour - AG.01.k, bread - AG.01.n.11, wheat - AG.01.i, pea flour - AG.01.k.", , , ,1.000,0.300,0.427
6_0, , , ,peas,AG.01.h.02.g,AG.01.h.02.g, , , 
6_1, , , ,split yellow pea,AG.01.h.02.g,, , , 
6_2, , , ,flour,AG.01.h.02.g,, , , 
6_3, , , ,wheat flour,AG.01.k,AG.01.k, , , 
6_4, , , ,bread,AG.01.n.11,AG.01.n.11, , , 
6_5, , , ,bread with untreated pea flour,AG.01.n.11,, , , 
6_6, , , ,yellow pea,AG.01.h.02.g,, , , 
6_7, , , ,white pan bread,AG.01.n.11,, , , 
6_8, , , ,flours,AG.01.h.02.g,, , , 
6_9, , , ,breads,AG.01.n.11,, , , 
7,"Absolutely, the entities associated with food are provided below:  water, dairy food, cheese sauce, cottage cheese, milk-based soup, cottage cheeses, lower sodium cottage cheeses, higher sodium cottage cheeses, milk-based soups","Absolutely, the entities are related appropriately:  water - AG.01.z, dairy food - AG.01.e, cheese sauce - AG.01.l.04, cottage cheese - AG.01.e, milk-based soup - AG.01.n.02, cottage cheeses - AG.01.e, lower sodium cottage cheeses - AG.01.e, higher sodium cottage cheeses - AG.01.e, milk-based soups - AG.01.n.02.","Indeed, the entities are connected as such: water - AG.01.z [Water], cheese sauce - AG.01.e.02 [Cheese];AG.01.l.04 [Sauce/dressing];AG.01.n.18 [Preserve], cottage cheese - AG.01 [Food], milk-based soup - AG.01.n.02 [Soup/pottage], cottage cheeses - AG.01 [Food].", , , ,0.333,0.222,0.259
7_0, , , ,water,AG.01.z,AG.01.z, , , 
7_1, , , ,dairy food,AG.01.e,, , , 
7_2, , , ,cheese sauce,AG.01.l.04,AG.01.e.02, , , 
7_3, , , ,cottage cheese,AG.01.e,AG.01, , , 
7_4, , , ,milk-based soup,AG.01.n.02,AG.01.n.02, , , 
7_5, , , ,cottage cheeses,AG.01.e,AG.01, , , 
7_6, , , ,lower sodium cottage cheeses,AG.01.e,, , , 
7_7, , , ,higher sodium cottage cheeses,AG.01.e,, , , 
7_8, , , ,milk-based soups,AG.01.n.02,, , , 
8,"Certainly, the entities connected with food are as follows:  wheat, barley, rye, oats","Certainly, the entities are associated properly:  wheat - AG.01.i, barley - AG.01.i, rye - AG.01.i, oats - AG.01.i.","Absolutely, the entities are related in this way: gluten - AG.01, wheat - AG.01.i, barley - AG.01.i, oats - AG.01.i, cereal protein - AG.01.i, wheat and oats - AG.01.i, wheat - AG.01.i, barley - AG.01.i, oats - AG.01.i, energy - AG.01, all types of gluten - AG.01, barley - AG.01.i.", , , ,1.000,0.750,0.857
8_0, , , ,wheat,AG.01.i,AG.01.i, , , 
8_1, , , ,barley,AG.01.i,AG.01.i, , , 
8_2, , , ,rye,AG.01.i,, , , 
8_3, , , ,oats,AG.01.i,AG.01.i, , , 
9,"Sure thing, the entities linked to food are outlined below:  coffee, beverages, tea, soft drinks, energy drinks, chocolate, consumption, intake","Indeed, the entities are connected in this fashion:  coffee - AG.01.ad, beverages - AG.01.y, tea - AG.01.ac, soft drinks - AG.01.y, energy drinks - AG.01.y, chocolate - AG.01.n.17.a, consumption - X, intake - X.","Definitely, the entities are linked accordingly: coffee - AG.01.ad, chocolate - AG.01.n.17.a, beverages - AG.01.y, soft drinks - AG.01.y, energy drinks - AG.01.y, products - AG.01.e.", , , ,0.625,0.625,0.625
9_0, , , ,coffee,AG.01.ad,AG.01.ad, , , 
9_1, , , ,beverages,AG.01.y,AG.01.y, , , 
9_2, , , ,tea,AG.01.ac,, , , 
9_3, , , ,soft drinks,AG.01.y,AG.01.y, , , 
9_4, , , ,energy drinks,AG.01.y,AG.01.y, , , 
9_5, , , ,chocolate,AG.01.n.17.a,AG.01.n.17.a, , , 
9_6, , , ,consumption,X,, , , 
9_7, , , ,intake,X,, , , 
10,"Absolutely, the entities that pertain to food are detailed below:  apple, carrot, potato, fruit, apple peel, hazelnut","Of course, the entities are bonded correspondingly:  apple - AG.01.h.01.c, carrot - AG.01.h.02.a, potato - AG.01.h.02.a, fruit - AG.01.h.01, apple peel - AG.01.h.01.c, hazelnut - AG.01.h.01.f.","Certainly, the entities are associated properly: apple - AG.01.h.01.c, carrot - AG.01.h.02.a, potato - AG.01.h.02.a, hazelnut - AG.01.h.01.f, birch - AG.01.h.01.f, birch pollen extract - AG.01.h.01.f, raw carrot - AG.01.h.02.a.", , , ,0.833,0.667,0.722
10_0, , , ,apple,AG.01.h.01.c,AG.01.h.01.c, , , 
10_1, , , ,carrot,AG.01.h.02.a,AG.01.h.02.a, , , 
10_2, , , ,potato,AG.01.h.02.a,AG.01.h.02.a, , , 
10_3, , , ,fruit,AG.01.h.01,, , , 
10_4, , , ,apple peel,AG.01.h.01.c,, , , 
10_5, , , ,hazelnut,AG.01.h.01.f,AG.01.h.01.f, , , 
11,"Definitely, the entities concerning food are delineated below:  coffea arabica beans, olive oil, coconut oil","Of course, the entities are bonded properly:  coffea arabica beans - AG.01.ad, olive oil - AG.01.f, coconut oil - AG.01.f.","Of course, the entities are bonded in this fashion: coffee total lipids - AG.01.ad, coffee non-saponifiable matter - AG.01.ad, coffee diterpene alcohols - AG.01.ad, Coffea arabica beans - AG.01.ad, commercial laboratory chow diet - AG.01, semi-synthetic diet - AG.01, gelatine - AG.01, olive oil - AG.01.f, coconut oil - AG.01.f, vehicle - X, coffee lipid extracts - AG.01.ad, coffee lipid - AG.01.ad, coffee lipid-treated groups - AG.01.ad, coffee lipid groups - AG.01.ad.", , , ,1.000,1.000,1.000
11_0, , , ,coffea arabica beans,AG.01.ad,AG.01.ad, , , 
11_1, , , ,olive oil,AG.01.f,AG.01.f, , , 
11_2, , , ,coconut oil,AG.01.f,AG.01.f, , , 
12,"Indeed, the entities concerning food are detailed below:  olive oil, wine, red wine, virgin olive oil","Certainly, the entities are associated accordingly:  olive oil - AG.01.f, wine - AG.01.y.01.a, red wine - AG.01.y.01.a, virgin olive oil - AG.01.f.","Absolutely, the entities are related in this way: olive oil - AG.01.f, wine - AG.01.y.01.a, red wine - AG.01.y.01.a, virgin olive oil - AG.01.f.", , , ,1.000,1.000,1.000
12_0, , , ,olive oil,AG.01.f,AG.01.f, , , 
12_1, , , ,wine,AG.01.y.01.a,AG.01.y.01.a, , , 
12_2, , , ,red wine,AG.01.y.01.a,AG.01.y.01.a, , , 
12_3, , , ,virgin olive oil,AG.01.f,AG.01.f, , , 
13,"Of course, here are the entities related to food:  cocoa, chocolate, drink","Absolutely, the entities are related appropriately:  cocoa - AG.01, chocolate - AG.01.n.17.a, drink - AG.01.y.","Of course, the entities are bonded in this fashion: cocoa - AG.01, chocolate - AG.01.n.17.a, drink - AG.01.ak.", , , ,0.667,0.667,0.667
13_0, , , ,cocoa,AG.01,AG.01, , , 
13_1, , , ,chocolate,AG.01.n.17.a,AG.01.n.17.a, , , 
13_2, , , ,drink,AG.01.y,AG.01.ak, , , 
14,"Of course, the entities regarding food are delineated below:  corn oil, milk fat, chicken fat, beef tallow, lard","Indeed, the entities are connected properly:  corn oil - AG.01.f, milk fat - AG.01.e, chicken fat - AG.01.f, beef tallow - AG.01.f, lard - AG.01.f.","Definitely, the entities are linked in this fashion: corn oil - AG.01.f, cholesterol - AG.01, milk fat - AG.01.e, chicken fat - AG.01.f, beef tallow - AG.01.f, lard - AG.01.f.", , , ,1.000,1.000,1.000
14_0, , , ,corn oil,AG.01.f,AG.01.f, , , 
14_1, , , ,milk fat,AG.01.e,AG.01.e, , , 
14_2, , , ,chicken fat,AG.01.f,AG.01.f, , , 
14_3, , , ,beef tallow,AG.01.f,AG.01.f, , , 
14_4, , , ,lard,AG.01.f,AG.01.f, , , 
15,"Certainly, the entities connected with food are detailed below:  alcohol, consumption, wine, intake, plant foods, cereals, olive oil, red, meat","Absolutely, the entities are associated as:  alcohol - AG.01.y.01, consumption - X, wine - AG.01.y.01.a, intake - X, plant foods - AG.01, cereals - AG.01.i, olive oil - AG.01.f, red - AG.01.d, meat - AG.01.d.","Of course, the entities are bonded in the following way: alcohol - AG.01.y.01, consumption - X, wine - AG.01.y.01.a, intake - X, plant foods - AG.01, cereals - AG.01.i, olive oil - AG.01.f, red meat - AG.01.d.", , , ,0.778,0.778,0.778
15_0, , , ,alcohol,AG.01.y.01,AG.01.y.01, , , 
15_1, , , ,consumption,X,X, , , 
15_2, , , ,wine,AG.01.y.01.a,AG.01.y.01.a, , , 
15_3, , , ,intake,X,X, , , 
15_4, , , ,plant foods,AG.01,AG.01, , , 
15_5, , , ,cereals,AG.01.i,AG.01.i, , , 
15_6, , , ,olive oil,AG.01.f,AG.01.f, , , 
15_7, , , ,red,AG.01.d,, , , 
15_8, , , ,meat,AG.01.d,, , , 
16,"Sure thing, the entities regarding food are delineated below:  dairy, consumption, yogurt, intake, dairy products, fermented dairy products","Absolutely, the entities are related correspondingly:  dairy - AG.01.e, consumption - X, yogurt - AG.01.e, intake - X, dairy products - AG.01.e, fermented dairy products - AG.01.e.","Certainly, the entities are associated in this manner: dairy consumption - AG.01.e, yogurt - AG.01.e, dairy products - AG.01.e, yogurt intake - AG.01.e, yogurt consumption - AG.01.e, fermented dairy products - AG.01.e.", , , ,0.667,0.500,0.571
16_0, , , ,dairy,AG.01.e,, , , 
16_1, , , ,consumption,X,, , , 
16_2, , , ,yogurt,AG.01.e,AG.01.e, , , 
16_3, , , ,intake,X,, , , 
16_4, , , ,dairy products,AG.01.e,AG.01.e, , , 
16_5, , , ,fermented dairy products,AG.01.e,AG.01.e, , , 
17,"Of course, the entities regarding food are provided as follows:  tea, beverage, salt tea, cereal paste","Definitely, the entities are linked in the following way:  tea - AG.01.ac, beverage - AG.01.y, salt tea - AG.01.ac, cereal paste - AG.01.n.10.","Certainly, the entities are associated in this fashion: salt tea - AG.01.ac, beverage - AG.01.y, salt - AG.01.l.01, cereal paste - AG.01.n, tea - AG.01.ac, bicarbonate sodium - AG.01.l.01, salt tea drinkers - AG.01.ac, alkaline tea - AG.01.ac, tea drinkers - AG.01.ac.", , , ,0.750,0.750,0.750
17_0, , , ,tea,AG.01.ac,AG.01.ac, , , 
17_1, , , ,beverage,AG.01.y,AG.01.y, , , 
17_2, , , ,salt tea,AG.01.ac,AG.01.ac, , , 
17_3, , , ,cereal paste,AG.01.n.10,AG.01.n, , , 
18,"Yes, the entities related to food are as follows:  fruit, olives, olive oil","Of course, the entities are bonded thusly:  fruit - AG.01.h.01.e, olives - AG.01.h.01.e, olive oil - AG.01.f.","Absolutely, the entities are related suitably: olive fruit - AG.01.h.01.e, olive oil - AG.01.f, olives - AG.01.h.01.e, olive oil phenols - AG.01.f, olive oil - AG.01.f.", , , ,1.000,0.667,0.778
18_0, , , ,fruit,AG.01.h.01.e,, , , 
18_1, , , ,olives,AG.01.h.01.e,AG.01.h.01.e, , , 
18_2, , , ,olive oil,AG.01.f,AG.01.f, , , 
19,"Certainly, the entities connected to food are delineated below:  legumes, nuts, meat, dairy produce, cereal products, fats, oils, tea, coffee, sugar-containing beverages, vegetables, fruits, fish, alcoholic beverages, salt","Definitely, the entities are bonded together as:  legumes - AG.01.h.02.g, nuts - AG.01.h.01.f, meat - AG.01.d, dairy produce - AG.01.e, cereal products - AG.01.i, fats - AG.01.f, oils - AG.01.f, tea - AG.01.ac, coffee - AG.01.ad, sugar-containing beverages - AG.01.y, vegetables - AG.01.h.02, fruits - AG.01.h.01, fish - AG.01.d.07, alcoholic beverages - AG.01.y.01, salt - AG.01.l.01.","Of course, the entities are bonded in this manner: foods - AG.01, plant food-based dietary pattern - AG.01, animal-based food - AG.01, legumes - AG.01.h.02.g, nuts - AG.01.h.01.f, meat - AG.01.d, dairy produce - AG.01.e, cereal products - AG.01.i, fats - AG.01.f, oils - AG.01.f, tea - AG.01.ac, coffee - AG.01.ad, sugar-containing beverages - AG.01.y, vegetables - AG.01.h.02, fruits - AG.01.h.01, fish - AG.01.d.07, alcoholic beverages - AG.01.y.01.", , , ,0.933,0.933,0.933
19_0, , , ,legumes,AG.01.h.02.g,AG.01.h.02.g, , , 
19_1, , , ,nuts,AG.01.h.01.f,AG.01.h.01.f, , , 
19_2, , , ,meat,AG.01.d,AG.01.d, , , 
19_3, , , ,dairy produce,AG.01.e,AG.01.e, , , 
19_4, , , ,cereal products,AG.01.i,AG.01.i, , , 
19_5, , , ,fats,AG.01.f,AG.01.f, , , 
19_6, , , ,oils,AG.01.f,AG.01.f, , , 
19_7, , , ,tea,AG.01.ac,AG.01.ac, , , 
19_8, , , ,coffee,AG.01.ad,AG.01.ad, , , 
19_9, , , ,sugar-containing beverages,AG.01.y,AG.01.y, , , 
19_10, , , ,vegetables,AG.01.h.02,AG.01.h.02, , , 
19_11, , , ,fruits,AG.01.h.01,AG.01.h.01, , , 
19_12, , , ,fish,AG.01.d.07,AG.01.d.07, , , 
19_13, , , ,alcoholic beverages,AG.01.y.01,AG.01.y.01, , , 
19_14, , , ,salt,AG.01.l.01,, , , 
20,"Certainly, the entities connected with food are as follows:  herbs, spices, black pepper, capsicums, cumin, cinnamon, nutmeg, ginger, turmeric, saffron, coriander, cloves, dill, mint, thyme, sesame seed, mustard seed, curry powder","Absolutely, the linking of the entities is:  herbs - AG.01.h.02.i, spices - AG.01.l.03, black pepper - AG.01.l.03, capsicums - AG.01.l.03, cumin - AG.01.l.03, cinnamon - AG.01.l.03, nutmeg - AG.01.l.03, ginger - AG.01.l.03, turmeric - AG.01.l.03, saffron - AG.01.l.03, coriander - AG.01.l.03, cloves - AG.01.l.03, dill - AG.01.h.02.i, mint - AG.01.h.02.i, thyme - AG.01.l.03, sesame seed - AG.01, mustard seed - AG.01.l.03, curry powder - AG.01.l.03.","Indeed, the entities are connected in the following way: spices - AG.01.l.03, herbs - AG.01.l.03, black pepper - AG.01.l.03, capsicums - AG.01.l.03, cumin - AG.01.l.03, cinnamon - AG.01.l.03, nutmeg - AG.01.l.03, ginger - AG.01.l.03, turmeric - AG.01.l.03, saffron - AG.01.l.03, coriander - AG.01.l.03, cloves - AG.01.l.03, dill - AG.01.l.03, mint - AG.01.l.03, thyme - AG.01.l.03, sesame seed - AG.01, mustard seed - AG.01.l.03, curry powder - AG.01.l.03, aromatic herbs - AG.01.l.03, spices - AG.01.l.03.", , , ,0.696,0.833,0.758
20_0, , , ,herbs,AG.01.h.02.i,AG.01.l.03, , , 
20_1, , , ,spices,AG.01.l.03,AG.01.l.03, , , 
20_2, , , ,black pepper,AG.01.l.03,AG.01.l.03, , , 
20_3, , , ,capsicums,AG.01.l.03,AG.01.l.03, , , 
20_4, , , ,cumin,AG.01.l.03,AG.01.l.03, , , 
20_5, , , ,cinnamon,AG.01.l.03,AG.01.l.03, , , 
20_6, , , ,nutmeg,AG.01.l.03,AG.01.l.03, , , 
20_7, , , ,ginger,AG.01.l.03,AG.01.l.03, , , 
20_8, , , ,turmeric,AG.01.l.03,AG.01.l.03, , , 
20_9, , , ,saffron,AG.01.l.03,AG.01.l.03, , , 
20_10, , , ,coriander,AG.01.l.03,AG.01.l.03, , , 
20_11, , , ,cloves,AG.01.l.03,AG.01.l.03, , , 
20_12, , , ,dill,AG.01.h.02.i,AG.01.l.03, , , 
20_13, , , ,mint,AG.01.h.02.i,AG.01.l.03, , , 
20_14, , , ,thyme,AG.01.l.03,AG.01.l.03, , , 
20_15, , , ,sesame seed,AG.01,AG.01, , , 
20_16, , , ,mustard seed,AG.01.l.03,AG.01.l.03, , , 
20_17, , , ,curry powder,AG.01.l.03,AG.01.l.03, , , 
21,"Certainly, the entities connected with food are detailed below:  reduced fat and reduced saturated fat foods, herbs, spices, spice, french toast, sausage, chicken, vegetables, pasta, lower fat foods","Definitely, the entities are linked in this manner:  reduced fat and reduced saturated fat foods - AG.01, herbs - AG.01.h.02.i, spices - AG.01.l.03, spice - AG.01.l.03, french toast - AG.01.n, sausage - AG.01.n.05, chicken - AG.01.d.06, vegetables - AG.01.h.02, pasta - AG.01.i, lower fat foods - AG.01.","Certainly, the entities are associated in the following way: fat foods - AG.01.t.07, herbs - AG.01.h.02.i, spices - AG.01.l.03, high-fat - AG.01.f, low-fat food items - AG.01, French toast - AG.01.n.11, sausage - AG.01.n.05, chicken - AG.01.d.06, vegetables - AG.01.h.02, pasta - AG.01.i, roasted chicken - AG.01.n.06.", , , ,0.700,0.600,0.633
21_0, , , ,reduced fat and reduced saturated fat foods,AG.01,, , , 
21_1, , , ,herbs,AG.01.h.02.i,AG.01.h.02.i, , , 
21_2, , , ,spices,AG.01.l.03,AG.01.l.03, , , 
21_3, , , ,spice,AG.01.l.03,, , , 
21_4, , , ,french toast,AG.01.n,AG.01.n.11, , , 
21_5, , , ,sausage,AG.01.n.05,AG.01.n.05, , , 
21_6, , , ,chicken,AG.01.d.06,AG.01.d.06, , , 
21_7, , , ,vegetables,AG.01.h.02,AG.01.h.02, , , 
21_8, , , ,pasta,AG.01.i,AG.01.i, , , 
21_9, , , ,lower fat foods,AG.01,, , , 
22,"Sure thing, the entities regarding food are delineated below:  fruits, vegetables, cereals, legumes, chocolate, beverages, tea, coffee, wine","Indeed, the entities are linked in the following manner:  fruits - AG.01.h.01, vegetables - AG.01.h.02, cereals - AG.01.i, legumes - AG.01.h.02.g, chocolate - AG.01.n.17.a, beverages - AG.01.y, tea - AG.01.ac, coffee - AG.01.ad, wine - AG.01.y.01.a.","Indeed, the entities are connected in the following way: fruits - AG.01.h.01, vegetables - AG.01.h.02, cereals - AG.01.i, dry legumes - AG.01.h.02.g, chocolate - AG.01.m, beverages - AG.01.y, tea - AG.01.ac, coffee - AG.01.ad, wine - AG.01.y.01.a.", , , ,0.778,0.778,0.778
22_0, , , ,fruits,AG.01.h.01,AG.01.h.01, , , 
22_1, , , ,vegetables,AG.01.h.02,AG.01.h.02, , , 
22_2, , , ,cereals,AG.01.i,AG.01.i, , , 
22_3, , , ,legumes,AG.01.h.02.g,, , , 
22_4, , , ,chocolate,AG.01.n.17.a,AG.01.m, , , 
22_5, , , ,beverages,AG.01.y,AG.01.y, , , 
22_6, , , ,tea,AG.01.ac,AG.01.ac, , , 
22_7, , , ,coffee,AG.01.ad,AG.01.ad, , , 
22_8, , , ,wine,AG.01.y.01.a,AG.01.y.01.a, , , 
23,"Yes, the entities related to food are outlined below:  fruits, vegetables, dark green, deep yellow fruits/vegetables, oils, vegetable, consumption, dark green vegetables, red meat, dairy foods, fruit","Absolutely, the entities are related in this manner:  fruits - AG.01.h.01, vegetables - AG.01.h.02, dark green, deep yellow fruits/vegetables - AG.01.h, oils - AG.01.f, vegetable - AG.01.h.02, consumption - X, dark green vegetables - AG.01.h.02, red meat - AG.01.d, dairy foods - AG.01.e, fruit - AG.01.h.01.","Certainly, the entities are associated in this manner: fruits - AG.01.h.01, vegetables - AG.01.h.02, dark green - AG.01.h.02, deep yellow fruits/vegetables - AG.01.h.01, refined carbohydrates - AG.01.k, fats - AG.01.f, oils - AG.01.f, snacks - AG.01.n, vegetable - AG.01.h.02, consumption - X, dairy foods - AG.01.e, fruit - AG.01.h.01.", , , ,0.733,0.600,0.610
23_0, , , ,fruits,AG.01.h.01,AG.01.h.01, , , 
23_1, , , ,vegetables,AG.01.h.02,AG.01.h.01, , , 
23_2, , , ,"dark green, deep yellow fruits/vegetables",AG.01.h,, , , 
23_3, , , ,oils,AG.01.f,AG.01.f, , , 
23_4, , , ,vegetable,AG.01.h.02,AG.01.h.02, , , 
23_5, , , ,consumption,X,X, , , 
23_6, , , ,dark green vegetables,AG.01.h.02,, , , 
23_7, , , ,red meat,AG.01.d,, , , 
23_8, , , ,dairy foods,AG.01.e,AG.01.e, , , 
23_9, , , ,fruit,AG.01.h.01,AG.01.h.01, , , 
24,"Yes, the entities related to food are as follows:  dairy products, milk, low-fat milk, whole milk","Certainly, the entities are interconnected as:  dairy products - AG.01.e, milk - AG.01.e, low-fat milk - AG.01.e, whole milk - AG.01.e.","Absolutely, the entities are related correspondingly: dairy products - AG.01.e, milk - AG.01.e, whole milk - AG.01.e, low-fat milk - AG.01.e, lactose - AG.01.e, dairy sources - AG.01.e, low-fat milk - AG.01.e, calcium - AG.01.e.", , , ,1.000,1.000,1.000
24_0, , , ,dairy products,AG.01.e,AG.01.e, , , 
24_1, , , ,milk,AG.01.e,AG.01.e, , , 
24_2, , , ,low-fat milk,AG.01.e,AG.01.e, , , 
24_3, , , ,whole milk,AG.01.e,AG.01.e, , , 
25,"Certainly, the entities connected to food are detailed below:  cereal, wheat, rice, corn, barley","Definitely, the entities are linked as such:  cereal - AG.01.i, wheat - AG.01.i, rice - AG.01.i, corn - AG.01.i, barley - AG.01.i.","Certainly, the entities are associated accordingly: cereal crops - AG.01.i, barley - AG.01.i, cereal crop - AG.01.i, wheat - AG.01.i, rice - AG.01.i, corn - AG.01.i, dietary fibers - AG.01, barley global production - AG.01.i, starch - AG.01.i, minerals - AG.01.l.02, vitamins - AG.01.l.02, protein - AG.01.l.02.", , , ,1.000,0.800,0.889
25_0, , , ,cereal,AG.01.i,, , , 
