instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
3_0, , , ,canola oil,"http://purl.obolibrary.org/obo/FOODON_03302578
http://purl.obolibrary.org/obo/FOODON_03310387
http://purl.obolibrary.org/obo/NCBITaxon_138011","http://purl.obolibrary.org/obo/FOODON_03302578
http://purl.obolibrary.org/obo/FOODON_03310387
http://purl.obolibrary.org/obo/NCBITaxon_138011", , , 
3_1, , , ,corn oil,"http://purl.obolibrary.org/obo/FOODON_03301474
http://purl.obolibrary.org/obo/FOODON_03310387
http://purl.obolibrary.org/obo/NCBITaxon_381124","http://purl.obolibrary.org/obo/FOODON_03301474
http://purl.obolibrary.org/obo/FOODON_03310387
http://purl.obolibrary.org/obo/NCBITaxon_381124", , , 
3_2, , , ,fat,"http://purl.obolibrary.org/obo/FOODON_00003265
http://purl.obolibrary.org/obo/UBERON_0001013",, , , 
4,"Sure thing, the entities linked to food are outlined below:  100% fruit juice, nutrient-dense beverage, water, low-fat/fat-free milk, 100% fruit juices, fruit, intake, beverages, sugar-sweetened beverages","Certainly, the entities are correlated in this way:  fruit - http://purl.obolibrary.org/obo/PO_0009001;http://purl.obolibrary.org/obo/FOODON_03315552, beverage - http://purl.obolibrary.org/obo/FOODON_00003202, water - http://purl.obolibrary.org/obo/CHEBI_15377;http://purl.obolibrary.org/obo/FOODON_00002340, fat - http://purl.obolibrary.org/obo/FOODON_00003265;http://purl.obolibrary.org/obo/FOODON_00003265;http://purl.obolibrary.org/obo/UBERON_0001013;http://purl.obolibrary.org/obo/UBERON_0001013;http://purl.obolibrary.org/obo/UBERON_0001913.","Indeed, the entities are connected properly: fruit - http://purl.obolibrary.org/obo/PO_0009001, juice - http://purl.obolibrary.org/obo/FOODON_03315552.", , , ,0.125,0.125,0.125
4_0, , , ,fruit,"http://purl.obolibrary.org/obo/FOODON_03315552
http://purl.obolibrary.org/obo/PO_0009001",http://purl.obolibrary.org/obo/PO_0009001, , , 
4_1, , , ,beverage,http://purl.obolibrary.org/obo/FOODON_00003202,, , , 
4_2, , , ,water,"http://purl.obolibrary.org/obo/CHEBI_15377
http://purl.obolibrary.org/obo/FOODON_00002340",, , , 
4_3, , , ,fat,"http://purl.obolibrary.org/obo/FOODON_00003265
http://purl.obolibrary.org/obo/FOODON_00003265
http://purl.obolibrary.org/obo/UBERON_0001013
http://purl.obolibrary.org/obo/UBERON_0001013
http://purl.obolibrary.org/obo/UBERON_0001913",, , , 
5,"Definitely, the entities relevant to food are as follows:  pasta, rice, milk, yoghurt, poultry, processed meat, vegetables, coffee, tea, soups, eggs, red meat, fish, cheese, pulses, potatoes, fruits, desserts, sugars, refined cereals","Absolutely, the entities are related as such:  pasta - http://purl.obolibrary.org/obo/FOODON_03306347, rice - http://purl.obolibrary.org/obo/NCBITaxon_4530;http://purl.obolibrary.org/obo/FOODON_03301641, milk - http://purl.obolibrary.org/obo/UBERON_0001913, coffee - http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_13443, tea - http://purl.obolibrary.org/obo/FOODON_03315081, red - http://purl.obolibrary.org/obo/PATO_0000322;http://purl.obolibrary.org/obo/NCBITaxon_8023, fish - http://purl.obolibrary.org/obo/NCBITaxon_7898;http://purl.obolibrary.org/obo/FOODON_03411222;http://purl.obolibrary.org/obo/NCBITaxon_7777, cheese - http://purl.obolibrary.org/obo/FOODON_00001013, potatoes - http://purl.obolibrary.org/obo/NCBITaxon_4113.","Absolutely, the entities are related correspondingly: bread - http://purl.obolibrary.org/obo/FOODON_03306226, pasta - http://purl.obolibrary.org/obo/FOODON_03306347, rice - http://purl.obolibrary.org/obo/NCBITaxon_4530;http://purl.obolibrary.org/obo/FOODON_03301641, milk - http://purl.obolibrary.org/obo/UBERON_0001913, yoghurt - http://purl.obolibrary.org/obo/FOODON_03315571, poultry - http://purl.obolibrary.org/obo/FOODON_03411457, processed - http://purl.obolibrary.org/obo/FOODON_00002966, coffee - http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_13443, tea - http://purl.obolibrary.org/obo/FOODON_03315081, soups - http://purl.obolibrary.org/obo/FOODON_03315571, red - http://purl.obolibrary.org/obo/PATO_0000322;http://purl.obolibrary.org/obo/NCBITaxon_8023, fish - http://purl.obolibrary.org/obo/NCBITaxon_7898;http://purl.obolibrary.org/obo/FOODON_03411222;http://purl.obolibrary.org/obo/NCBITaxon_7777, cheese - http://purl.obolibrary.org/obo/FOODON_00001013, fruits - http://purl.obolibrary.org/obo/FOODON_03304644.", , , ,0.929,0.929,0.929
5_0, , , ,pasta,http://purl.obolibrary.org/obo/FOODON_03306347,http://purl.obolibrary.org/obo/FOODON_03306347, , , 
5_1, , , ,rice,"http://purl.obolibrary.org/obo/FOODON_03301641
http://purl.obolibrary.org/obo/NCBITaxon_4530","http://purl.obolibrary.org/obo/FOODON_03301641
http://purl.obolibrary.org/obo/NCBITaxon_4530", , , 
5_2, , , ,milk,http://purl.obolibrary.org/obo/UBERON_0001913,http://purl.obolibrary.org/obo/UBERON_0001913, , , 
5_3, , , ,coffee,"http://purl.obolibrary.org/obo/FOODON_03301036
http://purl.obolibrary.org/obo/NCBITaxon_13443","http://purl.obolibrary.org/obo/FOODON_03301036
http://purl.obolibrary.org/obo/NCBITaxon_13443", , , 
5_4, , , ,tea,http://purl.obolibrary.org/obo/FOODON_03315081,http://purl.obolibrary.org/obo/FOODON_03315081, , , 
5_5, , , ,red,"http://purl.obolibrary.org/obo/NCBITaxon_8023
http://purl.obolibrary.org/obo/PATO_0000322","http://purl.obolibrary.org/obo/NCBITaxon_8023
http://purl.obolibrary.org/obo/PATO_0000322", , , 
5_6, , , ,fish,"http://purl.obolibrary.org/obo/FOODON_03411222
http://purl.obolibrary.org/obo/NCBITaxon_7777
http://purl.obolibrary.org/obo/NCBITaxon_7898","http://purl.obolibrary.org/obo/FOODON_03411222
http://purl.obolibrary.org/obo/NCBITaxon_7777
http://purl.obolibrary.org/obo/NCBITaxon_7898", , , 
5_7, , , ,cheese,http://purl.obolibrary.org/obo/FOODON_00001013,http://purl.obolibrary.org/obo/FOODON_00001013, , , 
5_8, , , ,potatoes,http://purl.obolibrary.org/obo/NCBITaxon_4113,, , , 
6,"Sure thing, the entities linked to food are delineated below:  potato, tomato, aubergine, potatoes","Of course, the entities are related as:  potato - http://purl.obolibrary.org/obo/FOODON_03315354;http://purl.obolibrary.org/obo/NCBITaxon_4113;http://purl.obolibrary.org/obo/FOODON_03301449, tomato - http://purl.obolibrary.org/obo/FOODON_03301453;http://purl.obolibrary.org/obo/FOODON_03309927;http://purl.obolibrary.org/obo/NCBITaxon_4081, aubergine - http://purl.obolibrary.org/obo/NCBITaxon_4111;http://purl.obolibrary.org/obo/FOODON_00003618, potatoes - http://purl.obolibrary.org/obo/NCBITaxon_4113.","Indeed, the entities are connected accordingly: potato - http://purl.obolibrary.org/obo/FOODON_03301449;http://purl.obolibrary.org/obo/NCBITaxon_4113;http://purl.obolibrary.org/obo/FOODON_03315354, potatoes - http://purl.obolibrary.org/obo/NCBITaxon_4113, tomato - http://purl.obolibrary.org/obo/FOODON_03309927;http://purl.obolibrary.org/obo/FOODON_03301453;http://purl.obolibrary.org/obo/NCBITaxon_4081, aubergine - http://purl.obolibrary.org/obo/FOODON_03309709;http://purl.obolibrary.org/obo/NCBITaxon_4111.", , , ,0.889,0.889,0.889
6_0, , , ,potato,"http://purl.obolibrary.org/obo/FOODON_03301449
http://purl.obolibrary.org/obo/FOODON_03315354
http://purl.obolibrary.org/obo/NCBITaxon_4113","http://purl.obolibrary.org/obo/FOODON_03301449
http://purl.obolibrary.org/obo/FOODON_03315354
http://purl.obolibrary.org/obo/NCBITaxon_4113", , , 
6_1, , , ,tomato,"http://purl.obolibrary.org/obo/FOODON_03301453
http://purl.obolibrary.org/obo/FOODON_03309927
http://purl.obolibrary.org/obo/NCBITaxon_4081","http://purl.obolibrary.org/obo/FOODON_03301453
http://purl.obolibrary.org/obo/FOODON_03309927
http://purl.obolibrary.org/obo/NCBITaxon_4081", , , 
6_2, , , ,aubergine,"http://purl.obolibrary.org/obo/FOODON_00003618
http://purl.obolibrary.org/obo/NCBITaxon_4111","http://purl.obolibrary.org/obo/FOODON_03309709
http://purl.obolibrary.org/obo/NCBITaxon_4111", , , 
6_3, , , ,potatoes,http://purl.obolibrary.org/obo/NCBITaxon_4113,http://purl.obolibrary.org/obo/NCBITaxon_4113, , , 
7,"Indeed, the entities that relate to food are:  meat, meat products, wine, vegetables, fruits, nuts, legumes, fish, olive oil","Indeed, the connection of the entities is:  fruits - http://purl.obolibrary.org/obo/FOODON_03304644, nuts - http://purl.obolibrary.org/obo/FOODON_03306632, fish - http://purl.obolibrary.org/obo/NCBITaxon_7898;http://purl.obolibrary.org/obo/FOODON_03411222;http://purl.obolibrary.org/obo/NCBITaxon_7777.","Of course, the entities are bonded in this fashion: meat - http://purl.obolibrary.org/obo/FOODON_00002713, ethanol - http://purl.obolibrary.org/obo/CHEBI_292.", , , ,0.000,0.000,0.000
7_0, , , ,fruits,http://purl.obolibrary.org/obo/FOODON_03304644,, , , 
7_1, , , ,nuts,http://purl.obolibrary.org/obo/FOODON_03306632,, , , 
7_2, , , ,fish,"http://purl.obolibrary.org/obo/FOODON_03411222
http://purl.obolibrary.org/obo/NCBITaxon_7777
http://purl.obolibrary.org/obo/NCBITaxon_7898",, , , 
8,"Indeed, the entities that relate to food are:  fruits, vegetables, fruit and vegetable, consumption, intake","Of course, the entities are bonded appropriately:  fruits - http://purl.obolibrary.org/obo/FOODON_03304644, fruit - http://purl.obolibrary.org/obo/PO_0009001;http://purl.obolibrary.org/obo/FOODON_00003816.","Certainly, the entities are associated in this fashion: fruits - http://purl.obolibrary.org/obo/FOODON_03304644, vegetable - http://purl.obolibrary.org/obo/FOODON_00003816;http://purl.obolibrary.org/obo/FOODON_00003816;http://purl.obolibrary.org/obo/FOODON_00003013;http://purl.obolibrary.org/obo/FOODON_00001649, fruit - http://purl.obolibrary.org/obo/PO_0009001.", , , ,0.667,0.667,0.667
8_0, , , ,fruits,http://purl.obolibrary.org/obo/FOODON_03304644,http://purl.obolibrary.org/obo/FOODON_03304644, , , 
8_1, , , ,fruit,"http://purl.obolibrary.org/obo/FOODON_00003816
http://purl.obolibrary.org/obo/PO_0009001",http://purl.obolibrary.org/obo/PO_0009001, , , 
9,"Indeed, the entities that relate to food are:  peach, apricot, plum, apple, maize, seeds, nuts, mustard, sesame, brazil nut, walnut, peanut, sesame seeds","Absolutely, the entities are related thusly:  peach - http://purl.obolibrary.org/obo/FOODON_03315502;http://purl.obolibrary.org/obo/FOODON_03301719;http://purl.obolibrary.org/obo/NCBITaxon_3760, apricot - http://purl.obolibrary.org/obo/NCBITaxon_36596;http://purl.obolibrary.org/obo/FOODON_03301701;http://purl.obolibrary.org/obo/FOODON_00003476, plum - http://purl.obolibrary.org/obo/NCBITaxon_3758;http://purl.obolibrary.org/obo/FOODON_03301580;http://purl.obolibrary.org/obo/FOODON_00003483, apple - http://purl.obolibrary.org/obo/FOODON_00002473;http://purl.obolibrary.org/obo/NCBITaxon_3750, maize - http://purl.obolibrary.org/obo/NCBITaxon_4577;http://purl.obolibrary.org/obo/NCBITaxon_381124, nuts - http://purl.obolibrary.org/obo/FOODON_03306632, sesame - http://purl.obolibrary.org/obo/FOODON_03310306, brazil nut - http://purl.obolibrary.org/obo/NCBITaxon_3645;http://purl.obolibrary.org/obo/FOODON_03301821;http://purl.obolibrary.org/obo/GAZ_00002828;http://purl.obolibrary.org/obo/FOODON_03303171, walnut - http://purl.obolibrary.org/obo/FOODON_03301364;http://purl.obolibrary.org/obo/FOODON_03315233, peanut - http://purl.obolibrary.org/obo/FOODON_00003206;http://purl.obolibrary.org/obo/NCBITaxon_3818.","Of course, the entities are bonded in this manner: nut - http://purl.obolibrary.org/obo/FOODON_03303171, sesame - http://purl.obolibrary.org/obo/FOODON_03310306, mustard - http://purl.obolibrary.org/obo/FOODON_00002976, walnut - http://purl.obolibrary.org/obo/FOODON_03301364;http://purl.obolibrary.org/obo/FOODON_03315233, peanut - http://purl.obolibrary.org/obo/FOODON_00003206;http://purl.obolibrary.org/obo/NCBITaxon_3818.", , , ,0.217,0.217,0.217
9_0, , , ,peach,"http://purl.obolibrary.org/obo/FOODON_03301719
http://purl.obolibrary.org/obo/FOODON_03315502
http://purl.obolibrary.org/obo/NCBITaxon_3760",, , , 
9_1, , , ,apricot,"http://purl.obolibrary.org/obo/FOODON_00003476
http://purl.obolibrary.org/obo/FOODON_03301701
http://purl.obolibrary.org/obo/NCBITaxon_36596",, , , 
9_2, , , ,plum,"http://purl.obolibrary.org/obo/FOODON_00003483
http://purl.obolibrary.org/obo/FOODON_03301580
http://purl.obolibrary.org/obo/NCBITaxon_3758",, , , 
9_3, , , ,apple,"http://purl.obolibrary.org/obo/FOODON_00002473
http://purl.obolibrary.org/obo/NCBITaxon_3750",, , , 
9_4, , , ,maize,"http://purl.obolibrary.org/obo/NCBITaxon_381124
http://purl.obolibrary.org/obo/NCBITaxon_4577",, , , 
9_5, , , ,nuts,http://purl.obolibrary.org/obo/FOODON_03306632,, , , 
9_6, , , ,sesame,http://purl.obolibrary.org/obo/FOODON_03310306,http://purl.obolibrary.org/obo/FOODON_03310306, , , 
9_7, , , ,brazil nut,"http://purl.obolibrary.org/obo/FOODON_03301821
http://purl.obolibrary.org/obo/FOODON_03303171
http://purl.obolibrary.org/obo/GAZ_00002828
http://purl.obolibrary.org/obo/NCBITaxon_3645",, , , 
9_8, , , ,walnut,"http://purl.obolibrary.org/obo/FOODON_03301364
http://purl.obolibrary.org/obo/FOODON_03315233","http://purl.obolibrary.org/obo/FOODON_03301364
http://purl.obolibrary.org/obo/FOODON_03315233", , , 
9_9, , , ,peanut,"http://purl.obolibrary.org/obo/FOODON_00003206
http://purl.obolibrary.org/obo/NCBITaxon_3818","http://purl.obolibrary.org/obo/FOODON_00003206
http://purl.obolibrary.org/obo/NCBITaxon_3818", , , 
10,"Definitely, the entities concerning food are outlined as follows:  anhydrous milk fat, milk, dairy products, sterculic oil","Certainly, the entities are associated accordingly:  anhydrous milk fat - http://purl.obolibrary.org/obo/FOODON_03303835;http://purl.obolibrary.org/obo/FOODON_00002681;http://purl.obolibrary.org/obo/FOODON_03303837;http://purl.obolibrary.org/obo/UBERON_0001913;http://purl.obolibrary.org/obo/FOODON_00003265;http://purl.obolibrary.org/obo/UBERON_0001013, milk - http://purl.obolibrary.org/obo/UBERON_0001913, dairy - http://purl.obolibrary.org/obo/ENVO_00003862, oil - http://purl.obolibrary.org/obo/FOODON_03310387.","Indeed, the entities are connected in this fashion: milk - http://purl.obolibrary.org/obo/UBERON_0001913, dairy - http://purl.obolibrary.org/obo/ENVO_00003862.", , , ,0.333,0.222,0.259
10_0, , , ,anhydrous milk fat,"http://purl.obolibrary.org/obo/FOODON_00002681
http://purl.obolibrary.org/obo/FOODON_00003265
http://purl.obolibrary.org/obo/FOODON_03303835
http://purl.obolibrary.org/obo/FOODON_03303837
http://purl.obolibrary.org/obo/UBERON_0001013
http://purl.obolibrary.org/obo/UBERON_0001913",, , , 
10_1, , , ,milk,http://purl.obolibrary.org/obo/UBERON_0001913,http://purl.obolibrary.org/obo/UBERON_0001913, , , 
10_2, , , ,dairy,http://purl.obolibrary.org/obo/ENVO_00003862,http://purl.obolibrary.org/obo/ENVO_00003862, , , 
10_3, , , ,oil,http://purl.obolibrary.org/obo/FOODON_03310387,, , , 
11,"Certainly, the entities concerning food are listed as follows:  vegetables, fruits, grains, cruciferae, high vitamin c fruits, garlic, tofu, soybeans, high carotenoid vegetables, cruciferous vegetables","Definitely, the entities are linked as:  fruits - http://purl.obolibrary.org/obo/FOODON_03304644, cruciferae - http://purl.obolibrary.org/obo/NCBITaxon_3700, vitamin c - http://purl.obolibrary.org/obo/CHEBI_29073;http://purl.obolibrary.org/obo/CHEBI_22652;http://purl.obolibrary.org/obo/CHEBI_176783;http://purl.obolibrary.org/obo/FOODON_03304644, garlic - http://purl.obolibrary.org/obo/FOODON_03305208;http://purl.obolibrary.org/obo/FOODON_00003582;http://purl.obolibrary.org/obo/NCBITaxon_4682, soybeans - http://purl.obolibrary.org/obo/NCBITaxon_3847, carotenoid - http://purl.obolibrary.org/obo/CHEBI_23044.","Certainly, the entities are correlated as: fruits - http://purl.obolibrary.org/obo/FOODON_03304644, garlic - http://purl.obolibrary.org/obo/FOODON_03305208;http://purl.obolibrary.org/obo/FOODON_00003582;http://purl.obolibrary.org/obo/NCBITaxon_4682, tofu - http://purl.obolibrary.org/obo/FOODON_00001070.", , , ,0.455,0.364,0.394
11_0, , , ,fruits,http://purl.obolibrary.org/obo/FOODON_03304644,http://purl.obolibrary.org/obo/FOODON_03304644, , , 
11_1, , , ,cruciferae,http://purl.obolibrary.org/obo/NCBITaxon_3700,, , , 
11_2, , , ,vitamin c,"http://purl.obolibrary.org/obo/CHEBI_176783
http://purl.obolibrary.org/obo/CHEBI_22652
http://purl.obolibrary.org/obo/CHEBI_29073
http://purl.obolibrary.org/obo/FOODON_03304644",, , , 
11_3, , , ,garlic,"http://purl.obolibrary.org/obo/FOODON_00003582
http://purl.obolibrary.org/obo/FOODON_03305208
http://purl.obolibrary.org/obo/NCBITaxon_4682","http://purl.obolibrary.org/obo/FOODON_00003582
http://purl.obolibrary.org/obo/FOODON_03305208
http://purl.obolibrary.org/obo/NCBITaxon_4682", , , 
11_4, , , ,soybeans,http://purl.obolibrary.org/obo/NCBITaxon_3847,, , , 
11_5, , , ,carotenoid,http://purl.obolibrary.org/obo/CHEBI_23044,, , , 
12,"Absolutely, the entities associated with food are provided below:  prunus persica, peach, malus domestica, apple, nectarine, strawberry jam, cookies","Of course, the entities are coupled as:  prunus persica - http://purl.obolibrary.org/obo/NCBITaxon_3760;http://purl.obolibrary.org/obo/NCBITaxon_3754, peach - http://purl.obolibrary.org/obo/FOODON_03315502;http://purl.obolibrary.org/obo/FOODON_03301719;http://purl.obolibrary.org/obo/NCBITaxon_3760, malus domestica - http://purl.obolibrary.org/obo/NCBITaxon_3750;http://purl.obolibrary.org/obo/NCBITaxon_3749, apple - http://purl.obolibrary.org/obo/FOODON_00002473;http://purl.obolibrary.org/obo/NCBITaxon_3750, nectarine - http://purl.obolibrary.org/obo/NCBITaxon_323851;http://purl.obolibrary.org/obo/FOODON_00003585;http://purl.obolibrary.org/obo/FOODON_03301107, strawberry jam - http://purl.obolibrary.org/obo/FOODON_03301124;http://purl.obolibrary.org/obo/NCBITaxon_3747;http://purl.obolibrary.org/obo/FOODON_00003443;http://purl.obolibrary.org/obo/FOODON_03301722;http://purl.obolibrary.org/obo/FOODON_03309973.","Certainly, the entities are associated accordingly: peach - http://purl.obolibrary.org/obo/FOODON_03315502;http://purl.obolibrary.org/obo/NCBITaxon_3760;http://purl.obolibrary.org/obo/FOODON_03301719, apple - http://purl.obolibrary.org/obo/NCBITaxon_3750;http://purl.obolibrary.org/obo/FOODON_00002473, strawberry jam - http://purl.obolibrary.org/obo/FOODON_03301124;http://purl.obolibrary.org/obo/NCBITaxon_3747;http://purl.obolibrary.org/obo/FOODON_00003443;http://purl.obolibrary.org/obo/FOODON_03301722;http://purl.obolibrary.org/obo/FOODON_03309973.", , , ,0.706,0.588,0.627
12_0, , , ,prunus persica,"http://purl.obolibrary.org/obo/NCBITaxon_3754
http://purl.obolibrary.org/obo/NCBITaxon_3760",, , , 
12_1, , , ,peach,"http://purl.obolibrary.org/obo/FOODON_03301719
http://purl.obolibrary.org/obo/FOODON_03315502
http://purl.obolibrary.org/obo/NCBITaxon_3760","http://purl.obolibrary.org/obo/FOODON_03301719
http://purl.obolibrary.org/obo/FOODON_03315502
http://purl.obolibrary.org/obo/NCBITaxon_3760", , , 
12_2, , , ,malus domestica,"http://purl.obolibrary.org/obo/NCBITaxon_3749
http://purl.obolibrary.org/obo/NCBITaxon_3750",, , , 
12_3, , , ,apple,"http://purl.obolibrary.org/obo/FOODON_00002473
http://purl.obolibrary.org/obo/NCBITaxon_3750","http://purl.obolibrary.org/obo/FOODON_00002473
http://purl.obolibrary.org/obo/NCBITaxon_3750", , , 
12_4, , , ,nectarine,"http://purl.obolibrary.org/obo/FOODON_00003585
http://purl.obolibrary.org/obo/FOODON_03301107
http://purl.obolibrary.org/obo/NCBITaxon_323851",, , , 
12_5, , , ,strawberry jam,"http://purl.obolibrary.org/obo/FOODON_00003443
http://purl.obolibrary.org/obo/FOODON_03301124
http://purl.obolibrary.org/obo/FOODON_03301722
http://purl.obolibrary.org/obo/FOODON_03309973
http://purl.obolibrary.org/obo/NCBITaxon_3747","http://purl.obolibrary.org/obo/FOODON_00003443
http://purl.obolibrary.org/obo/FOODON_03301124
http://purl.obolibrary.org/obo/FOODON_03301722
http://purl.obolibrary.org/obo/FOODON_03309973
http://purl.obolibrary.org/obo/NCBITaxon_3747", , , 
13,"Definitely, the entities relevant to food are outlined below:  potatoes, potato, consumption, intake, pasta, rice","Certainly, the entities are interconnected as:  potatoes - http://purl.obolibrary.org/obo/NCBITaxon_4113, potato - http://purl.obolibrary.org/obo/FOODON_03315354;http://purl.obolibrary.org/obo/NCBITaxon_4113;http://purl.obolibrary.org/obo/FOODON_03301449, pasta - http://purl.obolibrary.org/obo/FOODON_03306347.","Absolutely, the entities are related in this manner: potato - http://purl.obolibrary.org/obo/FOODON_03301449;http://purl.obolibrary.org/obo/NCBITaxon_4113;http://purl.obolibrary.org/obo/FOODON_03315354, pasta - http://purl.obolibrary.org/obo/FOODON_03306347.", , , ,1.000,0.800,0.867
13_0, , , ,potatoes,http://purl.obolibrary.org/obo/NCBITaxon_4113,, , , 
13_1, , , ,potato,"http://purl.obolibrary.org/obo/FOODON_03301449
http://purl.obolibrary.org/obo/FOODON_03315354
http://purl.obolibrary.org/obo/NCBITaxon_4113","http://purl.obolibrary.org/obo/FOODON_03301449
http://purl.obolibrary.org/obo/FOODON_03315354
http://purl.obolibrary.org/obo/NCBITaxon_4113", , , 
13_2, , , ,pasta,http://purl.obolibrary.org/obo/FOODON_03306347,http://purl.obolibrary.org/obo/FOODON_03306347, , , 
