instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
4_2, , , ,fruit,http://purl.bioontology.org/ontology/SNOMEDCT/72511004,http://purl.bioontology.org/ontology/SNOMEDCT/72511004, , , 
5,"Definitely, the entities relevant to food are as follows:  pasta, rice, milk, yoghurt, poultry, processed meat, vegetables, coffee, tea, soups, eggs, red meat, fish, cheese, pulses, potatoes, fruits, desserts, sugars, refined cereals","Of course, the entities are tied in this way:  pasta - http://purl.bioontology.org/ontology/SNOMEDCT/226740002, rice - http://purl.bioontology.org/ontology/SNOMEDCT/67324005, milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, poultry - http://purl.bioontology.org/ontology/SNOMEDCT/28230009, processed meat - http://purl.bioontology.org/ontology/SNOMEDCT/227031001;http://purl.bioontology.org/ontology/SNOMEDCT/28647000, coffee - http://purl.bioontology.org/ontology/SNOMEDCT/29263009, tea - http://purl.bioontology.org/ontology/SNOMEDCT/16313001, red meat - http://purl.bioontology.org/ontology/SNOMEDCT/226915003;http://purl.bioontology.org/ontology/SNOMEDCT/28647000, fish - http://purl.bioontology.org/ontology/SNOMEDCT/735971005.","Of course, the entities are bonded accordingly: bread - http://purl.bioontology.org/ontology/SNOMEDCT/226559002, pasta - http://purl.bioontology.org/ontology/SNOMEDCT/226740002, rice - http://purl.bioontology.org/ontology/SNOMEDCT/67324005, milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, yoghurt - http://purl.bioontology.org/ontology/SNOMEDCT/226863004, poultry - http://purl.bioontology.org/ontology/SNOMEDCT/28230009, processed meat - http://purl.bioontology.org/ontology/SNOMEDCT/227031001;http://purl.bioontology.org/ontology/SNOMEDCT/28647000, coffee - http://purl.bioontology.org/ontology/SNOMEDCT/29263009, tea - http://purl.bioontology.org/ontology/SNOMEDCT/16313001, soups - http://purl.bioontology.org/ontology/SNOMEDCT/227566009, red meat - http://purl.bioontology.org/ontology/SNOMEDCT/226915003;http://purl.bioontology.org/ontology/SNOMEDCT/28647000, fish - http://purl.bioontology.org/ontology/SNOMEDCT/735971005, cheese - http://purl.bioontology.org/ontology/SNOMEDCT/102264005, pulses - http://purl.bioontology.org/ontology/SNOMEDCT/227350006, potatoes - http://purl.bioontology.org/ontology/SNOMEDCT/735053000.", , , ,1.000,1.000,1.000
5_0, , , ,pasta,http://purl.bioontology.org/ontology/SNOMEDCT/226740002,http://purl.bioontology.org/ontology/SNOMEDCT/226740002, , , 
5_1, , , ,rice,http://purl.bioontology.org/ontology/SNOMEDCT/67324005,http://purl.bioontology.org/ontology/SNOMEDCT/67324005, , , 
5_2, , , ,milk,http://purl.bioontology.org/ontology/SNOMEDCT/70813002,http://purl.bioontology.org/ontology/SNOMEDCT/70813002, , , 
5_3, , , ,poultry,http://purl.bioontology.org/ontology/SNOMEDCT/28230009,http://purl.bioontology.org/ontology/SNOMEDCT/28230009, , , 
5_4, , , ,processed meat,"http://purl.bioontology.org/ontology/SNOMEDCT/227031001
http://purl.bioontology.org/ontology/SNOMEDCT/28647000","http://purl.bioontology.org/ontology/SNOMEDCT/227031001
http://purl.bioontology.org/ontology/SNOMEDCT/28647000", , , 
5_5, , , ,coffee,http://purl.bioontology.org/ontology/SNOMEDCT/29263009,http://purl.bioontology.org/ontology/SNOMEDCT/29263009, , , 
5_6, , , ,tea,http://purl.bioontology.org/ontology/SNOMEDCT/16313001,http://purl.bioontology.org/ontology/SNOMEDCT/16313001, , , 
5_7, , , ,red meat,"http://purl.bioontology.org/ontology/SNOMEDCT/226915003
http://purl.bioontology.org/ontology/SNOMEDCT/28647000","http://purl.bioontology.org/ontology/SNOMEDCT/226915003
http://purl.bioontology.org/ontology/SNOMEDCT/28647000", , , 
5_8, , , ,fish,http://purl.bioontology.org/ontology/SNOMEDCT/735971005,http://purl.bioontology.org/ontology/SNOMEDCT/735971005, , , 
6,"Sure thing, the entities linked to food are delineated below:  potato, tomato, aubergine, potatoes","Absolutely, the entities are connected in this way:  potato - http://purl.bioontology.org/ontology/SNOMEDCT/735053000, tomato - http://purl.bioontology.org/ontology/SNOMEDCT/734881000.","Certainly, the entities are associated appropriately: potato - http://purl.bioontology.org/ontology/SNOMEDCT/735053000, tomato - http://purl.bioontology.org/ontology/SNOMEDCT/734881000, aubergine - http://purl.bioontology.org/ontology/SNOMEDCT/227219006.", , , ,1.000,1.000,1.000
6_0, , , ,potato,http://purl.bioontology.org/ontology/SNOMEDCT/735053000,http://purl.bioontology.org/ontology/SNOMEDCT/735053000, , , 
6_1, , , ,tomato,http://purl.bioontology.org/ontology/SNOMEDCT/734881000,http://purl.bioontology.org/ontology/SNOMEDCT/734881000, , , 
7,"Indeed, the entities that relate to food are:  meat, meat products, wine, vegetables, fruits, nuts, legumes, fish, olive oil","Certainly, the entities are associated in this manner:  meat - http://purl.bioontology.org/ontology/SNOMEDCT/28647000, meat products - http://purl.bioontology.org/ontology/SNOMEDCT/227003005;http://purl.bioontology.org/ontology/SNOMEDCT/28647000, wine - http://purl.bioontology.org/ontology/SNOMEDCT/35748005, fish - http://purl.bioontology.org/ontology/SNOMEDCT/735971005.","Of course, the entities are bonded in this manner: meat - http://purl.bioontology.org/ontology/SNOMEDCT/28647000, fish - http://purl.bioontology.org/ontology/SNOMEDCT/735971005.", , , ,0.600,0.400,0.467
7_0, , , ,meat,http://purl.bioontology.org/ontology/SNOMEDCT/28647000,http://purl.bioontology.org/ontology/SNOMEDCT/28647000, , , 
7_1, , , ,meat products,"http://purl.bioontology.org/ontology/SNOMEDCT/227003005
http://purl.bioontology.org/ontology/SNOMEDCT/28647000",, , , 
7_2, , , ,wine,http://purl.bioontology.org/ontology/SNOMEDCT/35748005,, , , 
7_3, , , ,fish,http://purl.bioontology.org/ontology/SNOMEDCT/735971005,http://purl.bioontology.org/ontology/SNOMEDCT/735971005, , , 
8,"Indeed, the entities that relate to food are:  fruits, vegetables, fruit and vegetable, consumption, intake","Absolutely, the entities are related accordingly:  fruit - http://purl.bioontology.org/ontology/SNOMEDCT/72511004;http://purl.bioontology.org/ontology/SNOMEDCT/22836000.","Definitely, the entities are linked accordingly: fruits - http://purl.bioontology.org/ontology/SNOMEDCT/72511004, vegetable - http://purl.bioontology.org/ontology/SNOMEDCT/22836000.", , , ,0.000,0.000,0.000
8_0, , , ,fruit,"http://purl.bioontology.org/ontology/SNOMEDCT/22836000
http://purl.bioontology.org/ontology/SNOMEDCT/72511004",, , , 
9,"Indeed, the entities that relate to food are:  peach, apricot, plum, apple, maize, seeds, nuts, mustard, sesame, brazil nut, walnut, peanut, sesame seeds","Of course, the entities are tied together as:  peach - http://purl.bioontology.org/ontology/SNOMEDCT/735049002, apricot - http://purl.bioontology.org/ontology/SNOMEDCT/735214002, plum - http://purl.bioontology.org/ontology/SNOMEDCT/735051003, apple - http://purl.bioontology.org/ontology/SNOMEDCT/735215001, mustard - http://purl.bioontology.org/ontology/SNOMEDCT/51905005, brazil nut - http://purl.bioontology.org/ontology/SNOMEDCT/256351003;http://purl.bioontology.org/ontology/SNOMEDCT/13577000, peanut - http://purl.bioontology.org/ontology/SNOMEDCT/762952008.","Indeed, the entities are connected accordingly: nut - http://purl.bioontology.org/ontology/SNOMEDCT/13577000, sesame seeds - http://purl.bioontology.org/ontology/SNOMEDCT/260167008, mustard - http://purl.bioontology.org/ontology/SNOMEDCT/51905005, walnut - http://purl.bioontology.org/ontology/SNOMEDCT/256354006, peanut - http://purl.bioontology.org/ontology/SNOMEDCT/762952008.", , , ,0.250,0.250,0.250
9_0, , , ,peach,http://purl.bioontology.org/ontology/SNOMEDCT/735049002,, , , 
9_1, , , ,apricot,http://purl.bioontology.org/ontology/SNOMEDCT/735214002,, , , 
9_2, , , ,plum,http://purl.bioontology.org/ontology/SNOMEDCT/735051003,, , , 
9_3, , , ,apple,http://purl.bioontology.org/ontology/SNOMEDCT/735215001,, , , 
9_4, , , ,mustard,http://purl.bioontology.org/ontology/SNOMEDCT/51905005,http://purl.bioontology.org/ontology/SNOMEDCT/51905005, , , 
9_5, , , ,brazil nut,"http://purl.bioontology.org/ontology/SNOMEDCT/13577000
http://purl.bioontology.org/ontology/SNOMEDCT/256351003",, , , 
9_6, , , ,peanut,http://purl.bioontology.org/ontology/SNOMEDCT/762952008,http://purl.bioontology.org/ontology/SNOMEDCT/762952008, , , 
10,"Definitely, the entities concerning food are outlined as follows:  anhydrous milk fat, milk, dairy products, sterculic oil","Of course, the entities are coupled as:  milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002.","Definitely, the entities are linked in this fashion: milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002.", , , ,1.000,1.000,1.000
10_0, , , ,milk,http://purl.bioontology.org/ontology/SNOMEDCT/70813002,http://purl.bioontology.org/ontology/SNOMEDCT/70813002, , , 
11,"Certainly, the entities concerning food are listed as follows:  vegetables, fruits, grains, cruciferae, high vitamin c fruits, garlic, tofu, soybeans, high carotenoid vegetables, cruciferous vegetables","Absolutely, the entities are connected in this way:  garlic - http://purl.bioontology.org/ontology/SNOMEDCT/735030001, tofu - http://purl.bioontology.org/ontology/SNOMEDCT/227365007.","Absolutely, the entities are related accordingly: garlic - http://purl.bioontology.org/ontology/SNOMEDCT/735030001, tofu - http://purl.bioontology.org/ontology/SNOMEDCT/227365007, soybeans - http://purl.bioontology.org/ontology/SNOMEDCT/256354006.", , , ,1.000,1.000,1.000
11_0, , , ,garlic,http://purl.bioontology.org/ontology/SNOMEDCT/735030001,http://purl.bioontology.org/ontology/SNOMEDCT/735030001, , , 
11_1, , , ,tofu,http://purl.bioontology.org/ontology/SNOMEDCT/227365007,http://purl.bioontology.org/ontology/SNOMEDCT/227365007, , , 
12,"Absolutely, the entities associated with food are provided below:  prunus persica, peach, malus domestica, apple, nectarine, strawberry jam, cookies","Indeed, the connection of the entities is:  peach - http://purl.bioontology.org/ontology/SNOMEDCT/735049002, apple - http://purl.bioontology.org/ontology/SNOMEDCT/735215001, nectarine - http://purl.bioontology.org/ontology/SNOMEDCT/227435001, strawberry - http://purl.bioontology.org/ontology/SNOMEDCT/102261002;http://purl.bioontology.org/ontology/SNOMEDCT/227601008.","Of course, the entities are bonded in this manner: peach - http://purl.bioontology.org/ontology/SNOMEDCT/735049002, apple - http://purl.bioontology.org/ontology/SNOMEDCT/735215001, strawberry - http://purl.bioontology.org/ontology/SNOMEDCT/102261002.", , , ,0.600,0.600,0.600
12_0, , , ,peach,http://purl.bioontology.org/ontology/SNOMEDCT/735049002,http://purl.bioontology.org/ontology/SNOMEDCT/735049002, , , 
12_1, , , ,apple,http://purl.bioontology.org/ontology/SNOMEDCT/735215001,http://purl.bioontology.org/ontology/SNOMEDCT/735215001, , , 
12_2, , , ,nectarine,http://purl.bioontology.org/ontology/SNOMEDCT/227435001,, , , 
12_3, , , ,strawberry,"http://purl.bioontology.org/ontology/SNOMEDCT/102261002
http://purl.bioontology.org/ontology/SNOMEDCT/227601008",http://purl.bioontology.org/ontology/SNOMEDCT/102261002, , , 
13,"Definitely, the entities relevant to food are outlined below:  potatoes, potato, consumption, intake, pasta, rice","Indeed, the entities are connected correspondingly:  potato - http://purl.bioontology.org/ontology/SNOMEDCT/735053000, pasta - http://purl.bioontology.org/ontology/SNOMEDCT/226740002.","Absolutely, the entities are related in this fashion: potato - http://purl.bioontology.org/ontology/SNOMEDCT/735053000, pasta - http://purl.bioontology.org/ontology/SNOMEDCT/226740002, rice - http://purl.bioontology.org/ontology/SNOMEDCT/67324005.", , , ,1.000,1.000,1.000
13_0, , , ,potato,http://purl.bioontology.org/ontology/SNOMEDCT/735053000,http://purl.bioontology.org/ontology/SNOMEDCT/735053000, , , 
13_1, , , ,pasta,http://purl.bioontology.org/ontology/SNOMEDCT/226740002,http://purl.bioontology.org/ontology/SNOMEDCT/226740002, , , 
14,"Certainly, the entities connected to food are outlined below:  alcoholic drink, barley, wheat, gluten-free beer, gluten-free beers, rice, sorghum, maize, millet, oats, pseudocereals, buckwheat, quinoa, amaranth, beer, malt, grains, malted grains","Certainly, the entities are correlated as:  drink - http://purl.bioontology.org/ontology/SNOMEDCT/230118003, barley - http://purl.bioontology.org/ontology/SNOMEDCT/735124003, wheat - http://purl.bioontology.org/ontology/SNOMEDCT/412071004, beer - http://purl.bioontology.org/ontology/SNOMEDCT/53410008, rice - http://purl.bioontology.org/ontology/SNOMEDCT/67324005, buckwheat - http://purl.bioontology.org/ontology/SNOMEDCT/226723006, quinoa - http://purl.bioontology.org/ontology/SNOMEDCT/227515004, malt - http://purl.bioontology.org/ontology/SNOMEDCT/710180001.","Definitely, the entities are linked properly: barley - http://purl.bioontology.org/ontology/SNOMEDCT/735124003, wheat - http://purl.bioontology.org/ontology/SNOMEDCT/412071004, rice - http://purl.bioontology.org/ontology/SNOMEDCT/67324005, sorghum - http://purl.bioontology.org/ontology/SNOMEDCT/412067002, maize - http://purl.bioontology.org/ontology/SNOMEDCT/412357001, millet - http://purl.bioontology.org/ontology/SNOMEDCT/412099002, oats - http://purl.bioontology.org/ontology/SNOMEDCT/418504009, buckwheat - http://purl.bioontology.org/ontology/SNOMEDCT/226723006, quinoa - http://purl.bioontology.org/ontology/SNOMEDCT/227515004, amaranth - http://purl.bioontology.org/ontology/SNOMEDCT/227240002, beer - http://purl.bioontology.org/ontology/SNOMEDCT/53410008, gluten-free beer - http://purl.bioontology.org/ontology/SNOMEDCT/443941000124100;http://purl.bioontology.org/ontology/SNOMEDCT/53410008.", , , ,0.750,0.750,0.750
14_0, , , ,drink,http://purl.bioontology.org/ontology/SNOMEDCT/230118003,, , , 
14_1, , , ,barley,http://purl.bioontology.org/ontology/SNOMEDCT/735124003,http://purl.bioontology.org/ontology/SNOMEDCT/735124003, , , 
14_2, , , ,wheat,http://purl.bioontology.org/ontology/SNOMEDCT/412071004,http://purl.bioontology.org/ontology/SNOMEDCT/412071004, , , 
14_3, , , ,beer,http://purl.bioontology.org/ontology/SNOMEDCT/53410008,http://purl.bioontology.org/ontology/SNOMEDCT/53410008, , , 
14_4, , , ,rice,http://purl.bioontology.org/ontology/SNOMEDCT/67324005,http://purl.bioontology.org/ontology/SNOMEDCT/67324005, , , 
14_5, , , ,buckwheat,http://purl.bioontology.org/ontology/SNOMEDCT/226723006,http://purl.bioontology.org/ontology/SNOMEDCT/226723006, , , 
14_6, , , ,quinoa,http://purl.bioontology.org/ontology/SNOMEDCT/227515004,http://purl.bioontology.org/ontology/SNOMEDCT/227515004, , , 
14_7, , , ,malt,http://purl.bioontology.org/ontology/SNOMEDCT/710180001,, , , 
15,"Indeed, the entities concerning food are delineated below:  grain, vegetables, fruits, milk, cheese, meat, chicken, egg, fish, soybean, tea, wine, mushrooms","Absolutely, the entities are associated as:  milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, cheese - http://purl.bioontology.org/ontology/SNOMEDCT/102264005, meat - http://purl.bioontology.org/ontology/SNOMEDCT/28647000, chicken - http://purl.bioontology.org/ontology/SNOMEDCT/226955001, fish - http://purl.bioontology.org/ontology/SNOMEDCT/735971005, tea - http://purl.bioontology.org/ontology/SNOMEDCT/16313001.","Indeed, the entities are connected accordingly: grain - http://purl.bioontology.org/ontology/SNOMEDCT/23182003, milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, cheese - http://purl.bioontology.org/ontology/SNOMEDCT/102264005, chicken - http://purl.bioontology.org/ontology/SNOMEDCT/226955001, fish - http://purl.bioontology.org/ontology/SNOMEDCT/735971005, tea - http://purl.bioontology.org/ontology/SNOMEDCT/16313001, wine - http://purl.bioontology.org/ontology/SNOMEDCT/35748005.", , , ,0.833,0.833,0.833
15_0, , , ,milk,http://purl.bioontology.org/ontology/SNOMEDCT/70813002,http://purl.bioontology.org/ontology/SNOMEDCT/70813002, , , 
15_1, , , ,cheese,http://purl.bioontology.org/ontology/SNOMEDCT/102264005,http://purl.bioontology.org/ontology/SNOMEDCT/102264005, , , 
15_2, , , ,meat,http://purl.bioontology.org/ontology/SNOMEDCT/28647000,, , , 
15_3, , , ,chicken,http://purl.bioontology.org/ontology/SNOMEDCT/226955001,http://purl.bioontology.org/ontology/SNOMEDCT/226955001, , , 
15_4, , , ,fish,http://purl.bioontology.org/ontology/SNOMEDCT/735971005,http://purl.bioontology.org/ontology/SNOMEDCT/735971005, , , 
15_5, , , ,tea,http://purl.bioontology.org/ontology/SNOMEDCT/16313001,http://purl.bioontology.org/ontology/SNOMEDCT/16313001, , , 
16,"Indeed, the entities that relate to food are:  preserved spiced meat, red and black pepper, garlic, oil, caraway, coriander, harissa, red pepper, olive oil, salt, bread, mother's milk","Definitely, the entities are linked accordingly:  meat - http://purl.bioontology.org/ontology/SNOMEDCT/28647000, black pepper - http://purl.bioontology.org/ontology/SNOMEDCT/412060000;http://purl.bioontology.org/ontology/SNOMEDCT/227563001, garlic - http://purl.bioontology.org/ontology/SNOMEDCT/735030001, pepper - http://purl.bioontology.org/ontology/SNOMEDCT/227563001, olive oil - http://purl.bioontology.org/ontology/SNOMEDCT/41834005, bread - http://purl.bioontology.org/ontology/SNOMEDCT/226559002.","Absolutely, the entities are related accordingly: meat - http://purl.bioontology.org/ontology/SNOMEDCT/28647000, pepper - http://purl.bioontology.org/ontology/SNOMEDCT/227563001, garlic - http://purl.bioontology.org/ontology/SNOMEDCT/735030001, oil - http://purl.bioontology.org/ontology/SNOMEDCT/228559002, caraway - http://purl.bioontology.org/ontology/SNOMEDCT/227412004, coriander - http://purl.bioontology.org/ontology/SNOMEDCT/227390009, bread - http://purl.bioontology.org/ontology/SNOMEDCT/226559002.", , , ,0.714,0.571,0.619
16_0, , , ,meat,http://purl.bioontology.org/ontology/SNOMEDCT/28647000,http://purl.bioontology.org/ontology/SNOMEDCT/28647000, , , 
16_1, , , ,black pepper,"http://purl.bioontology.org/ontology/SNOMEDCT/227563001
http://purl.bioontology.org/ontology/SNOMEDCT/412060000",, , , 
16_2, , , ,garlic,http://purl.bioontology.org/ontology/SNOMEDCT/735030001,http://purl.bioontology.org/ontology/SNOMEDCT/735030001, , , 
16_3, , , ,pepper,http://purl.bioontology.org/ontology/SNOMEDCT/227563001,http://purl.bioontology.org/ontology/SNOMEDCT/227563001, , , 
16_4, , , ,olive oil,http://purl.bioontology.org/ontology/SNOMEDCT/41834005,, , , 
16_5, , , ,bread,http://purl.bioontology.org/ontology/SNOMEDCT/226559002,http://purl.bioontology.org/ontology/SNOMEDCT/226559002, , , 
17,"Certainly, the entities connected to food are delineated below:  mango fruit peel and flesh, fruit, fruits, tropical fruits, mango fruit","Absolutely, the entities are related in this fashion:  mango fruit - http://purl.bioontology.org/ontology/SNOMEDCT/260179008;http://purl.bioontology.org/ontology/SNOMEDCT/72511004, fruit - http://purl.bioontology.org/ontology/SNOMEDCT/72511004.","Of course, the entities are connected as: mango - http://purl.bioontology.org/ontology/SNOMEDCT/735212003.", , , ,0.000,0.000,0.000
17_0, , , ,mango fruit,"http://purl.bioontology.org/ontology/SNOMEDCT/260179008
http://purl.bioontology.org/ontology/SNOMEDCT/72511004",, , , 
17_1, , , ,fruit,http://purl.bioontology.org/ontology/SNOMEDCT/72511004,, , , 
18,"Absolutely, the entities associated with food are:  cow's milk, milk, ice cream, butter, yogurt, vegetable cream, skim milk, fresh cream","Certainly, the entities are bonded in this way:  cow's milk - http://purl.bioontology.org/ontology/SNOMEDCT/3718001;http://purl.bioontology.org/ontology/SNOMEDCT/70813002, milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, ice cream - http://purl.bioontology.org/ontology/SNOMEDCT/227708009;http://purl.bioontology.org/ontology/SNOMEDCT/255621006, butter - http://purl.bioontology.org/ontology/SNOMEDCT/226888007, yogurt - http://purl.bioontology.org/ontology/SNOMEDCT/226863004, vegetable - http://purl.bioontology.org/ontology/SNOMEDCT/22836000;http://purl.bioontology.org/ontology/SNOMEDCT/255621006, skim milk - http://purl.bioontology.org/ontology/SNOMEDCT/25743006;http://purl.bioontology.org/ontology/SNOMEDCT/70813002, fresh cream - http://purl.bioontology.org/ontology/SNOMEDCT/226796009;http://purl.bioontology.org/ontology/SNOMEDCT/255621006.","Of course, the entities are bonded in the following way: milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, ice cream - http://purl.bioontology.org/ontology/SNOMEDCT/227708009;http://purl.bioontology.org/ontology/SNOMEDCT/255621006, butter - http://purl.bioontology.org/ontology/SNOMEDCT/226888007, yogurt - http://purl.bioontology.org/ontology/SNOMEDCT/226863004, cream - http://purl.bioontology.org/ontology/SNOMEDCT/255621006.", , , ,0.692,0.385,0.462
18_0, , , ,cow's milk,"http://purl.bioontology.org/ontology/SNOMEDCT/3718001
http://purl.bioontology.org/ontology/SNOMEDCT/70813002",, , , 
18_1, , , ,milk,http://purl.bioontology.org/ontology/SNOMEDCT/70813002,http://purl.bioontology.org/ontology/SNOMEDCT/70813002, , , 
18_2, , , ,ice cream,"http://purl.bioontology.org/ontology/SNOMEDCT/227708009
http://purl.bioontology.org/ontology/SNOMEDCT/255621006","http://purl.bioontology.org/ontology/SNOMEDCT/227708009
http://purl.bioontology.org/ontology/SNOMEDCT/255621006", , , 
18_3, , , ,butter,http://purl.bioontology.org/ontology/SNOMEDCT/226888007,http://purl.bioontology.org/ontology/SNOMEDCT/226888007, , , 
18_4, , , ,yogurt,http://purl.bioontology.org/ontology/SNOMEDCT/226863004,http://purl.bioontology.org/ontology/SNOMEDCT/226863004, , , 
18_5, , , ,vegetable,"http://purl.bioontology.org/ontology/SNOMEDCT/22836000
http://purl.bioontology.org/ontology/SNOMEDCT/255621006",, , , 
18_6, , , ,skim milk,"http://purl.bioontology.org/ontology/SNOMEDCT/25743006
http://purl.bioontology.org/ontology/SNOMEDCT/70813002",, , , 
18_7, , , ,fresh cream,"http://purl.bioontology.org/ontology/SNOMEDCT/226796009
http://purl.bioontology.org/ontology/SNOMEDCT/255621006",, , , 
19,"Certainly, the entities concerning food are listed as follows:  butter oil, lard, corn oil, skim milk powder","Certainly, the entities are connected:  butter - http://purl.bioontology.org/ontology/SNOMEDCT/226888007, lard - http://purl.bioontology.org/ontology/SNOMEDCT/226899009, corn oil - http://purl.bioontology.org/ontology/SNOMEDCT/735247006;http://purl.bioontology.org/ontology/SNOMEDCT/412357001, skim milk - http://purl.bioontology.org/ontology/SNOMEDCT/25743006;http://purl.bioontology.org/ontology/SNOMEDCT/70813002.","Certainly, the entities are associated appropriately: milk - http://purl.bioontology.org/ontology/SNOMEDCT/70813002, butter oil - http://purl.bioontology.org/ontology/SNOMEDCT/226901000;http://purl.bioontology.org/ontology/SNOMEDCT/226888007, lard - http://purl.bioontology.org/ontology/SNOMEDCT/226899009, corn oil - http://purl.bioontology.org/ontology/SNOMEDCT/735247006;http://purl.bioontology.org/ontology/SNOMEDCT/412357001.", , , ,0.500,0.500,0.500
19_0, , , ,butter,http://purl.bioontology.org/ontology/SNOMEDCT/226888007,, , , 
