instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
1,"Please provide links to the SNOMEDCT ontology for these entities outlined: porridge, crab, cardamom, crab, butter, jalapeno pepper, oyster, cheese, clove ?","Indeed, the entities are united in this way:  porridge - http://purl.bioontology.org/ontology/SNOMEDCT/226617008, crab - http://purl.bioontology.org/ontology/SNOMEDCT/736159005, cardamom - http://purl.bioontology.org/ontology/SNOMEDCT/227382009, crab - http://purl.bioontology.org/ontology/SNOMEDCT/736159005, butter - http://purl.bioontology.org/ontology/SNOMEDCT/226888007, jalapeno pepper - http://purl.bioontology.org/ontology/SNOMEDCT/442681000124105;http://purl.bioontology.org/ontology/SNOMEDCT/227563001, oyster - http://purl.bioontology.org/ontology/SNOMEDCT/736031006;http://purl.bioontology.org/ontology/SNOMEDCT/227519005, cheese - http://purl.bioontology.org/ontology/SNOMEDCT/102264005, clove - http://purl.bioontology.org/ontology/SNOMEDCT/227389000;http://purl.bioontology.org/ontology/SNOMEDCT/735030001.","Definitely, the entities are linked as: porridge - http://purl.bioontology.org/ontology/SNOMEDCT/226617008, crab - http://purl.bioontology.org/ontology/SNOMEDCT/736159005, cardamom - http://purl.bioontology.org/ontology/SNOMEDCT/227382009, crab - http://purl.bioontology.org/ontology/SNOMEDCT/736159005, butter - http://purl.bioontology.org/ontology/SNOMEDCT/226888007, jalapeno pepper - http://purl.bioontology.org/ontology/SNOMEDCT/442681000124105;http://purl.bioontology.org/ontology/SNOMEDCT/227563001, oyster - http://purl.bioontology.org/ontology/SNOMEDCT/736031006, cheese - http://purl.bioontology.org/ontology/SNOMEDCT/102264005, clove - http://purl.bioontology.org/ontology/SNOMEDCT/227389000.", , , ,0.818,0.818,0.818
1_0, , , ,porridge,http://purl.bioontology.org/ontology/SNOMEDCT/226617008,http://purl.bioontology.org/ontology/SNOMEDCT/226617008, , , 
1_1, , , ,crab,http://purl.bioontology.org/ontology/SNOMEDCT/736159005,http://purl.bioontology.org/ontology/SNOMEDCT/736159005, , , 
1_2, , , ,cardamom,http://purl.bioontology.org/ontology/SNOMEDCT/227382009,http://purl.bioontology.org/ontology/SNOMEDCT/227382009, , , 
1_3, , , ,butter,http://purl.bioontology.org/ontology/SNOMEDCT/226888007,http://purl.bioontology.org/ontology/SNOMEDCT/226888007, , , 
1_4, , , ,jalapeno pepper,"http://purl.bioontology.org/ontology/SNOMEDCT/227563001
http://purl.bioontology.org/ontology/SNOMEDCT/442681000124105","http://purl.bioontology.org/ontology/SNOMEDCT/227563001
http://purl.bioontology.org/ontology/SNOMEDCT/442681000124105", , , 
1_5, , , ,oyster,"http://purl.bioontology.org/ontology/SNOMEDCT/227519005
http://purl.bioontology.org/ontology/SNOMEDCT/736031006",http://purl.bioontology.org/ontology/SNOMEDCT/736031006, , , 
1_6, , , ,cheese,http://purl.bioontology.org/ontology/SNOMEDCT/102264005,http://purl.bioontology.org/ontology/SNOMEDCT/102264005, , , 
1_7, , , ,clove,"http://purl.bioontology.org/ontology/SNOMEDCT/227389000
http://purl.bioontology.org/ontology/SNOMEDCT/735030001",http://purl.bioontology.org/ontology/SNOMEDCT/227389000, , , 
2,"I request links to the SNOMEDCT ontology for the entities mentioned: cocktail, basil, waffle, lettuce, apple, sauce, artichoke, sweet potato, egg yolk ?","Absolutely, the entities are related appropriately:  cocktail - http://purl.bioontology.org/ontology/SNOMEDCT/608772009, basil - http://purl.bioontology.org/ontology/SNOMEDCT/735106000, waffle - http://purl.bioontology.org/ontology/SNOMEDCT/226719003, lettuce - http://purl.bioontology.org/ontology/SNOMEDCT/735042006, apple - http://purl.bioontology.org/ontology/SNOMEDCT/735215001, sauce - http://purl.bioontology.org/ontology/SNOMEDCT/227519005, artichoke - http://purl.bioontology.org/ontology/SNOMEDCT/227215000, sweet potato - http://purl.bioontology.org/ontology/SNOMEDCT/735004000;http://purl.bioontology.org/ontology/SNOMEDCT/735053000, egg yolk - http://purl.bioontology.org/ontology/SNOMEDCT/256442007.","Certainly, the entities are associated in this fashion: cocktail - http://purl.bioontology.org/ontology/SNOMEDCT/608772009, basil - http://purl.bioontology.org/ontology/SNOMEDCT/735106000, waffle - http://purl.bioontology.org/ontology/SNOMEDCT/226719003, lettuce - http://purl.bioontology.org/ontology/SNOMEDCT/735042006, apple - http://purl.bioontology.org/ontology/SNOMEDCT/735215001;http://purl.bioontology.org/ontology/SNOMEDCT/226025006, sauce - http://purl.bioontology.org/ontology/SNOMEDCT/227519005, artichoke - http://purl.bioontology.org/ontology/SNOMEDCT/227215000, sweet potato - http://purl.bioontology.org/ontology/SNOMEDCT/735004000;http://purl.bioontology.org/ontology/SNOMEDCT/735053000, egg yolk - http://purl.bioontology.org/ontology/SNOMEDCT/256442007.", , , ,1.000,1.000,1.000
2_0, , , ,cocktail,http://purl.bioontology.org/ontology/SNOMEDCT/608772009,http://purl.bioontology.org/ontology/SNOMEDCT/608772009, , , 
2_1, , , ,basil,http://purl.bioontology.org/ontology/SNOMEDCT/735106000,http://purl.bioontology.org/ontology/SNOMEDCT/735106000, , , 
2_2, , , ,waffle,http://purl.bioontology.org/ontology/SNOMEDCT/226719003,http://purl.bioontology.org/ontology/SNOMEDCT/226719003, , , 
2_3, , , ,lettuce,http://purl.bioontology.org/ontology/SNOMEDCT/735042006,http://purl.bioontology.org/ontology/SNOMEDCT/735042006, , , 
2_4, , , ,apple,http://purl.bioontology.org/ontology/SNOMEDCT/735215001,"http://purl.bioontology.org/ontology/SNOMEDCT/226025006
http://purl.bioontology.org/ontology/SNOMEDCT/735215001", , , 
2_5, , , ,sauce,http://purl.bioontology.org/ontology/SNOMEDCT/227519005,http://purl.bioontology.org/ontology/SNOMEDCT/227519005, , , 
2_6, , , ,artichoke,http://purl.bioontology.org/ontology/SNOMEDCT/227215000,http://purl.bioontology.org/ontology/SNOMEDCT/227215000, , , 
2_7, , , ,sweet potato,"http://purl.bioontology.org/ontology/SNOMEDCT/735004000
http://purl.bioontology.org/ontology/SNOMEDCT/735053000","http://purl.bioontology.org/ontology/SNOMEDCT/735004000
http://purl.bioontology.org/ontology/SNOMEDCT/735053000", , , 
2_8, , , ,egg yolk,http://purl.bioontology.org/ontology/SNOMEDCT/256442007,http://purl.bioontology.org/ontology/SNOMEDCT/256442007, , , 
3,"Kindly furnish links for the listed entities to the SNOMEDCT ontology: scrambled egg, seafood, butter, jalapeno pepper, popcorn, ginger, clam, pineapple juice, wheat ?","Absolutely, the entities are related in this fashion:  scrambled egg - http://purl.bioontology.org/ontology/SNOMEDCT/226886006, seafood - http://purl.bioontology.org/ontology/SNOMEDCT/44027008, butter - http://purl.bioontology.org/ontology/SNOMEDCT/226888007, jalapeno pepper - http://purl.bioontology.org/ontology/SNOMEDCT/442681000124105;http://purl.bioontology.org/ontology/SNOMEDCT/227563001, popcorn - http://purl.bioontology.org/ontology/SNOMEDCT/226726003, ginger - http://purl.bioontology.org/ontology/SNOMEDCT/227400003, clam - http://purl.bioontology.org/ontology/SNOMEDCT/736030007;http://purl.bioontology.org/ontology/SNOMEDCT/129559002, pineapple juice - http://purl.bioontology.org/ontology/SNOMEDCT/226497004;http://purl.bioontology.org/ontology/SNOMEDCT/256313003;http://purl.bioontology.org/ontology/SNOMEDCT/129559002, wheat - http://purl.bioontology.org/ontology/SNOMEDCT/412071004.","Definitely, the entities are linked in this fashion: scrambled egg - http://purl.bioontology.org/ontology/SNOMEDCT/226886006, seafood - http://purl.bioontology.org/ontology/SNOMEDCT/44027008, butter - http://purl.bioontology.org/ontology/SNOMEDCT/226888007, jalapeno pepper - http://purl.bioontology.org/ontology/SNOMEDCT/442681000124105;http://purl.bioontology.org/ontology/SNOMEDCT/227563001, popcorn - http://purl.bioontology.org/ontology/SNOMEDCT/226726003, ginger - http://purl.bioontology.org/ontology/SNOMEDCT/227400003, clam - http://purl.bioontology.org/ontology/SNOMEDCT/736030007;http://purl.bioontology.org/ontology/SNOMEDCT/129559002, pineapple juice - http://purl.bioontology.org/ontology/SNOMEDCT/226497004;http://purl.bioontology.org/ontology/SNOMEDCT/256313003;http://purl.bioontology.org/ontology/SNOMEDCT/129559002, wheat - http://purl.bioontology.org/ontology/SNOMEDCT/412071004.", , , ,1.000,1.000,1.000
3_0, , , ,scrambled egg,http://purl.bioontology.org/ontology/SNOMEDCT/226886006,http://purl.bioontology.org/ontology/SNOMEDCT/226886006, , , 
3_1, , , ,seafood,http://purl.bioontology.org/ontology/SNOMEDCT/44027008,http://purl.bioontology.org/ontology/SNOMEDCT/44027008, , , 
3_2, , , ,butter,http://purl.bioontology.org/ontology/SNOMEDCT/226888007,http://purl.bioontology.org/ontology/SNOMEDCT/226888007, , , 
3_3, , , ,jalapeno pepper,"http://purl.bioontology.org/ontology/SNOMEDCT/227563001
http://purl.bioontology.org/ontology/SNOMEDCT/442681000124105","http://purl.bioontology.org/ontology/SNOMEDCT/227563001
http://purl.bioontology.org/ontology/SNOMEDCT/442681000124105", , , 
3_4, , , ,popcorn,http://purl.bioontology.org/ontology/SNOMEDCT/226726003,http://purl.bioontology.org/ontology/SNOMEDCT/226726003, , , 
3_5, , , ,ginger,http://purl.bioontology.org/ontology/SNOMEDCT/227400003,http://purl.bioontology.org/ontology/SNOMEDCT/227400003, , , 
3_6, , , ,clam,"http://purl.bioontology.org/ontology/SNOMEDCT/129559002
http://purl.bioontology.org/ontology/SNOMEDCT/736030007","http://purl.bioontology.org/ontology/SNOMEDCT/129559002
http://purl.bioontology.org/ontology/SNOMEDCT/736030007", , , 
3_7, , , ,pineapple juice,"http://purl.bioontology.org/ontology/SNOMEDCT/129559002
http://purl.bioontology.org/ontology/SNOMEDCT/226497004
http://purl.bioontology.org/ontology/SNOMEDCT/256313003","http://purl.bioontology.org/ontology/SNOMEDCT/129559002
http://purl.bioontology.org/ontology/SNOMEDCT/226497004
http://purl.bioontology.org/ontology/SNOMEDCT/256313003", , , 
3_8, , , ,wheat,http://purl.bioontology.org/ontology/SNOMEDCT/412071004,http://purl.bioontology.org/ontology/SNOMEDCT/412071004, , , 
4,"Would you mind sharing links to the SNOMEDCT ontology for these entities given: allspice, brown sugar, bacon, chocolate, garlic, ghee, pastry, red wine, brandy ?","Absolutely, the entities are related in this way:  allspice - http://purl.bioontology.org/ontology/SNOMEDCT/227375005, brown sugar - http://purl.bioontology.org/ontology/SNOMEDCT/230055000, bacon - http://purl.bioontology.org/ontology/SNOMEDCT/226928005, chocolate - http://purl.bioontology.org/ontology/SNOMEDCT/102262009;http://purl.bioontology.org/ontology/SNOMEDCT/227282006, garlic - http://purl.bioontology.org/ontology/SNOMEDCT/735030001, ghee - http://purl.bioontology.org/ontology/SNOMEDCT/226901000, pastry - http://purl.bioontology.org/ontology/SNOMEDCT/226749001, red wine - http://purl.bioontology.org/ontology/SNOMEDCT/58732000;http://purl.bioontology.org/ontology/SNOMEDCT/35748005, brandy - http://purl.bioontology.org/ontology/SNOMEDCT/226019007.","Definitely, the entities are linked as: allspice - http://purl.bioontology.org/ontology/SNOMEDCT/227375005, brown sugar - http://purl.bioontology.org/ontology/SNOMEDCT/230055000, bacon - http://purl.bioontology.org/ontology/SNOMEDCT/226928005, chocolate - http://purl.bioontology.org/ontology/SNOMEDCT/102262009;http://purl.bioontology.org/ontology/SNOMEDCT/227282006, garlic - http://purl.bioontology.org/ontology/SNOMEDCT/735030001, ghee - http://purl.bioontology.org/ontology/SNOMEDCT/226901000, pastry - http://purl.bioontology.org/ontology/SNOMEDCT/226749001, red wine - http://purl.bioontology.org/ontology/SNOMEDCT/58732000;http://purl.bioontology.org/ontology/SNOMEDCT/35748005, brandy - http://purl.bioontology.org/ontology/SNOMEDCT/226019007.", , , ,1.000,1.000,1.000
4_0, , , ,allspice,http://purl.bioontology.org/ontology/SNOMEDCT/227375005,http://purl.bioontology.org/ontology/SNOMEDCT/227375005, , , 
4_1, , , ,brown sugar,http://purl.bioontology.org/ontology/SNOMEDCT/230055000,http://purl.bioontology.org/ontology/SNOMEDCT/230055000, , , 
4_2, , , ,bacon,http://purl.bioontology.org/ontology/SNOMEDCT/226928005,http://purl.bioontology.org/ontology/SNOMEDCT/226928005, , , 
4_3, , , ,chocolate,"http://purl.bioontology.org/ontology/SNOMEDCT/102262009
http://purl.bioontology.org/ontology/SNOMEDCT/227282006","http://purl.bioontology.org/ontology/SNOMEDCT/102262009
http://purl.bioontology.org/ontology/SNOMEDCT/227282006", , , 
4_4, , , ,garlic,http://purl.bioontology.org/ontology/SNOMEDCT/735030001,http://purl.bioontology.org/ontology/SNOMEDCT/735030001, , , 
4_5, , , ,ghee,http://purl.bioontology.org/ontology/SNOMEDCT/226901000,http://purl.bioontology.org/ontology/SNOMEDCT/226901000, , , 
4_6, , , ,pastry,http://purl.bioontology.org/ontology/SNOMEDCT/226749001,http://purl.bioontology.org/ontology/SNOMEDCT/226749001, , , 
4_7, , , ,red wine,"http://purl.bioontology.org/ontology/SNOMEDCT/35748005
http://purl.bioontology.org/ontology/SNOMEDCT/58732000","http://purl.bioontology.org/ontology/SNOMEDCT/35748005
http://purl.bioontology.org/ontology/SNOMEDCT/58732000", , , 
4_8, , , ,brandy,http://purl.bioontology.org/ontology/SNOMEDCT/226019007,http://purl.bioontology.org/ontology/SNOMEDCT/226019007, , , 
5,"Could you provide links to the SNOMEDCT ontology for these entities: banana, pineapple juice, vegetable, coconut, sandwich, flour, ricotta cheese, red wine, sage ?","Indeed, the entities are united in this way:  banana - http://purl.bioontology.org/ontology/SNOMEDCT/256307007, pineapple juice - http://purl.bioontology.org/ontology/SNOMEDCT/226497004;http://purl.bioontology.org/ontology/SNOMEDCT/256313003;http://purl.bioontology.org/ontology/SNOMEDCT/129559002, vegetable - http://purl.bioontology.org/ontology/SNOMEDCT/22836000, coconut - http://purl.bioontology.org/ontology/SNOMEDCT/735211005, sandwich - http://purl.bioontology.org/ontology/SNOMEDCT/735008002, flour - http://purl.bioontology.org/ontology/SNOMEDCT/63766005, ricotta cheese - http://purl.bioontology.org/ontology/SNOMEDCT/226853007;http://purl.bioontology.org/ontology/SNOMEDCT/102264005, red wine - http://purl.bioontology.org/ontology/SNOMEDCT/58732000;http://purl.bioontology.org/ontology/SNOMEDCT/35748005, sage - http://purl.bioontology.org/ontology/SNOMEDCT/227411006.","Indeed, the entities are connected accordingly: banana - http://purl.bioontology.org/ontology/SNOMEDCT/256307007, pineapple juice - http://purl.bioontology.org/ontology/SNOMEDCT/226497004;http://purl.bioontology.org/ontology/SNOMEDCT/256313003;http://purl.bioontology.org/ontology/SNOMEDCT/129559002, vegetable - http://purl.bioontology.org/ontology/SNOMEDCT/22836000;http://purl.bioontology.org/ontology/SNOMEDCT/227566009, coconut - http://purl.bioontology.org/ontology/SNOMEDCT/735211005, sandwich - http://purl.bioontology.org/ontology/SNOMEDCT/735008002, flour - http://purl.bioontology.org/ontology/SNOMEDCT/63766005, ricotta cheese - http://purl.bioontology.org/ontology/SNOMEDCT/226853007;http://purl.bioontology.org/ontology/SNOMEDCT/102264005, red wine - http://purl.bioontology.org/ontology/SNOMEDCT/58732000;http://purl.bioontology.org/ontology/SNOMEDCT/35748005, sage - http://purl.bioontology.org/ontology/SNOMEDCT/227411006.", , , ,1.000,1.000,1.000
5_0, , , ,banana,http://purl.bioontology.org/ontology/SNOMEDCT/256307007,http://purl.bioontology.org/ontology/SNOMEDCT/256307007, , , 
5_1, , , ,pineapple juice,"http://purl.bioontology.org/ontology/SNOMEDCT/129559002
http://purl.bioontology.org/ontology/SNOMEDCT/226497004
http://purl.bioontology.org/ontology/SNOMEDCT/256313003","http://purl.bioontology.org/ontology/SNOMEDCT/129559002
http://purl.bioontology.org/ontology/SNOMEDCT/226497004
http://purl.bioontology.org/ontology/SNOMEDCT/256313003", , , 
5_2, , , ,vegetable,http://purl.bioontology.org/ontology/SNOMEDCT/22836000,"http://purl.bioontology.org/ontology/SNOMEDCT/227566009
http://purl.bioontology.org/ontology/SNOMEDCT/22836000", , , 
5_3, , , ,coconut,http://purl.bioontology.org/ontology/SNOMEDCT/735211005,http://purl.bioontology.org/ontology/SNOMEDCT/735211005, , , 
5_4, , , ,sandwich,http://purl.bioontology.org/ontology/SNOMEDCT/735008002,http://purl.bioontology.org/ontology/SNOMEDCT/735008002, , , 
5_5, , , ,flour,http://purl.bioontology.org/ontology/SNOMEDCT/63766005,http://purl.bioontology.org/ontology/SNOMEDCT/63766005, , , 
5_6, , , ,ricotta cheese,"http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226853007","http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226853007", , , 
5_7, , , ,red wine,"http://purl.bioontology.org/ontology/SNOMEDCT/35748005
http://purl.bioontology.org/ontology/SNOMEDCT/58732000","http://purl.bioontology.org/ontology/SNOMEDCT/35748005
http://purl.bioontology.org/ontology/SNOMEDCT/58732000", , , 
5_8, , , ,sage,http://purl.bioontology.org/ontology/SNOMEDCT/227411006,http://purl.bioontology.org/ontology/SNOMEDCT/227411006, , , 
6,"Could you kindly provide links to the SNOMEDCT ontology for these entities outlined: seaweed, garlic, brie cheese, cheese, chocolate cake, evaporated milk, chicken, cocoa, watermelon ?","Of course, the entities are bonded accordingly:  seaweed - http://purl.bioontology.org/ontology/SNOMEDCT/227265009;http://purl.bioontology.org/ontology/SNOMEDCT/82114006, garlic - http://purl.bioontology.org/ontology/SNOMEDCT/735030001, brie cheese - http://purl.bioontology.org/ontology/SNOMEDCT/226855000;http://purl.bioontology.org/ontology/SNOMEDCT/102264005, cheese - http://purl.bioontology.org/ontology/SNOMEDCT/102264005, chocolate cake - http://purl.bioontology.org/ontology/SNOMEDCT/226647005;http://purl.bioontology.org/ontology/SNOMEDCT/102262009;http://purl.bioontology.org/ontology/SNOMEDCT/226639005, evaporated milk - http://purl.bioontology.org/ontology/SNOMEDCT/226787009;http://purl.bioontology.org/ontology/SNOMEDCT/70813002, chicken - http://purl.bioontology.org/ontology/SNOMEDCT/226955001, cocoa - http://purl.bioontology.org/ontology/SNOMEDCT/901000161107, watermelon - http://purl.bioontology.org/ontology/SNOMEDCT/419420009.","Certainly, the entities are associated in this manner: seaweed - http://purl.bioontology.org/ontology/SNOMEDCT/227265009;http://purl.bioontology.org/ontology/SNOMEDCT/82114006, garlic - http://purl.bioontology.org/ontology/SNOMEDCT/735030001, brie cheese - http://purl.bioontology.org/ontology/SNOMEDCT/226855000;http://purl.bioontology.org/ontology/SNOMEDCT/102264005, cheese - http://purl.bioontology.org/ontology/SNOMEDCT/102264005, chocolate cake - http://purl.bioontology.org/ontology/SNOMEDCT/226647005;http://purl.bioontology.org/ontology/SNOMEDCT/102262009;http://purl.bioontology.org/ontology/SNOMEDCT/226639005, evaporated milk - http://purl.bioontology.org/ontology/SNOMEDCT/226787009;http://purl.bioontology.org/ontology/SNOMEDCT/70813002, chicken - http://purl.bioontology.org/ontology/SNOMEDCT/226955001, cocoa - http://purl.bioontology.org/ontology/SNOMEDCT/901000161107, watermelon - http://purl.bioontology.org/ontology/SNOMEDCT/419420009.", , , ,1.000,1.000,1.000
6_0, , , ,seaweed,"http://purl.bioontology.org/ontology/SNOMEDCT/227265009
http://purl.bioontology.org/ontology/SNOMEDCT/82114006","http://purl.bioontology.org/ontology/SNOMEDCT/227265009
http://purl.bioontology.org/ontology/SNOMEDCT/82114006", , , 
6_1, , , ,garlic,http://purl.bioontology.org/ontology/SNOMEDCT/735030001,http://purl.bioontology.org/ontology/SNOMEDCT/735030001, , , 
6_2, , , ,brie cheese,"http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226855000","http://purl.bioontology.org/ontology/SNOMEDCT/102264005
http://purl.bioontology.org/ontology/SNOMEDCT/226855000", , , 
6_3, , , ,cheese,http://purl.bioontology.org/ontology/SNOMEDCT/102264005,http://purl.bioontology.org/ontology/SNOMEDCT/102264005, , , 
6_4, , , ,chocolate cake,"http://purl.bioontology.org/ontology/SNOMEDCT/102262009
http://purl.bioontology.org/ontology/SNOMEDCT/226639005
http://purl.bioontology.org/ontology/SNOMEDCT/226647005","http://purl.bioontology.org/ontology/SNOMEDCT/102262009
http://purl.bioontology.org/ontology/SNOMEDCT/226639005
http://purl.bioontology.org/ontology/SNOMEDCT/226647005", , , 
6_5, , , ,evaporated milk,"http://purl.bioontology.org/ontology/SNOMEDCT/226787009
http://purl.bioontology.org/ontology/SNOMEDCT/70813002","http://purl.bioontology.org/ontology/SNOMEDCT/226787009
http://purl.bioontology.org/ontology/SNOMEDCT/70813002", , , 
6_6, , , ,chicken,http://purl.bioontology.org/ontology/SNOMEDCT/226955001,http://purl.bioontology.org/ontology/SNOMEDCT/226955001, , , 
6_7, , , ,cocoa,http://purl.bioontology.org/ontology/SNOMEDCT/901000161107,http://purl.bioontology.org/ontology/SNOMEDCT/901000161107, , , 
6_8, , , ,watermelon,http://purl.bioontology.org/ontology/SNOMEDCT/419420009,http://purl.bioontology.org/ontology/SNOMEDCT/419420009, , , 
7,"Would you mind sharing links to the SNOMEDCT ontology for these entities given: egg yolk, tortilla, cilantro, pizza, coconut oil, maple syrup, ice cream, oat, soy milk ?","Of course, the entities are bonded thusly:  egg yolk - http://purl.bioontology.org/ontology/SNOMEDCT/256442007, tortilla - http://purl.bioontology.org/ontology/SNOMEDCT/226587006, cilantro - http://purl.bioontology.org/ontology/SNOMEDCT/227390009, pizza - http://purl.bioontology.org/ontology/SNOMEDCT/227757007;http://purl.bioontology.org/ontology/SNOMEDCT/227519005, coconut oil - http://purl.bioontology.org/ontology/SNOMEDCT/28942008;http://purl.bioontology.org/ontology/SNOMEDCT/735211005, maple syrup - http://purl.bioontology.org/ontology/SNOMEDCT/229865005;http://purl.bioontology.org/ontology/SNOMEDCT/229862008, ice cream - http://purl.bioontology.org/ontology/SNOMEDCT/227708009;http://purl.bioontology.org/ontology/SNOMEDCT/255621006, oat - http://purl.bioontology.org/ontology/SNOMEDCT/418504009, soy milk - http://purl.bioontology.org/ontology/SNOMEDCT/226793001;http://purl.bioontology.org/ontology/SNOMEDCT/70813002.","Definitely, the entities are linked in this manner: egg yolk - http://purl.bioontology.org/ontology/SNOMEDCT/256442007, tortilla - http://purl.bioontology.org/ontology/SNOMEDCT/226587006, cilantro - http://purl.bioontology.org/ontology/SNOMEDCT/227390009, pizza - http://purl.bioontology.org/ontology/SNOMEDCT/227757007;http://purl.bioontology.org/ontology/SNOMEDCT/227519005, coconut oil - http://purl.bioontology.org/ontology/SNOMEDCT/28942008;http://purl.bioontology.org/ontology/SNOMEDCT/735211005, maple syrup - http://purl.bioontology.org/ontology/SNOMEDCT/229865005;http://purl.bioontology.org/ontology/SNOMEDCT/229862008, ice cream - http://purl.bioontology.org/ontology/SNOMEDCT/227708009;http://purl.bioontology.org/ontology/SNOMEDCT/255621006, oat - http://purl.bioontology.org/ontology/SNOMEDCT/418504009, soy milk - http://purl.bioontology.org/ontology/SNOMEDCT/226793001;http://purl.bioontology.org/ontology/SNOMEDCT/70813002.", , , ,1.000,1.000,1.000
7_0, , , ,egg yolk,http://purl.bioontology.org/ontology/SNOMEDCT/256442007,http://purl.bioontology.org/ontology/SNOMEDCT/256442007, , , 
7_1, , , ,tortilla,http://purl.bioontology.org/ontology/SNOMEDCT/226587006,http://purl.bioontology.org/ontology/SNOMEDCT/226587006, , , 
7_2, , , ,cilantro,http://purl.bioontology.org/ontology/SNOMEDCT/227390009,http://purl.bioontology.org/ontology/SNOMEDCT/227390009, , , 
7_3, , , ,pizza,"http://purl.bioontology.org/ontology/SNOMEDCT/227519005
http://purl.bioontology.org/ontology/SNOMEDCT/227757007","http://purl.bioontology.org/ontology/SNOMEDCT/227519005
http://purl.bioontology.org/ontology/SNOMEDCT/227757007", , , 
7_4, , , ,coconut oil,"http://purl.bioontology.org/ontology/SNOMEDCT/28942008
http://purl.bioontology.org/ontology/SNOMEDCT/735211005","http://purl.bioontology.org/ontology/SNOMEDCT/28942008
http://purl.bioontology.org/ontology/SNOMEDCT/735211005", , , 
