instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
1,"I request links to the Hansard taxonomy for these entities detailed below: brandy, pistachios, ground lamb, foam, brandy, chuck roast, cole slaw, vegan mayonnaise, leaf ?","Absolutely, the entities are related appropriately:  brandy -  AG.01.y.01.e [Brandy], pistachios -  AF.20.c [Edible nuts/nut-trees], ground lamb -  AG.01.d.04 [Mutton], foam -  AE.07 [Animal body], brandy -  AG.01.y.01.e [Brandy], chuck roast -  AG.01.d.03 [Beef];AG.01.n.06 [Meat dishes], cole slaw -  AG.01.h.02.d [Cabbage/kale];AG.01.n.02 [Soup/pottage];AG.01.n.09 [Prepared vegetables and dishes], vegan mayonnaise -  AG.01.l.04 [Sauce/dressing];AG.01.n.01 [Food by way of preparation];AG.01.x.01 [Eating], leaf -  AF.10.e [Leaf].","Certainly, the entities are associated appropriately: brandy - AG.01.y.01.e [Brandy], pistachios - AF.20.c [Edible nuts/nut-trees], ground lamb - AG.01.d.04 [Mutton], foam - AE.07 [Animal body], brandy - AG.01.y.01.e [Brandy], chuck roast - AG.01.n.06 [Meat dishes], cole slaw - AG.01.h.02.d [Cabbage/kale];AG.01.n.02 [Soup/pottage];AG.01.n.09 [Prepared vegetables and dishes], vegan mayonnaise - AG.01.l.04 [Sauce/dressing];AG.01.n.01 [Food by way of preparation];AG.01.x.01 [Eating], leaf - AF.10.e [Leaf].", , , ,0.923,0.923,0.923
1_0, , , ,brandy,AG.01.y.01.e,AG.01.y.01.e, , , 
1_1, , , ,pistachios,AF.20.c,AF.20.c, , , 
1_2, , , ,ground lamb,AG.01.d.04,AG.01.d.04, , , 
1_3, , , ,foam,AE.07,AE.07, , , 
1_4, , , ,chuck roast,"AG.01.d.03
AG.01.n.06",AG.01.n.06, , , 
1_5, , , ,cole slaw,"AG.01.h.02.d
AG.01.n.02
AG.01.n.09","AG.01.h.02.d
AG.01.n.02
AG.01.n.09", , , 
1_6, , , ,vegan mayonnaise,"AG.01.l.04
AG.01.n.01
AG.01.x.01","AG.01.l.04
AG.01.n.01
AG.01.x.01", , , 
1_7, , , ,leaf,AF.10.e,AF.10.e, , , 
2,"I'd appreciate it if you could provide links to the Hansard taxonomy for these entities: graham cracker crumbs, mango pits, brown sugar, poppy seeds, thigh, butterscotch pudding mix, soaked bread, capers, capers ?","Indeed, the entities are united in this way:  graham cracker crumbs -  AG.01.k [Flour];AG.01.n.11 [Bread];AG.01.n.14 [Biscuit], mango pits -  AG.01.h.01.e [Fruit containing stone]; AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], brown sugar -  AG.01 [Food], poppy seeds -  AF.10.i [Seed];AF.29 [Particular cultivated/ornamental plants], thigh -  AF.10.a [Stem/stalk];AF.10.l [Wood, other part of tree/woody plant], butterscotch pudding mix -  AG.01.n.03 [Puddings];AG.01.m [Substances for food preparation], soaked bread -  AG.01.ak.02.a [Excess in drinking];AG.01.n.11 [Bread], capers -  AE.14.j.04 [Habits and actions of horse];AF.13 [Particular tree/shrub], capers -  AE.14.j.04 [Habits and actions of horse];AF.13 [Particular tree/shrub].","Definitely, the entities are linked in this fashion: graham cracker crumbs - AG.01.k [Flour];AG.01.n.11 [Bread];AG.01.p [Amounts of food], mango pits - AG.01.h.01.e [Fruit containing stone]; AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], brown sugar - AG.01 [Food], poppy seeds - AF.10.i [Seed];AF.29 [Particular cultivated/ornamental plants], thigh - AF.10.a [Stem/stalk];AF.10.l [Wood, other part of tree/woody plant], butterscotch pudding mix - AG.01.n.03 [Puddings], soaked bread - AG.01.ak.02.a [Excess in drinking];AG.01.n.11 [Bread], capers - AE.14.j.04 [Habits and actions of horse];AF.13 [Particular tree/shrub], capers - AE.14.j.04 [Habits and actions of horse];AF.13 [Particular tree/shrub].", , , ,0.889,0.889,0.889
2_0, , , ,graham cracker crumbs,"AG.01.k
AG.01.n.11
AG.01.n.14","AG.01.k
AG.01.n.11
AG.01.p", , , 
2_1, , , ,mango pits,"AE.10.g
AF.20
AF.20.b
AG.01.h.01.e","AE.10.g
AF.20
AF.20.b
AG.01.h.01.e", , , 
2_2, , , ,brown sugar,AG.01,AG.01, , , 
2_3, , , ,poppy seeds,"AF.10.i
AF.29","AF.10.i
AF.29", , , 
2_4, , , ,thigh,"AF.10.a
AF.10.l","AF.10.a
AF.10.l", , , 
2_5, , , ,butterscotch pudding mix,"AG.01.m
AG.01.n.03",AG.01.n.03, , , 
2_6, , , ,soaked bread,"AG.01.ak.02.a
AG.01.n.11","AG.01.ak.02.a
AG.01.n.11", , , 
2_7, , , ,capers,"AE.14.j.04
AF.13","AE.14.j.04
AF.13", , , 
3,"I kindly request links to the Hansard taxonomy for the specified entities: mango, barbecue sauce, seaweed sheets, cooking liquid, bread crumbs, gelatin mixture, peppermint extract, mussels, salad dressing mix ?","Certainly, the entities are associated suitably:  mango -  AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], barbecue sauce -  AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing];AG.01.n.06 [Meat dishes];AG.01.r.04 [Picnic/packed meal];AG.01.t.08 [Equipment for food preparation], seaweed sheets -  AF.19 [Algae, seaweed], cooking liquid -  AG.01.r [Meal];AG.01.t.07 [Cooking], bread crumbs -  AG.01.n.11 [Bread];AG.01.p [Amounts of food], gelatin mixture -  AG.01 [Food], peppermint extract -  AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], mussels -  AE.08 [Invertebrates];AF.20 [Particular food plant/product], salad dressing mix -  AG.01.h.02 [Vegetables];AG.01.m [Substances for food preparation];AG.01.n.09 [Prepared vegetables and dishes].","Indeed, the entities are connected accordingly: mango - AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], barbecue sauce - AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing];AG.01.r.04 [Picnic/packed meal];AG.01.t.08 [Equipment for food preparation], seaweed sheets - AF.19 [Algae, seaweed], cooking liquid - AG.01.r [Meal];AG.01.t.07 [Cooking], bread crumbs - AG.01.n.11 [Bread];AG.01.p [Amounts of food], gelatin mixture - AG.01.m [Substances for food preparation];AG.01.n.03 [Jelly], peppermint extract - AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], mussels - AE.08 [Invertebrates];AF.20 [Particular food plant/product], salad dressing mix - AG.01.h.02 [Vegetables];AG.01.m [Substances for food preparation];AG.01.n.09 [Prepared vegetables and dishes].", , , ,0.886,0.909,0.894
3_0, , , ,mango,"AE.10.g
AF.20
AF.20.b","AE.10.g
AF.20
AF.20.b", , , 
3_1, , , ,barbecue sauce,"AG.01.h
AG.01.l.04
AG.01.n.06
AG.01.r.04
AG.01.t.08","AG.01.h
AG.01.l.04
AG.01.r.04
AG.01.t.08", , , 
3_2, , , ,seaweed sheets,AF.19,AF.19, , , 
3_3, , , ,cooking liquid,"AG.01.r
AG.01.t.07","AG.01.r
AG.01.t.07", , , 
3_4, , , ,bread crumbs,"AG.01.n.11
AG.01.p","AG.01.n.11
AG.01.p", , , 
3_5, , , ,gelatin mixture,AG.01,"AG.01.m
AG.01.n.03", , , 
3_6, , , ,peppermint extract,"AF.13.c
AF.21
AF.26","AF.13.c
AF.21
AF.26", , , 
3_7, , , ,mussels,"AE.08
AF.20","AE.08
AF.20", , , 
3_8, , , ,salad dressing mix,"AG.01.h.02
AG.01.m
AG.01.n.09","AG.01.h.02
AG.01.m
AG.01.n.09", , , 
4,"Could you please provide links to the Hansard taxonomy for the entities listed: filled cupcakes, xanthan gum, biscuit, coffee, mango, brandy, vegetables, pie shell, mango puree ?","Absolutely, the entities are bonded as:  filled cupcakes -  AG.01.t.05 [Preparation for table/cooking];AG.01.x.02 [Appetite], xanthan gum -  AF.10.f [Plant substances];AF.11 [Disease of/injury to plants], biscuit -  AG.01.n.11 [Bread];AG.01.n.13 [Cake];AG.01.n.14 [Biscuit], coffee -  AG.01.ad [Coffee];AG.01.ag [Coffee manufacture], mango -  AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], brandy -  AG.01.y.01.e [Brandy], vegetables -  AF.02.a [Food plant/vegetable], pie shell -  AG.01.n.15 [Pastry];AG.01.o [Animal food], mango puree -  AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant].","assistant Definitely, the entities are linked in this fashion: filled cupcakes - AG.01.t.05 [Preparation for table/cooking];AG.01.x.02 [Appetite], xanthan gum - AF.10.f [Plant substances];AF.11 [Disease of/injury to plants], biscuit - AG.01.n.14 [Biscuit], coffee - AG.01.ad [Coffee];AG.01.ag [Coffee manufacture], mango - AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], brandy - AG.01.y.01.e [Brandy], vegetables - AF.02.a [Food plant/vegetable], pie shell - AG.01.n.15 [Pastry];AG.01.o [Animal food], mango puree - AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant].", , , ,0.895,0.895,0.895
4_0, , , ,filled cupcakes,"AG.01.t.05
AG.01.x.02","AG.01.t.05
AG.01.x.02", , , 
4_1, , , ,xanthan gum,"AF.10.f
AF.11","AF.10.f
AF.11", , , 
4_2, , , ,biscuit,"AG.01.n.11
AG.01.n.13
AG.01.n.14",AG.01.n.14, , , 
4_3, , , ,coffee,"AG.01.ad
AG.01.ag","AG.01.ad
AG.01.ag", , , 
4_4, , , ,mango,"AE.10.g
AF.20
AF.20.b","AE.10.g
AF.20
AF.20.b", , , 
4_5, , , ,brandy,AG.01.y.01.e,AG.01.y.01.e, , , 
4_6, , , ,vegetables,AF.02.a,AF.02.a, , , 
4_7, , , ,pie shell,"AG.01.n.15
AG.01.o","AG.01.n.15
AG.01.o", , , 
4_8, , , ,mango puree,"AE.10.g
AF.20
AF.20.b","AE.10.g
AF.20
AF.20.b", , , 
5,"I kindly ask for links to the Hansard taxonomy for the mentioned entities: pistachios, seaweed sheets, shell, flax meal, chicken broth, coffee, filled pie, eggs, shell ?","Of course, the entities are bonded properly:  pistachios -  AF.20.c [Edible nuts/nut-trees], seaweed sheets -  AF.19 [Algae, seaweed], shell -  AE.12.b [Order Chelonia (turtles, tortoises)];AF.10.h [Reproductive product - fruit, nut], flax meal -  AG.01.j [Meal];AG.01.r [Meal], chicken broth -  AG.01.d.06 [Fowls];AG.01.m [Substances for food preparation];AG.01.n.02 [Soup/pottage], coffee -  AG.01.ad [Coffee];AG.01.ag [Coffee manufacture], filled pie -  AG.01.n.15 [Pastry];AG.01.t.05 [Preparation for table/cooking];AG.01.x.02 [Appetite], eggs -  AG.01.g [Eggs], shell -  AE.12.b [Order Chelonia (turtles, tortoises)];AF.10.h [Reproductive product - fruit, nut].","assistant Absolutely, the entities are related correspondingly: pistachios - AF.20.c [Edible nuts/nut-trees], seaweed sheets - AF.19 [Algae, seaweed], shell - AE.07.d [Covering/skin];AE.12.b [Order Chelonia (turtles, tortoises)], flax meal - AG.01.j [Meal];AG.01.r [Meal], chicken broth - AG.01.d.06 [Fowls];AG.01.m [Substances for food preparation];AG.01.n.02 [Soup/pottage], coffee - AG.01.ad [Coffee];AG.01.ag [Coffee manufacture], filled pie - AG.01.n.15 [Pastry];AG.01.t.05 [Preparation for table/cooking];AG.01.x.02 [Appetite], eggs - AG.01.g [Eggs], shell - AE.07.d [Covering/skin];AE.12.b [Order Chelonia (turtles, tortoises)].", , , ,0.933,0.933,0.933
5_0, , , ,pistachios,AF.20.c,AF.20.c, , , 
5_1, , , ,seaweed sheets,AF.19,AF.19, , , 
5_2, , , ,shell,"AE.12.b
AF.10.h","AE.07.d
AE.12.b", , , 
5_3, , , ,flax meal,"AG.01.j
AG.01.r","AG.01.j
AG.01.r", , , 
5_4, , , ,chicken broth,"AG.01.d.06
AG.01.m
AG.01.n.02","AG.01.d.06
AG.01.m
AG.01.n.02", , , 
5_5, , , ,coffee,"AG.01.ad
AG.01.ag","AG.01.ad
AG.01.ag", , , 
5_6, , , ,filled pie,"AG.01.n.15
AG.01.t.05
AG.01.x.02","AG.01.n.15
AG.01.t.05
AG.01.x.02", , , 
5_7, , , ,eggs,AG.01.g,AG.01.g, , , 
6,"Would you please share links to the Hansard taxonomy for the listed entities: olive oil, sausage, salt, bean sprouts, peppermint extract, granola, chips, ground flax seeds, snow peas ?","Absolutely, the entities are bonded as:  olive oil -  AG.01.f [Fat/oil], sausage -  AG.01.n.05 [Sausage], salt -  AG.01.l.01 [Salt];AG.01.w [Setting table], bean sprouts -  AF.06 [Plants defined by growth/development];AF.10.b [Shoot/sprout/branch];AF.10.i [Seed];AF.20.f [Pulses/plants producing pulses], peppermint extract -  AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], granola -  AG.01.n.10 [Grain dishes], chips -  AE.14.m.03 [Subfamily Bovinae (bovines)], ground flax seeds -  AF.10.i [Seed];AF.24 [Yielding fibre/thatching/basket material], snow peas -  AG.01.h.02.g [Pulse].","assistant: certainly, the entities are bonded in this way: olive oil - AG.01.f [Fat/oil], sausage - AG.01.n.05 [Sausage], salt - AG.01.l.01 [Salt];AG.01.w [Setting table], bean sprouts - AF.06 [Plants defined by growth/development];AF.10.b [Shoot/sprout/branch];AF.10.i [Seed];AF.20.f [Pulses/plants producing pulses], peppermint extract - AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], granola - AG.01.n.10 [Grain dishes], chips - AE.14.m.03 [Subfamily Bovinae (bovines)], ground flax seeds - AF.10.i [Seed];AF.24 [Yielding fibre/thatching/basket material], snow peas - AG.01.h.02.g [Pulse].", , , ,1.000,1.000,1.000
6_0, , , ,olive oil,AG.01.f,AG.01.f, , , 
6_1, , , ,sausage,AG.01.n.05,AG.01.n.05, , , 
6_2, , , ,salt,"AG.01.l.01
AG.01.w","AG.01.l.01
AG.01.w", , , 
6_3, , , ,bean sprouts,"AF.06
AF.10.b
AF.10.i
AF.20.f","AF.06
AF.10.b
AF.10.i
AF.20.f", , , 
6_4, , , ,peppermint extract,"AF.13.c
AF.21
AF.26","AF.13.c
AF.21
AF.26", , , 
6_5, , , ,granola,AG.01.n.10,AG.01.n.10, , , 
6_6, , , ,chips,AE.14.m.03,AE.14.m.03, , , 
6_7, , , ,ground flax seeds,"AF.10.i
AF.24","AF.10.i
AF.24", , , 
6_8, , , ,snow peas,AG.01.h.02.g,AG.01.h.02.g, , , 
7,"Could you provide links to the Hansard taxonomy for these entities: shells, spinach, lemon juice, hummus, crumbs, brandied orange liqueur, agave nectar, chicken breast, roast ?","Certainly, the entities are bonded in this way:  shells -  AE.12.b [Order Chelonia (turtles, tortoises)];AF.10 [Part of plant], spinach -  AG.01.h.02.c [Leaf vegetables], lemon juice -  AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], hummus -  AG.01 [Food], crumbs -  AG.01.n.11 [Bread];AG.01.p [Amounts of food], brandied orange liqueur -  AG.01.ae.01 [Wine-making];AG.01.ah [Preparation of drinks];AG.01.ak [Drinking];AG.01.n.17.a [Sweets];AG.01.y.01 [Intoxicating liquor], agave nectar -  AG.01.y [Drink], chicken breast -  AG.01.d.02 [Part/joint of animal];AG.01.d.06 [Fowls], roast -  AG.01.n.06 [Meat dishes].","assistant Definitely, the entities are linked in this fashion: shells - AE.07.d [Covering/skin];AE.08 [Invertebrates], spinach - AG.01.h.02.c [Leaf vegetables], lemon juice - AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], hummus - AG.01 [Food], crumbs - AG.01.n.11 [Bread];AG.01.p [Amounts of food], brandied orange liqueur - AG.01.ae.01 [Wine-making];AG.01.ah [Preparation of drinks];AG.01.ak [Drinking];AG.01.n.17.a [Sweets];AG.01.y.01 [Intoxicating liquor], agave nectar - AG.01.y [Drink], chicken breast - AE.07.b [Body and limbs];AE.13.h.01 [Genus Gallus (domestic fowl)], roast - AG.01.n.06 [Meat dishes].", , , ,0.778,0.778,0.778
7_0, , , ,shells,"AE.12.b
AF.10","AE.07.d
AE.08", , , 
7_1, , , ,spinach,AG.01.h.02.c,AG.01.h.02.c, , , 
7_2, , , ,lemon juice,"AG.01.ab
AG.01.h.01.a
AG.01.l.02","AG.01.ab
AG.01.h.01.a
AG.01.l.02", , , 
7_3, , , ,hummus,AG.01,AG.01, , , 
7_4, , , ,crumbs,"AG.01.n.11
AG.01.p","AG.01.n.11
AG.01.p", , , 
7_5, , , ,brandied orange liqueur,"AG.01.ae.01
AG.01.ah
AG.01.ak
AG.01.n.17.a
AG.01.y.01","AG.01.ae.01
AG.01.ah
AG.01.ak
AG.01.n.17.a
AG.01.y.01", , , 
7_6, , , ,agave nectar,AG.01.y,AG.01.y, , , 
7_7, , , ,chicken breast,"AG.01.d.02
AG.01.d.06","AE.07.b
AE.13.h.01", , , 
7_8, , , ,roast,AG.01.n.06,AG.01.n.06, , , 
8,"Would you be able to provide links to the Hansard taxonomy for these entities: clams, chocolate pudding mix, tea bags, gin, garlic powder, refried beans, coffee, cauliflower mixture, foam ?","Certainly, the entities are connected:  clams -  AE.08 [Invertebrates], chocolate pudding mix -  AG.01 [Food];AG.01.m [Substances for food preparation];AG.01.n.03 [Puddings];AG.01.n.17.a [Sweets], tea bags -  AG.01.ac [Tea];AG.01.af [Tea manufacture];AG.01.r [Meal], gin -  AG.01.y.01.f [Gin], garlic powder -  AG.01.h.02.e [Onion/leek/garlic], refried beans -  AF.20.f [Pulses/plants producing pulses], coffee -  AG.01.ad [Coffee];AG.01.ag [Coffee manufacture], cauliflower mixture -  AG.01.h.02.d [Cabbage/kale], foam -  AE.07 [Animal body].","assistant Of course, the entities are bonded in the following way: clams - AE.08 [Invertebrates], chocolate pudding mix - AG.01.n.17 [Sweets];AG.01.m [Substances for food preparation];AG.01.n.03 [Puddings];AG.01.n.17.a [Sweets], tea bags - AG.01.ac [Tea];AG.01.af [Tea manufacture];AG.01.r [Meal], gin - AG.01.y.01.f [Gin], garlic powder - AG.01.h.02.e [Onion/leek/garlic];AG.01.l [Additive], refried beans - AF.20.f [Pulses/plants producing pulses], coffee - AG.01.ad [Coffee];AG.01.ag [Coffee manufacture], cauliflower mixture - AG.01.h.02.d [Cabbage/kale], foam - AE.07 [Animal body].", , , ,0.933,0.933,0.933
8_0, , , ,clams,AE.08,AE.08, , , 
8_1, , , ,chocolate pudding mix,"AG.01
AG.01.m
AG.01.n.03
AG.01.n.17.a","AG.01.m
AG.01.n.03
AG.01.n.17
AG.01.n.17.a", , , 
8_2, , , ,tea bags,"AG.01.ac
AG.01.af
AG.01.r","AG.01.ac
AG.01.af
AG.01.r", , , 
8_3, , , ,gin,AG.01.y.01.f,AG.01.y.01.f, , , 
8_4, , , ,garlic powder,AG.01.h.02.e,"AG.01.h.02.e
AG.01.l", , , 
8_5, , , ,refried beans,AF.20.f,AF.20.f, , , 
8_6, , , ,coffee,"AG.01.ad
AG.01.ag","AG.01.ad
AG.01.ag", , , 
8_7, , , ,cauliflower mixture,AG.01.h.02.d,AG.01.h.02.d, , , 
8_8, , , ,foam,AE.07,AE.07, , , 
9,"Could you please offer links to the Hansard taxonomy for these entities specified: maple extract, pear, oil, onion, beef broth, peppermint extract, sparkling cider, vanilla extract, coffee cup cake mixes ?","Absolutely, the entities are related thusly:  maple extract -  AF.13 [Particular tree/shrub], pear -  AG.01.h.01.d [Pear], oil -  AG.01.f [Fat/oil], onion -  AG.01.h.02.e [Onion/leek/garlic], beef broth -  AG.01.d.03 [Beef];AG.01.m [Substances for food preparation];AG.01.n.02 [Soup/pottage], peppermint extract -  AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], sparkling cider -  AG.01.y.01 [Intoxicating liquor];AG.01.y.01.c [Cider], vanilla extract -  AF.12 [Particular plants/herbs/shrubs], coffee cup cake mixes -  AG.01.ad [Coffee];AG.01.ag [Coffee manufacture];AG.01.ak.02.a [Excess in drinking];AG.01.n.13 [Cake];AG.01.y.01.a [Wine].","assistant Absolutely, the entities are related in this manner: maple extract - AF.13 [Particular tree/shrub], pear - AG.01.h.01.d [Pear], oil - AG.01.f [Fat/oil], onion - AG.01.h.02.e [Onion/leek/garlic], beef broth - AG.01.d.03 [Beef];AG.01.m [Substances for food preparation];AG.01.n.02 [Soup/pottage], peppermint extract - AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], sparkling cider - AG.01.y.01 [Intoxicating liquor];AG.01.y.01.c [Cider], vanilla extract - AF.12 [Particular plants/herbs/shrubs], coffee cup cake mixes - AG.01.ad [Coffee];AG.01.ag [Coffee manufacture];AG.01.ak.02.a [Excess in drinking];AG.01.n.13 [Cake];AG.01.y.01.a [Wine].", , , ,1.000,1.000,1.000
9_0, , , ,maple extract,AF.13,AF.13, , , 
9_1, , , ,pear,AG.01.h.01.d,AG.01.h.01.d, , , 
9_2, , , ,oil,AG.01.f,AG.01.f, , , 
9_3, , , ,onion,AG.01.h.02.e,AG.01.h.02.e, , , 
9_4, , , ,beef broth,"AG.01.d.03
AG.01.m
AG.01.n.02","AG.01.d.03
AG.01.m
AG.01.n.02", , , 
9_5, , , ,peppermint extract,"AF.13.c
AF.21
AF.26","AF.13.c
AF.21
AF.26", , , 
9_6, , , ,sparkling cider,"AG.01.y.01
AG.01.y.01.c","AG.01.y.01
AG.01.y.01.c", , , 
9_7, , , ,vanilla extract,AF.12,AF.12, , , 
9_8, , , ,coffee cup cake mixes,"AG.01.ad
AG.01.ag
AG.01.ak.02.a
AG.01.n.13
AG.01.y.01.a","AG.01.ad
AG.01.ag
AG.01.ak.02.a
AG.01.n.13
AG.01.y.01.a", , , 
10,"Please provide links to the Hansard taxonomy for these entities mentioned here: basil, crunchy granola bars, olive brine, flowers, celery, crunchy granola bars, rosemary, lentil mixture, brown sugar ?","Indeed, the entities are attached as:  basil -  AF.12 [Particular plants/herbs/shrubs];AF.20.e [Particular vegetables], crunchy granola bars -  AG.01.ak.01 [Drinking place];AG.01.n.10 [Grain dishes], olive brine -  AE.13 [Class Aves (birds)], flowers -  AF.03 [Valued plants and weeds];AF.10.g [Flower/part containing reproductive organs], celery -  AG.01.h.02.b [Stalk vegetables], crunchy granola bars -  AG.01.ak.01 [Drinking place];AG.01.n.10 [Grain dishes], rosemary -  AF.28 [Fragrant plants/plants used in perfumery], lentil mixture -  AG.01.h.02.g [Pulse], brown sugar -  AG.01 [Food].","assistant Certainly, the entities are associated in this manner: basil - AF.12 [Particular plants/herbs/shrubs];AF.20.e [Particular vegetables], crunchy granola bars - AG.01.ak.01 [Drinking place];AG.01.n.10 [Grain dishes], olive brine - AE.13 [Class Aves (birds)], flowers - AF.03 [Valued plants and weeds];AF.10.g [Flower/part containing reproductive organs], celery - AG.01.h.02.b [Stalk vegetables], crunchy granola bars - AG.01.ak.01 [Drinking place];AG.01.n.10 [Grain dishes], rosemary - AF.28 [Fragrant plants/plants used in perfumery], lentil mixture - AG.01.h.02.g [Pulse], brown sugar - AG.01 [Food].", , , ,1.000,1.000,1.000
10_0, , , ,basil,"AF.12
AF.20.e","AF.12
AF.20.e", , , 
10_1, , , ,crunchy granola bars,"AG.01.ak.01
AG.01.n.10","AG.01.ak.01
AG.01.n.10", , , 
10_2, , , ,olive brine,AE.13,AE.13, , , 
10_3, , , ,flowers,"AF.03
AF.10.g","AF.03
AF.10.g", , , 
10_4, , , ,celery,AG.01.h.02.b,AG.01.h.02.b, , , 
10_5, , , ,rosemary,AF.28,AF.28, , , 
