instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
1,"Would you mind sharing links to the Hansard taxonomy for these entities given: kosher salt, filled cupcakes, mango, coffee, crunchy granola bars, hemp seeds, dill weed, roast, capers ?","Absolutely, the entities are related in this way:  kosher salt -  AG.01.a [Qualities of food];AG.01.l.01 [Salt];AG.01.w [Setting table], filled cupcakes -  AG.01.t.05 [Preparation for table/cooking];AG.01.x.02 [Appetite], mango -  AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], coffee -  AG.01.ad [Coffee];AG.01.ag [Coffee manufacture], crunchy granola bars -  AG.01.ak.01 [Drinking place];AG.01.n.10 [Grain dishes], hemp seeds -  AF.10.i [Seed];AF.24 [Yielding fibre/thatching/basket material], dill weed -  AF [Plants];AF.03 [Valued plants and weeds], roast -  AG.01.n.06 [Meat dishes], capers -  AE.14.j.04 [Habits and actions of horse];AF.13 [Particular tree/shrub].","Certainly, the entities are associated accordingly: kosher salt - AG.01.a [Qualities of food];AG.01.l.01 [Salt];AG.01.w [Setting table], filled cupcakes - AG.01.t.05 [Preparation for table/cooking];AG.01.x.02 [Appetite], mango - AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], coffee - AG.01.ad [Coffee];AG.01.ag [Coffee manufacture], crunchy granola bars - AG.01.ak.01 [Drinking place];AG.01.n.10 [Grain dishes], hemp seeds - AF.10.i [Seed];AF.24 [Yielding fibre/thatching/basket material], dill weed - AF [Plants];AF.03 [Valued plants and weeds], roast - AG.01.n.06 [Meat dishes], capers - AE.14.j.04 [Habits and actions of horse];AF.13 [Particular tree/shrub].", , , ,1.000,1.000,1.000
1_0, , , ,kosher salt,"AG.01.a
AG.01.l.01
AG.01.w","AG.01.a
AG.01.l.01
AG.01.w", , , 
1_1, , , ,filled cupcakes,"AG.01.t.05
AG.01.x.02","AG.01.t.05
AG.01.x.02", , , 
1_2, , , ,mango,"AE.10.g
AF.20
AF.20.b","AE.10.g
AF.20
AF.20.b", , , 
1_3, , , ,coffee,"AG.01.ad
AG.01.ag","AG.01.ad
AG.01.ag", , , 
1_4, , , ,crunchy granola bars,"AG.01.ak.01
AG.01.n.10","AG.01.ak.01
AG.01.n.10", , , 
1_5, , , ,hemp seeds,"AF.10.i
AF.24","AF.10.i
AF.24", , , 
1_6, , , ,dill weed,"AF
AF.03","AF
AF.03", , , 
1_7, , , ,roast,AG.01.n.06,AG.01.n.06, , , 
1_8, , , ,capers,"AE.14.j.04
AF.13","AE.14.j.04
AF.13", , , 
2,"Would you mind sharing links to the Hansard taxonomy for these entities given: poppy seeds, mashed potatoes, chips, xanthan gum, mango, crushed red pepper, basil, filled pie, beurre blanc ?","Of course, the entities are bonded thusly:  poppy seeds -  AF.10.i [Seed];AF.29 [Particular cultivated/ornamental plants], mashed potatoes -  AG.01.ae.03 [Brewing];AG.01.h.02.a [Root vegetable];AG.01.t.05 [Preparation for table/cooking], chips -  AE.14.m.03 [Subfamily Bovinae (bovines)], xanthan gum -  AF.10.f [Plant substances];AF.11 [Disease of/injury to plants], mango -  AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], crushed red pepper -  AG.01.l.03 [Spice], basil -  AF.12 [Particular plants/herbs/shrubs];AF.20.e [Particular vegetables], filled pie -  AG.01.n.15 [Pastry];AG.01.t.05 [Preparation for table/cooking];AG.01.x.02 [Appetite], beurre blanc -  AG.01.h.01.d [Pear];AG.01.l.04 [Sauce/dressing];AG.01.m [Substances for food preparation].","Absolutely, the entities are related accordingly: poppy seeds - AF.10.i [Seed];AF.29 [Particular cultivated/ornamental plants], mashed potatoes - AG.01.ae.03 [Brewing];AG.01.h.02.a [Root vegetable];AG.01.t.05 [Preparation for table/cooking], chips - AE.14.m.03 [Subfamily Bovinae (bovines)], xanthan gum - AF.10.f [Plant substances];AF.11 [Disease of/injury to plants], mango - AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], crushed red pepper - AG.01.h.01.c [Fruits as vegetables];AG.01.l.03 [Spice];AG.01.w [Setting table], basil - AF.12 [Particular plants/herbs/shrubs];AF.20.e [Particular vegetables], filled pie - AG.01.n.15 [Pastry];AG.01.t.05 [Preparation for table/cooking];AG.01.x.02 [Appetite], beurre blanc - AG.01.h.01.d [Pear];AG.01.l.04 [Sauce/dressing];AG.01.m [Substances for food preparation].", , , ,1.000,1.000,1.000
2_0, , , ,poppy seeds,"AF.10.i
AF.29","AF.10.i
AF.29", , , 
2_1, , , ,mashed potatoes,"AG.01.ae.03
AG.01.h.02.a
AG.01.t.05","AG.01.ae.03
AG.01.h.02.a
AG.01.t.05", , , 
2_2, , , ,chips,AE.14.m.03,AE.14.m.03, , , 
2_3, , , ,xanthan gum,"AF.10.f
AF.11","AF.10.f
AF.11", , , 
2_4, , , ,mango,"AE.10.g
AF.20
AF.20.b","AE.10.g
AF.20
AF.20.b", , , 
2_5, , , ,crushed red pepper,AG.01.l.03,"AG.01.h.01.c
AG.01.l.03
AG.01.w", , , 
2_6, , , ,basil,"AF.12
AF.20.e","AF.12
AF.20.e", , , 
2_7, , , ,filled pie,"AG.01.n.15
AG.01.t.05
AG.01.x.02","AG.01.n.15
AG.01.t.05
AG.01.x.02", , , 
2_8, , , ,beurre blanc,"AG.01.h.01.d
AG.01.l.04
AG.01.m","AG.01.h.01.d
AG.01.l.04
AG.01.m", , , 
3,"Could you kindly provide links to the Hansard taxonomy for these entities outlined: peppermint extract, Cheddar cheese, beef, mussels, peppermint extract, melon liqueur, wet chops, cream cheese, crunchy granola bars ?","Of course, the entities are bonded suitably:  peppermint extract -  AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], Cheddar cheese -  AG.01.e.02 [Cheese];AG.01.n.18 [Preserve], beef -  AG.01.d.03 [Beef], mussels -  AE.08 [Invertebrates];AF.20 [Particular food plant/product], peppermint extract -  AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], melon liqueur -  AG.01.ae.01 [Wine-making];AG.01.h.01 [Fruit/a fruit];AG.01.n.17.a [Sweets];AG.01.y.01 [Intoxicating liquor], wet chops -  AG.01.o [Animal food], cream cheese -  AG.01.e [Dairy produce];AG.01.e.02 [Cheese];AG.01.n [Dishes and prepared food];AG.01.n.18 [Preserve], crunchy granola bars -  AG.01.ak.01 [Drinking place];AG.01.n.10 [Grain dishes].","Certainly, the entities are associated in the following way: peppermint extract - AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], Cheddar cheese - AG.01.e.02 [Cheese];AG.01.n.18 [Preserve], beef - AG.01.d.03 [Beef], mussels - AE.08 [Invertebrates];AF.20 [Particular food plant/product], peppermint extract - AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], melon liqueur - AG.01.y.01 [Intoxicating liquor];AG.01.y.01.b [Berry];AG.01.y.01.c [Fruit containing stone], wet chops - AG.01.d [Animals for food];AG.01.o [Animal food], cream cheese - AG.01.e [Dairy produce];AG.01.e.02 [Cheese];AG.01.n [Dishes and prepared food];AG.01.n.18 [Preserve], crunchy granola bars - AG.01.ak.01 [Drinking place];AG.01.n.10 [Grain dishes].", , , ,0.842,0.842,0.842
3_0, , , ,peppermint extract,"AF.13.c
AF.21
AF.26","AF.13.c
AF.21
AF.26", , , 
3_1, , , ,cheddar cheese,"AG.01.e.02
AG.01.n.18","AG.01.e.02
AG.01.n.18", , , 
3_2, , , ,beef,AG.01.d.03,AG.01.d.03, , , 
3_3, , , ,mussels,"AE.08
AF.20","AE.08
AF.20", , , 
3_4, , , ,melon liqueur,"AG.01.ae.01
AG.01.h.01
AG.01.n.17.a
AG.01.y.01","AG.01.y.01
AG.01.y.01.b
AG.01.y.01.c", , , 
3_5, , , ,wet chops,AG.01.o,"AG.01.d
AG.01.o", , , 
3_6, , , ,cream cheese,"AG.01.e
AG.01.e.02
AG.01.n
AG.01.n.18","AG.01.e
AG.01.e.02
AG.01.n
AG.01.n.18", , , 
3_7, , , ,crunchy granola bars,"AG.01.ak.01
AG.01.n.10","AG.01.ak.01
AG.01.n.10", , , 
4,"Please share links to the Hansard taxonomy for the entities provided: gin, ground flax seed, oysters, lavender, seaweed sheets, oatmeal, matcha green tea powder, barbecue sauce, sauce ?","Of course, the entities are connected as:  gin -  AG.01.y.01.f [Gin], ground flax seed -  AF.10.i [Seed];AF.24 [Yielding fibre/thatching/basket material], oysters -  AG.01.d.07 [Seafood], lavender -  AF.10.g [Flower/part containing reproductive organs], seaweed sheets -  AF.19 [Algae, seaweed], oatmeal -  AG.01.j [Meal];AG.01.n.02 [Soup/pottage], matcha green tea powder -  AG.01.ac [Tea];AG.01.af [Tea manufacture];AG.01.r [Meal], barbecue sauce -  AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing];AG.01.r.04 [Picnic/packed meal];AG.01.t.08 [Equipment for food preparation], sauce -  AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing].","Certainly, the entities are associated properly: gin - AG.01.y.01.f [Gin], ground flax seed - AF.10.i [Seed];AF.24 [Yielding fibre/thatching/basket material], oysters - AE.08 [Invertebrates], lavender - AF.10.g [Flower/part containing reproductive organs], seaweed sheets - AF.19 [Algae, seaweed], oatmeal - AG.01.j [Meal];AG.01.n.02 [Soup/pottage], matcha green tea powder - AG.01.ac [Tea];AG.01.af [Tea manufacture];AG.01.r [Meal], barbecue sauce - AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing];AG.01.r.04 [Picnic/packed meal];AG.01.t.08 [Equipment for food preparation], sauce - AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing].", , , ,0.941,0.941,0.941
4_0, , , ,gin,AG.01.y.01.f,AG.01.y.01.f, , , 
4_1, , , ,ground flax seed,"AF.10.i
AF.24","AF.10.i
AF.24", , , 
4_2, , , ,oysters,AG.01.d.07,AE.08, , , 
4_3, , , ,lavender,AF.10.g,AF.10.g, , , 
4_4, , , ,seaweed sheets,AF.19,AF.19, , , 
4_5, , , ,oatmeal,"AG.01.j
AG.01.n.02","AG.01.j
AG.01.n.02", , , 
4_6, , , ,matcha green tea powder,"AG.01.ac
AG.01.af
AG.01.r","AG.01.ac
AG.01.af
AG.01.r", , , 
4_7, , , ,barbecue sauce,"AG.01.h
AG.01.l.04
AG.01.r.04
AG.01.t.08","AG.01.h
AG.01.l.04
AG.01.r.04
AG.01.t.08", , , 
4_8, , , ,sauce,"AG.01.h
AG.01.l.04","AG.01.h
AG.01.l.04", , , 
5,"Would you be able to provide links to the Hansard taxonomy for these entities: foam, peppermint extract, broth, oyster, mango puree, coarse meal, brown sugar, sour cream, Cheddar ?","Of course, the entities are bonded accordingly:  foam -  AE.07 [Animal body], peppermint extract -  AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], broth -  AG.01.m [Substances for food preparation];AG.01.n.02 [Soup/pottage], oyster -  AG.01.d.07 [Seafood], mango puree -  AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], coarse meal -  AG.01.a [Qualities of food];AG.01.j [Meal];AG.01.r [Meal], brown sugar -  AG.01 [Food], sour cream -  AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], Cheddar -  AG.01.e.02 [Cheese];AG.01.n.18 [Preserve].","Certainly, the entities are associated as such: foam - AE.07 [Animal body], peppermint extract - AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], broth - AG.01.m [Substances for food preparation];AG.01.n.02 [Soup/pottage], oyster - AE.08 [Invertebrates];AF.20 [Particular food plant/product], mango puree - AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], coarse meal - AG.01.a [Qualities of food];AG.01.j [Meal];AG.01.r [Meal], brown sugar - AG.01 [Food], sour cream - AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], Cheddar - AG.01.e.02 [Cheese];AG.01.n.18 [Preserve].", , , ,0.917,0.944,0.926
5_0, , , ,foam,AE.07,AE.07, , , 
5_1, , , ,peppermint extract,"AF.13.c
AF.21
AF.26","AF.13.c
AF.21
AF.26", , , 
5_2, , , ,broth,"AG.01.m
AG.01.n.02","AG.01.m
AG.01.n.02", , , 
5_3, , , ,oyster,AG.01.d.07,"AE.08
AF.20", , , 
5_4, , , ,mango puree,"AE.10.g
AF.20
AF.20.b","AE.10.g
AF.20
AF.20.b", , , 
5_5, , , ,coarse meal,"AG.01.a
AG.01.j
AG.01.r","AG.01.a
AG.01.j
AG.01.r", , , 
5_6, , , ,brown sugar,AG.01,AG.01, , , 
5_7, , , ,sour cream,"AG.01.e
AG.01.n","AG.01.e
AG.01.n", , , 
5_8, , , ,cheddar,"AG.01.e.02
AG.01.n.18","AG.01.e.02
AG.01.n.18", , , 
6,"Could you kindly provide links to the Hansard taxonomy for these entities outlined: saffron, granola, dill weed, seeds, ground lamb, breast, olive, water, jalapenos ?","Absolutely, the entities are related appropriately:  saffron -  AE.08.i [Class Insecta (insects)], granola -  AG.01.n.10 [Grain dishes], dill weed -  AF [Plants];AF.03 [Valued plants and weeds], seeds -  AF.10.i [Seed], ground lamb -  AG.01.d.04 [Mutton], breast -  AG.01.d.02 [Part/joint of animal], olive -  AE.08.i [Class Insecta (insects)];AF.20 [Particular food plant/product], water -  AG.01.z [Water], jalapenos -  AG.01 [Food].","Certainly, the entities are correlated in this way: saffron - AE.08.i [Class Insecta (insects)], granola - AG.01.n.10 [Grain dishes], dill weed - AF [Plants];AF.03 [Valued plants and weeds], seeds - AF.10.i [Seed], ground lamb - AG.01.d.04 [Mutton], breast - AE.07.b [Body and limbs], olive - AE.08.i [Class Insecta (insects)], water - AG.01.z [Water], jalapenos - AG.01 [Food].", , , ,0.818,0.818,0.818
6_0, , , ,saffron,AE.08.i,AE.08.i, , , 
6_1, , , ,granola,AG.01.n.10,AG.01.n.10, , , 
6_2, , , ,dill weed,"AF
AF.03","AF
AF.03", , , 
6_3, , , ,seeds,AF.10.i,AF.10.i, , , 
6_4, , , ,ground lamb,AG.01.d.04,AG.01.d.04, , , 
6_5, , , ,breast,AG.01.d.02,AE.07.b, , , 
6_6, , , ,olive,"AE.08.i
AF.20",AE.08.i, , , 
6_7, , , ,water,AG.01.z,AG.01.z, , , 
6_8, , , ,jalapenos,AG.01,AG.01, , , 
7,"Could you please offer links to the Hansard taxonomy for these entities specified: rosemary, peppermint extract, French toast, celery, frankfurters, hash brown mixture, saffron, sprigs, crunchy granola bars ?","Absolutely, the entities are related in this fashion:  rosemary -  AF.28 [Fragrant plants/plants used in perfumery], peppermint extract -  AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], French toast -  AG.01.ak [Drinking];AG.01.n.11 [Bread], celery -  AG.01.h.02.b [Stalk vegetables], frankfurters -  AG.01.n.05 [Sausage], hash brown mixture -  AG.01.n.06 [Meat dishes], saffron -  AE.08.i [Class Insecta (insects)], sprigs -  AF.10.b [Shoot/sprout/branch], crunchy granola bars -  AG.01.ak.01 [Drinking place];AG.01.n.10 [Grain dishes].","Of course, the entities are bonded accordingly: rosemary - AF.28 [Fragrant plants/plants used in perfumery], peppermint extract - AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], French toast - AG.01.ak [Drinking];AG.01.n.11 [Bread], celery - AG.01.h.02.b [Stalk vegetables], frankfurters - AG.01.n.05 [Sausage], hash brown mixture - AG.01.n.06 [Meat dishes], saffron - AE.08.i [Class Insecta (insects)], sprigs - AF.10.b [Shoot/sprout/branch], crunchy granola bars - AG.01.ak.01 [Drinking place];AG.01.n.10 [Grain dishes].", , , ,1.000,1.000,1.000
7_0, , , ,rosemary,AF.28,AF.28, , , 
7_1, , , ,peppermint extract,"AF.13.c
AF.21
AF.26","AF.13.c
AF.21
AF.26", , , 
7_2, , , ,french toast,"AG.01.ak
AG.01.n.11","AG.01.ak
AG.01.n.11", , , 
7_3, , , ,celery,AG.01.h.02.b,AG.01.h.02.b, , , 
7_4, , , ,frankfurters,AG.01.n.05,AG.01.n.05, , , 
7_5, , , ,hash brown mixture,AG.01.n.06,AG.01.n.06, , , 
7_6, , , ,saffron,AE.08.i,AE.08.i, , , 
7_7, , , ,sprigs,AF.10.b,AF.10.b, , , 
7_8, , , ,crunchy granola bars,"AG.01.ak.01
AG.01.n.10","AG.01.ak.01
AG.01.n.10", , , 
8,"I'd be grateful if you could supply links to the Hansard taxonomy for the following entities: creamed butter mixture, Worcestershire sauce, mango, granola, cream cheese, sparkling cider, mushrooms, basil, anise flavored liqueur ?","Of course, the entities are bonded suitably:  creamed butter mixture -  AG.01.ah [Preparation of drinks];AG.01.e [Dairy produce];AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food];AG.01.t.05 [Preparation for table/cooking], Worcestershire sauce -  AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing], mango -  AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], granola -  AG.01.n.10 [Grain dishes], cream cheese -  AG.01.e [Dairy produce];AG.01.e.02 [Cheese];AG.01.n [Dishes and prepared food];AG.01.n.18 [Preserve], sparkling cider -  AG.01.y.01 [Intoxicating liquor];AG.01.y.01.c [Cider], mushrooms -  AG.01.h.02.h [Fungi], basil -  AF.12 [Particular plants/herbs/shrubs];AF.20.e [Particular vegetables], anise flavored liqueur -  AG.01.y.01 [Intoxicating liquor];AG.01.aj.01 [Drinking vessel];AG.01.n.17.a [Sweets].","Of course, the entities are bonded properly: creamed butter mixture - AG.01.ah [Preparation of drinks];AG.01.e [Dairy produce];AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food];AG.01.t.05 [Preparation for table/cooking], Worcestershire sauce - AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing], mango - AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], granola - AG.01.n.10 [Grain dishes], cream cheese - AG.01.e [Dairy produce];AG.01.e.02 [Cheese];AG.01.n [Dishes and prepared food];AG.01.n.18 [Preserve], sparkling cider - AG.01.y.01 [Intoxicating liquor];AG.01.y.01.c [Cider], mushrooms - AG.01.h.02.h [Fungi], basil - AF.12 [Particular plants/herbs/shrubs];AF.20.e [Particular vegetables], anise flavored liqueur - AG.01.y.01 [Intoxicating liquor];AG.01.aj.01 [Drinking vessel];AG.01.n.17.a [Sweets].", , , ,1.000,1.000,1.000
8_0, , , ,creamed butter mixture,"AG.01.ah
AG.01.e
AG.01.e.01
AG.01.n
AG.01.t.05","AG.01.ah
AG.01.e
AG.01.e.01
AG.01.n
AG.01.t.05", , , 
8_1, , , ,worcestershire sauce,"AG.01.h
AG.01.l.04","AG.01.h
AG.01.l.04", , , 
8_2, , , ,mango,"AE.10.g
AF.20
AF.20.b","AE.10.g
AF.20
AF.20.b", , , 
8_3, , , ,granola,AG.01.n.10,AG.01.n.10, , , 
8_4, , , ,cream cheese,"AG.01.e
AG.01.e.02
AG.01.n
AG.01.n.18","AG.01.e
AG.01.e.02
AG.01.n
AG.01.n.18", , , 
8_5, , , ,sparkling cider,"AG.01.y.01
AG.01.y.01.c","AG.01.y.01
AG.01.y.01.c", , , 
8_6, , , ,mushrooms,AG.01.h.02.h,AG.01.h.02.h, , , 
8_7, , , ,basil,"AF.12
AF.20.e","AF.12
AF.20.e", , , 
8_8, , , ,anise flavored liqueur,"AG.01.aj.01
AG.01.n.17.a
AG.01.y.01","AG.01.aj.01
AG.01.n.17.a
AG.01.y.01", , , 
9,"Please, may I have links to the Hansard taxonomy for these entities: black beans, shells, brandy, blue cheese, energy drink, peppermint extract, gin, vanilla extract, capers ?","Indeed, the entities are attached as:  black beans -  AG.01.h.02.g [Pulse], shells -  AE.07.d [Covering/skin];AE.08 [Invertebrates], brandy -  AG.01.y.01.e [Brandy], blue cheese -  AG.01 [Food], energy drink -  AG.01.ak [Drinking];AG.01.y [Drink];AG.01.y.01 [Intoxicating liquor], peppermint extract -  AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], gin -  AG.01.y.01.f [Gin], vanilla extract -  AF.12 [Particular plants/herbs/shrubs], capers -  AE.14.j.04 [Habits and actions of horse];AF.13 [Particular tree/shrub].","Absolutely, the entities are related accordingly: black beans - AG.01.h.02.g [Pulse], shells - AE.12.b [Order Chelonia (turtles, tortoises)];AF.10 [Part of plant], brandy - AG.01.y.01.e [Brandy], blue cheese - AG.01 [Food];AG.01.af [Tea manufacture];AG.01.e.02 [Cheese];AG.01.n.18 [Preserve], energy drink - AG.01.ak [Drinking];AG.01.y [Drink];AG.01.y.01 [Intoxicating liquor], peppermint extract - AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], gin - AG.01.y.01.f [Gin], vanilla extract - AF.12 [Particular plants/herbs/shrubs], capers - AE.14.j.04 [Habits and actions of horse];AF.13 [Particular tree/shrub].", , , ,0.867,0.867,0.867
9_0, , , ,black beans,AG.01.h.02.g,AG.01.h.02.g, , , 
9_1, , , ,shells,"AE.07.d
AE.08","AE.12.b
AF.10", , , 
9_2, , , ,brandy,AG.01.y.01.e,AG.01.y.01.e, , , 
9_3, , , ,blue cheese,AG.01,"AG.01
AG.01.af
AG.01.e.02
AG.01.n.18", , , 
9_4, , , ,energy drink,"AG.01.ak
AG.01.y
AG.01.y.01","AG.01.ak
AG.01.y
AG.01.y.01", , , 
9_5, , , ,peppermint extract,"AF.13.c
AF.21
AF.26","AF.13.c
AF.21
AF.26", , , 
9_6, , , ,gin,AG.01.y.01.f,AG.01.y.01.f, , , 
9_7, , , ,vanilla extract,AF.12,AF.12, , , 
9_8, , , ,capers,"AE.14.j.04
AF.13","AE.14.j.04
AF.13", , , 
10,"Could you please offer links to the Hansard taxonomy for the provided entities: coconut oil, shell, shell, gin, mango, meatballs, eggs, tortillas, barbecue sauce ?","Definitely, the entities are interrelated as:  coconut oil -  AG.01.f [Fat/oil];AG.01.h.01.f [Nut], shell -  AE.07.d [Covering/skin];AE.12.b [Order Chelonia (turtles, tortoises)], shell -  AE.12.b [Order Chelonia (turtles, tortoises)];AF.10.h [Reproductive product - fruit, nut], gin -  AG.01.y.01.f [Gin], mango -  AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], meatballs -  AG.01.p [Amounts of food], eggs -  AG.01.g [Eggs], tortillas -  AG.01.n.11 [Bread];AG.01.n.12 [Pancake/tortilla/oatcake], barbecue sauce -  AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing];AG.01.n.06 [Meat dishes];AG.01.r.04 [Picnic/packed meal];AG.01.t.08 [Equipment for food preparation].","Certainly, the entities are correlated as: coconut oil - AG.01.f [Fat/oil], shell - AE.07.d [Covering/skin];AE.12.b [Order Chelonia (turtles, tortoises)], shell - AE.12.b [Order Chelonia (turtles, tortoises)];AF.10.h [Reproductive product - fruit, nut], gin - AG.01.y.01.f [Gin], mango - AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], meatballs - AG.01.p [Amounts of food], eggs - AG.01.g [Eggs], tortillas - AG.01.n.11 [Bread];AG.01.n.12 [Pancake/tortilla/oatcake], barbecue sauce - AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing];AG.01.n.06 [Meat dishes];AG.01.r.04 [Picnic/packed meal];AG.01.t.08 [Equipment for food preparation].", , , ,0.941,0.941,0.941
10_0, , , ,coconut oil,"AG.01.f
AG.01.h.01.f",AG.01.f, , , 
10_1, , , ,shell,"AE.12.b
AF.10.h","AE.12.b
AF.10.h", , , 
10_2, , , ,gin,AG.01.y.01.f,AG.01.y.01.f, , , 
10_3, , , ,mango,"AE.10.g
AF.20
AF.20.b","AE.10.g
AF.20
AF.20.b", , , 
10_4, , , ,meatballs,AG.01.p,AG.01.p, , , 
10_5, , , ,eggs,AG.01.g,AG.01.g, , , 
