instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
4,"Definitely, the entities concerning food are:  rice, water, liquid, rice vinegar, salt, seaweed sheets, cucumber, imitation crabmeat, cream cheese, sushi, toppings, seaweed sheet, roll, minced ginger","Of course, the entities are interlocked as:  rice -  AG.01.i [Corn/cereals/grain], water -  AG.01.z [Water], liquid -  AG.01 [Food], rice vinegar -  AG.01.ae.01 [Wine-making];AG.01.i [Corn/cereals/grain];AG.01.l [Additive], salt -  AG.01.l.01 [Salt];AG.01.w [Setting table], seaweed sheets -  AF.19 [Algae, seaweed], cucumber -  AG.01.h.02.f [Fruits as vegetables], imitation crabmeat -  AG.01 [Food];AG.01.d.07 [Seafood], cream cheese -  AG.01.e [Dairy produce];AG.01.e.02 [Cheese];AG.01.n [Dishes and prepared food];AG.01.n.18 [Preserve], sushi -  AG.01 [Food], toppings -  AG.01 [Food], seaweed sheet -  AF.19 [Algae, seaweed], roll -  AG.01.n.11 [Bread], minced ginger -  AG.01.l.03 [Spice].","Certainly, the entities are correlated in this way: rice - AG.01.i [Corn/cereals/grain], water - AG.01.z [Water], rice vinegar - AG.01.ae.01 [Wine-making];AG.01.h [Fruit and vegetables];AG.01.m [Substances for food preparation], salt - AG.01.l.01 [Salt];AG.01.w [Setting table], seaweed sheets - AF.19 [Algae, seaweed], rice evenly - AG.01.i [Corn/cereals/grain], cucumber - AG.01.h.02.f [Fruits as vegetables], imitation crabmeat - AG.01 [Food];AG.01.d.07 [Seafood], cream cheese - AG.01.e [Dairy produce];AG.01.e.02 [Cheese];AG.01.n [Dishes and prepared food];AG.01.n.18 [Preserve], toppings - AG.01 [Food], sushi - AG.01.n.11 [Bread];AG.01.n.12 [Pancake/tortilla/oatcake], seaweed sheet - AF.19 [Algae, seaweed], minced ginger - AG.01.l.03 [Spice].", , , ,0.905,0.762,0.810
4_0, , , ,rice,AG.01.i,AG.01.i, , , 
4_1, , , ,water,AG.01.z,AG.01.z, , , 
4_2, , , ,liquid,AG.01,, , , 
4_3, , , ,rice vinegar,"AG.01.ae.01
AG.01.i
AG.01.l","AG.01.ae.01
AG.01.h
AG.01.m", , , 
4_4, , , ,salt,"AG.01.l.01
AG.01.w","AG.01.l.01
AG.01.w", , , 
4_5, , , ,seaweed sheets,AF.19,AF.19, , , 
4_6, , , ,cucumber,AG.01.h.02.f,AG.01.h.02.f, , , 
4_7, , , ,imitation crabmeat,"AG.01
AG.01.d.07","AG.01
AG.01.d.07", , , 
4_8, , , ,cream cheese,"AG.01.e
AG.01.e.02
AG.01.n
AG.01.n.18","AG.01.e
AG.01.e.02
AG.01.n
AG.01.n.18", , , 
4_9, , , ,sushi,AG.01,"AG.01.n.11
AG.01.n.12", , , 
4_10, , , ,toppings,AG.01,AG.01, , , 
4_11, , , ,seaweed sheet,AF.19,AF.19, , , 
4_12, , , ,roll,AG.01.n.11,, , , 
4_13, , , ,minced ginger,AG.01.l.03,AG.01.l.03, , , 
5,"Indeed, the entities that relate to food are:  garbanzo beans, lemon juice, garlic, tahini, crushed red pepper","Certainly, the entities are associated in this fashion:  garbanzo beans -  AG.01.h.02.g [Pulse], lemon juice -  AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], garlic -  AG.01.h.02.e [Onion/leek/garlic], tahini -  AG.01 [Food], crushed red pepper -  AG.01.l.03 [Spice].","Absolutely, the entities are related in this manner: garbanzo beans - AG.01.h.02.g [Pulse], spreadable paste - AG.01 [Food], lemon juice - AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], garlic - AG.01.h.02.e [Onion/leek/garlic], tahini - AG.01 [Food], crushed red pepper - AG.01.l.03 [Spice], consistency - AG.01 [Food].", , , ,1.000,1.000,1.000
5_0, , , ,garbanzo beans,AG.01.h.02.g,AG.01.h.02.g, , , 
5_1, , , ,lemon juice,"AG.01.ab
AG.01.h.01.a
AG.01.l.02","AG.01.ab
AG.01.h.01.a
AG.01.l.02", , , 
5_2, , , ,garlic,AG.01.h.02.e,AG.01.h.02.e, , , 
5_3, , , ,tahini,AG.01,AG.01, , , 
5_4, , , ,crushed red pepper,AG.01.l.03,AG.01.l.03, , , 
6,"Certainly, the entities connected with food are outlined as follows:  salmon, cream cheese, horseradish, lemon juice, onion, parsley, pecans, assorted crackers","Indeed, the entities are connected properly:  salmon -  AG.01.d.07 [Seafood], cream cheese -  AG.01.e [Dairy produce];AG.01.e.02 [Cheese];AG.01.n [Dishes and prepared food];AG.01.n.18 [Preserve], horseradish -  AG.01 [Food], lemon juice -  AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], onion -  AG.01.h.02.e [Onion/leek/garlic], parsley -  AG.01.h.02.i [Herb], pecans -  AG.01.h.01.f [Nut], assorted crackers -  AG.01 [Food].","Of course, the entities are bonded in this fashion: salmon - AG.01.d.07 [Seafood], cream cheese - AG.01.e [Dairy produce];AG.01.e.02 [Cheese];AG.01.n [Dishes and prepared food];AG.01.n.18 [Preserve], horseradish - AG.01 [Food], lemon juice - AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], onion - AG.01.h.02.e [Onion/leek/garlic], parsley - AG.01.h.02.i [Herb], pecans - AG.01.h.01.f [Nut], assorted crackers - AG.01 [Food].", , , ,1.000,1.000,1.000
6_0, , , ,salmon,AG.01.d.07,AG.01.d.07, , , 
6_1, , , ,cream cheese,"AG.01.e
AG.01.e.02
AG.01.n
AG.01.n.18","AG.01.e
AG.01.e.02
AG.01.n
AG.01.n.18", , , 
6_2, , , ,horseradish,AG.01,AG.01, , , 
6_3, , , ,lemon juice,"AG.01.ab
AG.01.h.01.a
AG.01.l.02","AG.01.ab
AG.01.h.01.a
AG.01.l.02", , , 
6_4, , , ,onion,AG.01.h.02.e,AG.01.h.02.e, , , 
6_5, , , ,parsley,AG.01.h.02.i,AG.01.h.02.i, , , 
6_6, , , ,pecans,AG.01.h.01.f,AG.01.h.01.f, , , 
6_7, , , ,assorted crackers,AG.01,AG.01, , , 
7,"Definitely, the entities relevant to food are detailed below:  sour cream, cream cheese, shrimp soup, Worcestershire sauce, garlic salt","Absolutely, the entities are related as such:  sour cream -  AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], cream cheese -  AG.01.e [Dairy produce];AG.01.e.02 [Cheese];AG.01.n [Dishes and prepared food];AG.01.n.18 [Preserve], shrimp soup -  AG.01.d.07 [Seafood];AG.01.n.02 [Soup/pottage], Worcestershire sauce -  AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing], garlic salt -  AG.01.h.02.e [Onion/leek/garlic];AG.01.l.01 [Salt];AG.01.w [Setting table].","Indeed, the entities are connected correspondingly: sour cream - AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], cream cheese - AG.01.e [Dairy produce];AG.01.e.02 [Cheese];AG.01.n [Dishes and prepared food];AG.01.n.18 [Preserve], shrimp soup - AG.01.d.07 [Seafood];AG.01.n.02 [Soup/pottage], Worcestershire sauce - AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing], garlic salt - AG.01.h.02.e [Onion/leek/garlic];AG.01.l.01 [Salt];AG.01.w [Setting table], mixture - AG.01 [Food].", , , ,1.000,1.000,1.000
7_0, , , ,sour cream,"AG.01.e
AG.01.n","AG.01.e
AG.01.n", , , 
7_1, , , ,cream cheese,"AG.01.e
AG.01.e.02
AG.01.n
AG.01.n.18","AG.01.e
AG.01.e.02
AG.01.n
AG.01.n.18", , , 
7_2, , , ,shrimp soup,"AG.01.d.07
AG.01.n.02","AG.01.d.07
AG.01.n.02", , , 
7_3, , , ,worcestershire sauce,"AG.01.h
AG.01.l.04","AG.01.h
AG.01.l.04", , , 
7_4, , , ,garlic salt,"AG.01.h.02.e
AG.01.l.01
AG.01.w","AG.01.h.02.e
AG.01.l.01
AG.01.w", , , 
8,"Certainly, the entities connected with food are delineated below:  cooking spray, sugar, soy sauce, garlic powder, wings, soy sauce mixture","Of course, the entities are tied together as:  cooking spray -  AG.01.t.07 [Cooking];AG.01.f [Fat/oil], sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)], soy sauce -  AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing], garlic powder -  AG.01.h.02.e [Onion/leek/garlic], wings -  AE.07.b [Body and limbs], soy sauce mixture -  AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing].","Definitely, the entities are linked thusly: sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)], soy sauce - AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing], garlic powder - AG.01.h.02.e [Onion/leek/garlic], wings - AE.07.b [Body and limbs], soy sauce mixture - AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing].", , , ,0.778,0.778,0.778
8_0, , , ,cooking spray,"AG.01.f
AG.01.t.07",, , , 
8_1, , , ,sugar,AG.01.l.02,AG.01.l.02, , , 
8_2, , , ,soy sauce,"AG.01.h
AG.01.l.04","AG.01.h
AG.01.l.04", , , 
8_3, , , ,garlic powder,AG.01.h.02.e,AG.01.h.02.e, , , 
8_4, , , ,wings,AE.07.b,AE.07.b, , , 
8_5, , , ,soy sauce mixture,"AG.01.h
AG.01.l.04","AG.01.h
AG.01.l.04", , , 
9,"Definitely, the entities concerning food are delineated below:  brown beef, beans, taco sauce, chili powder, cumin, meat, bean mixture, casserole, sour cream, beef, onions, tomatoes, olives, peppers, cheese","Certainly, the entities are interconnected as:  brown beef -  AG.01.d.03 [Beef], beans -  AF.20.f [Pulses/plants producing pulses], taco sauce -  AG.01.h [Fruit and vegetables];AG.01.n.12 [Pancake/tortilla/oatcake];AG.01.l.04 [Sauce/dressing], chili powder -  AG.01 [Food], cumin -  AG.01 [Food], meat -  AG.01 [Food];AG.01.d [Animals for food], bean mixture -  AG.01.af [Tea manufacture], casserole -  AG.01.n [Dishes and prepared food];AG.01.n.01 [Food by way of preparation], sour cream -  AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], beef -  AG.01.d.03 [Beef], onions -  AG.01.h.02.e [Onion/leek/garlic], tomatoes -  AG.01.h.02.f [Fruits as vegetables], olives -  AG.01.h.01.e [Fruit containing stone], peppers -  AG.01.h.02.f [Fruits as vegetables];AG.01.l.03 [Spice], cheese -  AG.01.e.02 [Cheese];AG.01.n.18 [Preserve].","Of course, the entities are bonded appropriately: beef - AG.01.d.03 [Beef], beans - AF.20.f [Pulses/plants producing pulses], taco sauce - AG.01.h [Fruit and vegetables];AG.01.n.12 [Pancake/tortilla/oatcake];AG.01.l.04 [Sauce/dressing], chili powder - AG.01 [Food], cumin - AG.01 [Food], meat - AG.01 [Food];AG.01.d [Animals for food], bean mixture - AF.20.f [Pulses/plants producing pulses], sour cream - AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], beef and bean mixture - AG.01.d.03 [Beef];AG.01.h.02.g [Fruit containing stone];AF.20.f [Pulses/plants producing pulses], onions - AG.01.h.02.e [Onion/leek/garlic], tomatoes - AG.01.h.02.f [Fruits as vegetables], olives - AG.01.h.01.e [Fruit containing stone], peppers - AG.01.l.03 [Spice];AG.01.w [Setting table], cheese - AG.01.e.02 [Cheese];AG.01.n.18 [Preserve].", , , ,0.886,0.773,0.803
9_0, , , ,brown beef,AG.01.d.03,, , , 
9_1, , , ,beans,AF.20.f,AF.20.f, , , 
9_2, , , ,taco sauce,"AG.01.h
AG.01.l.04
AG.01.n.12","AG.01.h
AG.01.l.04
AG.01.n.12", , , 
9_3, , , ,chili powder,AG.01,AG.01, , , 
9_4, , , ,cumin,AG.01,AG.01, , , 
9_5, , , ,meat,"AG.01
AG.01.d","AG.01
AG.01.d", , , 
9_6, , , ,bean mixture,AG.01.af,AF.20.f, , , 
9_7, , , ,casserole,"AG.01.n
AG.01.n.01",, , , 
9_8, , , ,sour cream,"AG.01.e
AG.01.n","AG.01.e
AG.01.n", , , 
9_9, , , ,beef,AG.01.d.03,AG.01.d.03, , , 
9_10, , , ,onions,AG.01.h.02.e,AG.01.h.02.e, , , 
9_11, , , ,tomatoes,AG.01.h.02.f,AG.01.h.02.f, , , 
9_12, , , ,olives,AG.01.h.01.e,AG.01.h.01.e, , , 
9_13, , , ,peppers,"AG.01.h.02.f
AG.01.l.03","AG.01.l.03
AG.01.w", , , 
9_14, , , ,cheese,"AG.01.e.02
AG.01.n.18","AG.01.e.02
AG.01.n.18", , , 
10,"Of course, the entities associated with food are detailed below:  butter, mushroom caps, mushrooms, cream cheese, goat cheese, onions, mushroom stems, filling, mushroom cap, garlic, garlic butter, filled mushroom caps","Of course, the entities are bonded in this manner:  butter -  AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], mushroom caps -  AG.01.h.02.h [Fungi], mushrooms -  AG.01.h.02.h [Fungi], cream cheese -  AG.01.e [Dairy produce];AG.01.e.02 [Cheese];AG.01.n [Dishes and prepared food];AG.01.n.18 [Preserve], goat cheese -  AG.01.e.02 [Cheese];AG.01.n.18 [Preserve], onions -  AG.01.h.02.e [Onion/leek/garlic], mushroom stems -  AG.01.h.02.h [Fungi], filling -  AG.01 [Food], mushroom cap -  AG.01.h.02.h [Fungi], garlic -  AG.01.h.02.e [Onion/leek/garlic], garlic butter -  AG.01.e.01 [Butter];AG.01.h.02.e [Onion/leek/garlic];AG.01.n [Dishes and prepared food], filled mushroom caps -  AG.01.h.02.h [Fungi].","Of course, the entities are bonded in this fashion: butter - AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], mushroom caps - AG.01.h.02.h [Fungi], mushrooms - AG.01.h.02.h [Fungi], cream cheese - AG.01.e [Dairy produce];AG.01.e.02 [Cheese];AG.01.n [Dishes and prepared food];AG.01.n.18 [Preserve], goat cheese - AG.01.e.02 [Cheese];AG.01.d.04 [Cheese], onions - AG.01.h.02.e [Onion/leek/garlic], mushroom stems - AG.01.h.02.h [Fungi], filling - AG.01 [Food], garlic - AG.01.h.02.e [Onion/leek/garlic], garlic butter - AG.01.e.01 [Butter];AG.01.h.02.e [Onion/leek/garlic].", , , ,1.000,0.789,0.868
10_0, , , ,butter,"AG.01.e.01
AG.01.n","AG.01.e.01
AG.01.n", , , 
10_1, , , ,mushroom caps,AG.01.h.02.h,AG.01.h.02.h, , , 
10_2, , , ,mushrooms,AG.01.h.02.h,AG.01.h.02.h, , , 
10_3, , , ,cream cheese,"AG.01.e
AG.01.e.02
AG.01.n
AG.01.n.18","AG.01.e
AG.01.e.02
AG.01.n
AG.01.n.18", , , 
10_4, , , ,goat cheese,"AG.01.e.02
AG.01.n.18","AG.01.d.04
AG.01.e.02", , , 
10_5, , , ,onions,AG.01.h.02.e,AG.01.h.02.e, , , 
10_6, , , ,mushroom stems,AG.01.h.02.h,AG.01.h.02.h, , , 
10_7, , , ,filling,AG.01,AG.01, , , 
10_8, , , ,mushroom cap,AG.01.h.02.h,, , , 
10_9, , , ,garlic,AG.01.h.02.e,AG.01.h.02.e, , , 
10_10, , , ,garlic butter,"AG.01.e.01
AG.01.h.02.e
AG.01.n","AG.01.e.01
AG.01.h.02.e", , , 
10_11, , , ,filled mushroom caps,AG.01.h.02.h,, , , 
11,"Absolutely, the entities associated with food are:  vinegar, fish sauce, sugar, lime juice, garlic, red pepper flakes, dipping sauce, room temperature water, rice vermicelli, water, shrimp, rice vermicelli noodles, boiling water, vermicelli, cold water, noodles, rolls, shrimp halves, chopped lettuce, mint, cilantro, Thai basil, filling, spring roll","Certainly, the entities are associated accordingly:  vinegar -  AG.01.ae.01 [Wine-making];AG.01.l [Additive], fish sauce -  AG.01.d.07 [Seafood];AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing], sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)], lime juice -  AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], garlic -  AG.01.h.02.e [Onion/leek/garlic], red pepper flakes -  AG.01.l.03 [Spice], dipping sauce -  AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing], room temperature water -  AG.01.z [Water], rice vermicelli -  AG.01.i [Corn/cereals/grain];AG.01.n [Dishes and prepared food];AG.01.n.02 [Soup/pottage], water -  AG.01.z [Water], shrimp -  AG.01.d.07 [Seafood], rice vermicelli noodles -  AG.01.n [Dishes and prepared food];AG.01.i [Corn/cereals/grain];AG.01.n [Dishes and prepared food];AG.01.n.02 [Soup/pottage], boiling water -  AG.01.z [Water], vermicelli -  AG.01.n [Dishes and prepared food];AG.01.n.02 [Soup/pottage], cold water -  AG.01.z [Water], noodles -  AG.01.n [Dishes and prepared food], rolls -  AG.01.n.11 [Bread], shrimp halves -  AG.01.d.07 [Seafood], chopped lettuce -  AG.01.h.02.c [Leaf vegetables], mint -  AG.01.h.02.i [Herb], cilantro -  AG.01 [Food], Thai basil -  AF.12 [Particular plants/herbs/shrubs];AF.20.e [Particular vegetables], filling -  AG.01 [Food], spring roll -  AG.01 [Food].","Definitely, the entities are linked in the following way: vinegar - AG.01.ae.01 [Wine-making];AG.01.l [Additive], fish sauce - AG.01.d.07 [Seafood];AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing], sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)], lime juice - AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], garlic - AG.01.h.02.e [Onion/leek/garlic], red pepper flakes - AG.01.l.03 [Spice], dipping sauce - AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing], rice vermicelli - AG.01.i [Corn/cereals/grain], water - AG.01.z [Water], shrimp - AG.01.d.07 [Seafood], rice vermicelli noodles - AG.01.i [Corn/cereals/grain], noodles - AG.01.n [Dishes and prepared food], rice wrapper - AG.01.i [Corn/cereals/grain], chopped lettuce - AG.01.h.02.c [Leaf vegetables], vermicelli - AG.01.i [Corn/cereals/grain], mint - AG.01.h.02.i [Herb], cilantro - AG.01 [Food], Thai basil - AF.12 [Particular plants/herbs/shrubs];AF.20.e [Particular vegetables], filling - AG.01 [Food], spring roll - AG.01.n.11 [Bread];AG.01.n.12 [Pancake/tortilla/oatcake], dipping sauce - AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing].", , , ,0.870,0.667,0.711
11_0, , , ,vinegar,"AG.01.ae.01
AG.01.l","AG.01.ae.01
AG.01.l", , , 
11_1, , , ,fish sauce,"AG.01.d.07
AG.01.h
AG.01.l.04","AG.01.d.07
AG.01.h
AG.01.l.04", , , 
11_2, , , ,sugar,AG.01.l.02,AG.01.l.02, , , 
11_3, , , ,lime juice,"AG.01.ab
AG.01.h.01.a
AG.01.l.02","AG.01.ab
AG.01.h.01.a
AG.01.l.02", , , 
11_4, , , ,garlic,AG.01.h.02.e,AG.01.h.02.e, , , 
11_5, , , ,red pepper flakes,AG.01.l.03,AG.01.l.03, , , 
11_6, , , ,dipping sauce,"AG.01.h
AG.01.l.04","AG.01.h
AG.01.l.04", , , 
11_7, , , ,room temperature water,AG.01.z,, , , 
11_8, , , ,rice vermicelli,"AG.01.i
AG.01.n
AG.01.n.02",AG.01.i, , , 
11_9, , , ,water,AG.01.z,AG.01.z, , , 
11_10, , , ,shrimp,AG.01.d.07,AG.01.d.07, , , 
11_11, , , ,rice vermicelli noodles,"AG.01.i
AG.01.n
AG.01.n
AG.01.n.02",AG.01.i, , , 
11_12, , , ,boiling water,AG.01.z,, , , 
11_13, , , ,vermicelli,"AG.01.n
AG.01.n.02",AG.01.i, , , 
11_14, , , ,cold water,AG.01.z,, , , 
11_15, , , ,noodles,AG.01.n,AG.01.n, , , 
11_16, , , ,rolls,AG.01.n.11,, , , 
11_17, , , ,shrimp halves,AG.01.d.07,, , , 
11_18, , , ,chopped lettuce,AG.01.h.02.c,AG.01.h.02.c, , , 
11_19, , , ,mint,AG.01.h.02.i,AG.01.h.02.i, , , 
11_20, , , ,cilantro,AG.01,AG.01, , , 
11_21, , , ,thai basil,"AF.12
AF.20.e","AF.12
AF.20.e", , , 
11_22, , , ,filling,AG.01,AG.01, , , 
11_23, , , ,spring roll,AG.01,"AG.01.n.11
AG.01.n.12", , , 
