instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
2_2, , , ,jalapeno pepper,"http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003494
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928","http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003494
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928", , , 
2_3, , , ,red,"http://purl.obolibrary.org/obo/FOODON_03301704
http://purl.obolibrary.org/obo/NCBITaxon_4679
http://purl.obolibrary.org/obo/NCBITaxon_8023
http://purl.obolibrary.org/obo/PATO_0000322","http://purl.obolibrary.org/obo/FOODON_03301704
http://purl.obolibrary.org/obo/NCBITaxon_4679
http://purl.obolibrary.org/obo/NCBITaxon_8023
http://purl.obolibrary.org/obo/PATO_0000322", , , 
2_4, , , ,lime juice,"http://purl.obolibrary.org/obo/FOODON_00003661
http://purl.obolibrary.org/obo/FOODON_03305086
http://purl.obolibrary.org/obo/FOODON_03306160
http://purl.obolibrary.org/obo/FOODON_03315552","http://purl.obolibrary.org/obo/FOODON_00003661
http://purl.obolibrary.org/obo/FOODON_03305086
http://purl.obolibrary.org/obo/FOODON_03306160
http://purl.obolibrary.org/obo/FOODON_03315552", , , 
2_5, , , ,red pepper,"http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00001956
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928
http://purl.obolibrary.org/obo/NCBITaxon_8023
http://purl.obolibrary.org/obo/PATO_0000322",, , , 
2_6, , , ,honey,http://purl.obolibrary.org/obo/UBERON_0036016,http://purl.obolibrary.org/obo/UBERON_0036016, , , 
2_7, , , ,salt,"http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_26710","http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_26710", , , 
2_8, , , ,pepper,"http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928","http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928", , , 
3,"Indeed, the entities that relate to food are delineated below:  pork sausage, onion, sausage, sausage mixture, drained sauerkraut, mustard, garlic salt, pepper, bread crumbs, cream cheese, parsley, sauerkraut mixture, oil, flour, egg, milk, floured balls, egg mixture","Definitely, the entities are linked appropriately:  pork sausage - http://purl.obolibrary.org/obo/FOODON_00002729;http://purl.obolibrary.org/obo/FOODON_00001038;http://purl.obolibrary.org/obo/FOODON_03315904, onion - http://purl.obolibrary.org/obo/FOODON_03301704;http://purl.obolibrary.org/obo/NCBITaxon_4679, sausage - http://purl.obolibrary.org/obo/FOODON_03315904, sauerkraut - http://purl.obolibrary.org/obo/FOODON_03301397, garlic salt - http://purl.obolibrary.org/obo/FOODON_03307739;http://purl.obolibrary.org/obo/FOODON_03305208;http://purl.obolibrary.org/obo/FOODON_00003582;http://purl.obolibrary.org/obo/NCBITaxon_4682;http://purl.obolibrary.org/obo/CHEBI_24866;http://purl.obolibrary.org/obo/CHEBI_26710, pepper - http://purl.obolibrary.org/obo/FOODON_00003520;http://purl.obolibrary.org/obo/FOODON_03309928;http://purl.obolibrary.org/obo/FOODON_00003013;http://purl.obolibrary.org/obo/FOODON_00001649, cream cheese - http://purl.obolibrary.org/obo/FOODON_03301889;http://purl.obolibrary.org/obo/FOODON_00001013, parsley - http://purl.obolibrary.org/obo/FOODON_00002942;http://purl.obolibrary.org/obo/NCBITaxon_4043, oil - http://purl.obolibrary.org/obo/FOODON_03310387, flour - http://purl.obolibrary.org/obo/FOODON_03301116, milk - http://purl.obolibrary.org/obo/UBERON_0001913, mixture - http://purl.obolibrary.org/obo/CHEBI_60004;http://purl.obolibrary.org/obo/NCIT_C45305.","Definitely, the entities are linked accordingly: pork sausage - http://purl.obolibrary.org/obo/FOODON_00002729;http://purl.obolibrary.org/obo/FOODON_00001038;http://purl.obolibrary.org/obo/FOODON_03315904, onion - http://purl.obolibrary.org/obo/FOODON_03301704;http://purl.obolibrary.org/obo/NCBITaxon_4679, sauerkraut - http://purl.obolibrary.org/obo/FOODON_03301397, mustard - http://purl.obolibrary.org/obo/FOODON_00002976, garlic salt - http://purl.obolibrary.org/obo/FOODON_03307739;http://purl.obolibrary.org/obo/FOODON_03305208;http://purl.obolibrary.org/obo/FOODON_00003582;http://purl.obolibrary.org/obo/NCBITaxon_4682;http://purl.obolibrary.org/obo/CHEBI_24866;http://purl.obolibrary.org/obo/CHEBI_26710, pepper - http://purl.obolibrary.org/obo/FOODON_00003520;http://purl.obolibrary.org/obo/FOODON_03309928;http://purl.obolibrary.org/obo/FOODON_00003013;http://purl.obolibrary.org/obo/FOODON_00001649, bread - http://purl.obolibrary.org/obo/FOODON_03309969, cream cheese - http://purl.obolibrary.org/obo/FOODON_03301889;http://purl.obolibrary.org/obo/FOODON_00001013, parsley - http://purl.obolibrary.org/obo/FOODON_00002942;http://purl.obolibrary.org/obo/NCBITaxon_4043, milk - http://purl.obolibrary.org/obo/UBERON_0001913, flour - http://purl.obolibrary.org/obo/FOODON_03301116, egg - http://purl.obolibrary.org/obo/FOODON_03315772.", , , ,0.885,0.846,0.859
3_0, , , ,pork sausage,"http://purl.obolibrary.org/obo/FOODON_00001038
http://purl.obolibrary.org/obo/FOODON_00002729
http://purl.obolibrary.org/obo/FOODON_03315904","http://purl.obolibrary.org/obo/FOODON_00001038
http://purl.obolibrary.org/obo/FOODON_00002729
http://purl.obolibrary.org/obo/FOODON_03315904", , , 
3_1, , , ,onion,"http://purl.obolibrary.org/obo/FOODON_03301704
http://purl.obolibrary.org/obo/NCBITaxon_4679","http://purl.obolibrary.org/obo/FOODON_03301704
http://purl.obolibrary.org/obo/NCBITaxon_4679", , , 
3_2, , , ,sausage,http://purl.obolibrary.org/obo/FOODON_03315904,, , , 
3_3, , , ,sauerkraut,http://purl.obolibrary.org/obo/FOODON_03301397,http://purl.obolibrary.org/obo/FOODON_03301397, , , 
3_4, , , ,garlic salt,"http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_26710
http://purl.obolibrary.org/obo/FOODON_00003582
http://purl.obolibrary.org/obo/FOODON_03305208
http://purl.obolibrary.org/obo/FOODON_03307739
http://purl.obolibrary.org/obo/NCBITaxon_4682","http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_26710
http://purl.obolibrary.org/obo/FOODON_00003582
http://purl.obolibrary.org/obo/FOODON_03305208
http://purl.obolibrary.org/obo/FOODON_03307739
http://purl.obolibrary.org/obo/NCBITaxon_4682", , , 
3_5, , , ,pepper,"http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928","http://purl.obolibrary.org/obo/FOODON_00001649
http://purl.obolibrary.org/obo/FOODON_00003013
http://purl.obolibrary.org/obo/FOODON_00003520
http://purl.obolibrary.org/obo/FOODON_03309928", , , 
3_6, , , ,cream cheese,"http://purl.obolibrary.org/obo/FOODON_00001013
http://purl.obolibrary.org/obo/FOODON_03301889","http://purl.obolibrary.org/obo/FOODON_00001013
http://purl.obolibrary.org/obo/FOODON_03301889", , , 
3_7, , , ,parsley,"http://purl.obolibrary.org/obo/FOODON_00002942
http://purl.obolibrary.org/obo/NCBITaxon_4043","http://purl.obolibrary.org/obo/FOODON_00002942
http://purl.obolibrary.org/obo/NCBITaxon_4043", , , 
3_8, , , ,oil,http://purl.obolibrary.org/obo/FOODON_03310387,, , , 
3_9, , , ,flour,http://purl.obolibrary.org/obo/FOODON_03301116,http://purl.obolibrary.org/obo/FOODON_03301116, , , 
3_10, , , ,milk,http://purl.obolibrary.org/obo/UBERON_0001913,http://purl.obolibrary.org/obo/UBERON_0001913, , , 
3_11, , , ,mixture,"http://purl.obolibrary.org/obo/CHEBI_60004
http://purl.obolibrary.org/obo/NCIT_C45305",, , , 
4,"Yes, the entities pertaining to food are outlined below:  sugar, ranch dressing mix, bacon slices, bacon slice, chicken, bacon-wrapped chicken pieces, sugar-ranch dressing mixture, bacon wraps, bacon, crust","Absolutely, the entities are connected in this way:  sugar - http://purl.obolibrary.org/obo/FOODON_03420108, dressing - http://purl.obolibrary.org/obo/FOODON_03315498, chicken - http://purl.obolibrary.org/obo/NCBITaxon_9031;http://purl.obolibrary.org/obo/FOODON_03411457.","Indeed, the entities are connected in this manner: sugar - http://purl.obolibrary.org/obo/FOODON_03420108, dressing - http://purl.obolibrary.org/obo/FOODON_03315498, bacon - http://purl.obolibrary.org/obo/FOODON_00003029, chicken - http://purl.obolibrary.org/obo/NCBITaxon_9031;http://purl.obolibrary.org/obo/FOODON_03411457.", , , ,1.000,1.000,1.000
4_0, , , ,sugar,http://purl.obolibrary.org/obo/FOODON_03420108,http://purl.obolibrary.org/obo/FOODON_03420108, , , 
4_1, , , ,dressing,http://purl.obolibrary.org/obo/FOODON_03315498,http://purl.obolibrary.org/obo/FOODON_03315498, , , 
4_2, , , ,chicken,"http://purl.obolibrary.org/obo/FOODON_03411457
http://purl.obolibrary.org/obo/NCBITaxon_9031","http://purl.obolibrary.org/obo/FOODON_03411457
http://purl.obolibrary.org/obo/NCBITaxon_9031", , , 
5,"Indeed, the entities that relate to food are delineated below:  cauliflower, Italian dressing, mayonnaise, bacon bits, cheese","Of course, the entities are bonded in the following way:  cauliflower - http://purl.obolibrary.org/obo/FOODON_00003410;http://purl.obolibrary.org/obo/NCBITaxon_3715;http://purl.obolibrary.org/obo/FOODON_03302732, italian dressing - http://purl.obolibrary.org/obo/FOODON_03303447;http://purl.obolibrary.org/obo/HANCESTRO_0307;http://purl.obolibrary.org/obo/FOODON_03315498, mayonnaise - http://purl.obolibrary.org/obo/FOODON_03301440, cheese - http://purl.obolibrary.org/obo/FOODON_00001013.","Of course, the entities are bonded accordingly: cauliflower - http://purl.obolibrary.org/obo/FOODON_00003410;http://purl.obolibrary.org/obo/NCBITaxon_3715;http://purl.obolibrary.org/obo/FOODON_03302732, italian dressing - http://purl.obolibrary.org/obo/FOODON_03303447;http://purl.obolibrary.org/obo/HANCESTRO_0307;http://purl.obolibrary.org/obo/FOODON_03315498, mayonnaise - http://purl.obolibrary.org/obo/FOODON_03301440, bacon - http://purl.obolibrary.org/obo/FOODON_00003032, cheese - http://purl.obolibrary.org/obo/FOODON_00001013.", , , ,1.000,1.000,1.000
5_0, , , ,cauliflower,"http://purl.obolibrary.org/obo/FOODON_00003410
http://purl.obolibrary.org/obo/FOODON_03302732
http://purl.obolibrary.org/obo/NCBITaxon_3715","http://purl.obolibrary.org/obo/FOODON_00003410
http://purl.obolibrary.org/obo/FOODON_03302732
http://purl.obolibrary.org/obo/NCBITaxon_3715", , , 
5_1, , , ,italian dressing,"http://purl.obolibrary.org/obo/FOODON_03303447
http://purl.obolibrary.org/obo/FOODON_03315498
http://purl.obolibrary.org/obo/HANCESTRO_0307","http://purl.obolibrary.org/obo/FOODON_03303447
http://purl.obolibrary.org/obo/FOODON_03315498
http://purl.obolibrary.org/obo/HANCESTRO_0307", , , 
5_2, , , ,mayonnaise,http://purl.obolibrary.org/obo/FOODON_03301440,http://purl.obolibrary.org/obo/FOODON_03301440, , , 
5_3, , , ,cheese,http://purl.obolibrary.org/obo/FOODON_00001013,http://purl.obolibrary.org/obo/FOODON_00001013, , , 
6,"Yes, the entities pertaining to food are delineated below:  unpopped popcorn, oil, coated corn, salt","Absolutely, the entities are interlinked as:  oil - http://purl.obolibrary.org/obo/FOODON_03310387, corn - http://purl.obolibrary.org/obo/NCBITaxon_381124, salt - http://purl.obolibrary.org/obo/CHEBI_24866;http://purl.obolibrary.org/obo/CHEBI_26710.","Definitely, the entities are linked as such: popcorn - http://purl.obolibrary.org/obo/FOODON_03309797, oil - http://purl.obolibrary.org/obo/FOODON_03310387, salt - http://purl.obolibrary.org/obo/CHEBI_24866;http://purl.obolibrary.org/obo/CHEBI_26710, corn - http://purl.obolibrary.org/obo/NCBITaxon_381124, ingredients - http://purl.obolibrary.org/obo/FOODON_03316042, steam - http://purl.obolibrary.org/obo/FOODON_00002654;http://purl.obolibrary.org/obo/FOODON_03301036;http://purl.obolibrary.org/obo/NCBITaxon_4071.", , , ,1.000,1.000,1.000
6_0, , , ,oil,http://purl.obolibrary.org/obo/FOODON_03310387,http://purl.obolibrary.org/obo/FOODON_03310387, , , 
6_1, , , ,corn,http://purl.obolibrary.org/obo/NCBITaxon_381124,http://purl.obolibrary.org/obo/NCBITaxon_381124, , , 
6_2, , , ,salt,"http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_26710","http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_26710", , , 
7,"Indeed, the entities that relate to food are outlined as follows:  eggs, water, cold water, brine, vinegar, sugar, salt, onion rings, pickling spice","Definitely, the entities are linked appropriately:  water - http://purl.obolibrary.org/obo/CHEBI_15377;http://purl.obolibrary.org/obo/FOODON_00002340, brine - http://purl.obolibrary.org/obo/FOODON_03302715, vinegar - http://purl.obolibrary.org/obo/FOODON_03301705, sugar - http://purl.obolibrary.org/obo/FOODON_03420108, salt - http://purl.obolibrary.org/obo/CHEBI_24866;http://purl.obolibrary.org/obo/CHEBI_26710, onion - http://purl.obolibrary.org/obo/FOODON_03301704;http://purl.obolibrary.org/obo/NCBITaxon_4679, pickling spice - http://purl.obolibrary.org/obo/FOODON_03304737;http://purl.obolibrary.org/obo/FOODON_03460190;http://purl.obolibrary.org/obo/FOODON_03303380.","Certainly, the entities are associated in this manner: water - http://purl.obolibrary.org/obo/CHEBI_15377;http://purl.obolibrary.org/obo/FOODON_00002340, vinegar - http://purl.obolibrary.org/obo/FOODON_03301705, sugar - http://purl.obolibrary.org/obo/FOODON_03420108, salt - http://purl.obolibrary.org/obo/CHEBI_24866;http://purl.obolibrary.org/obo/CHEBI_26710, onion - http://purl.obolibrary.org/obo/FOODON_03301704;http://purl.obolibrary.org/obo/NCBITaxon_4679, spice - http://purl.obolibrary.org/obo/FOODON_03303380, brine - http://purl.obolibrary.org/obo/FOODON_03302715.", , , ,0.750,0.750,0.750
7_0, , , ,water,"http://purl.obolibrary.org/obo/CHEBI_15377
http://purl.obolibrary.org/obo/FOODON_00002340","http://purl.obolibrary.org/obo/CHEBI_15377
http://purl.obolibrary.org/obo/FOODON_00002340", , , 
7_1, , , ,brine,http://purl.obolibrary.org/obo/FOODON_03302715,http://purl.obolibrary.org/obo/FOODON_03302715, , , 
7_2, , , ,vinegar,http://purl.obolibrary.org/obo/FOODON_03301705,http://purl.obolibrary.org/obo/FOODON_03301705, , , 
7_3, , , ,sugar,http://purl.obolibrary.org/obo/FOODON_03420108,http://purl.obolibrary.org/obo/FOODON_03420108, , , 
7_4, , , ,salt,"http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_26710","http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_26710", , , 
7_5, , , ,onion,"http://purl.obolibrary.org/obo/FOODON_03301704
http://purl.obolibrary.org/obo/NCBITaxon_4679","http://purl.obolibrary.org/obo/FOODON_03301704
http://purl.obolibrary.org/obo/NCBITaxon_4679", , , 
7_6, , , ,pickling spice,"http://purl.obolibrary.org/obo/FOODON_03303380
http://purl.obolibrary.org/obo/FOODON_03304737
http://purl.obolibrary.org/obo/FOODON_03460190",, , , 
